,date,open,close,high,low,volume,code
0,2017-11-20 14:55,8.28,8.25,8.29,8.25,316.0,000619
1,2017-11-20 15:00,8.25,8.28,8.29,8.25,532.0,000619
2,2017-11-21 09:35,8.25,8.24,8.25,8.18,591.0,000619
3,2017-11-21 09:40,8.24,8.21,8.24,8.2,471.0,000619
4,2017-11-21 09:45,8.21,8.2,8.24,8.19,1556.0,000619
5,2017-11-21 09:50,8.2,8.23,8.23,8.19,179.0,000619
6,2017-11-21 09:55,8.23,8.22,8.23,8.21,448.0,000619
7,2017-11-21 10:00,8.22,8.23,8.23,8.22,425.0,000619
8,2017-11-21 10:05,8.24,8.25,8.25,8.23,278.0,000619
9,2017-11-21 10:10,8.25,8.24,8.26,8.24,227.0,000619
10,2017-11-21 10:15,8.24,8.23,8.25,8.23,454.0,000619
11,2017-11-21 10:20,8.23,8.22,8.23,8.22,256.0,000619
12,2017-11-21 10:25,8.22,8.21,8.23,8.21,284.0,000619
13,2017-11-21 10:30,8.21,8.21,8.21,8.2,331.0,000619
14,2017-11-21 10:35,8.21,8.21,8.22,8.21,92.0,000619
15,2017-11-21 10:40,8.21,8.23,8.23,8.21,440.0,000619
16,2017-11-21 10:45,8.23,8.21,8.23,8.21,530.0,000619
17,2017-11-21 10:50,8.21,8.2,8.21,8.19,2121.0,000619
18,2017-11-21 10:55,8.2,8.2,8.2,8.19,156.0,000619
19,2017-11-21 11:00,8.2,8.21,8.21,8.19,268.0,000619
20,2017-11-21 11:05,8.21,8.22,8.24,8.21,565.0,000619
21,2017-11-21 11:10,8.22,8.22,8.22,8.2,286.0,000619
22,2017-11-21 11:15,8.22,8.21,8.22,8.2,290.0,000619
23,2017-11-21 11:20,8.21,8.2,8.21,8.19,284.0,000619
24,2017-11-21 11:25,8.2,8.22,8.22,8.2,185.0,000619
25,2017-11-21 11:30,8.22,8.22,8.22,8.21,51.0,000619
26,2017-11-21 13:05,8.22,8.21,8.22,8.2,125.0,000619
27,2017-11-21 13:10,8.21,8.21,8.22,8.21,33.0,000619
28,2017-11-21 13:15,8.21,8.21,8.21,8.21,52.0,000619
29,2017-11-21 13:20,8.21,8.2,8.21,8.2,227.0,000619
30,2017-11-21 13:25,8.2,8.2,8.22,8.2,68.0,000619
31,2017-11-21 13:30,8.2,8.21,8.21,8.2,287.0,000619
32,2017-11-21 13:35,8.21,8.21,8.21,8.2,159.0,000619
33,2017-11-21 13:40,8.21,8.2,8.21,8.2,32.0,000619
34,2017-11-21 13:45,8.2,8.15,8.2,8.12,838.0,000619
35,2017-11-21 13:50,8.15,8.17,8.18,8.15,177.0,000619
36,2017-11-21 13:55,8.17,8.17,8.18,8.16,116.0,000619
37,2017-11-21 14:00,8.17,8.18,8.18,8.16,1730.0,000619
38,2017-11-21 14:05,8.18,8.17,8.18,8.17,130.0,000619
39,2017-11-21 14:10,8.17,8.16,8.18,8.16,358.0,000619
40,2017-11-21 14:15,8.16,8.16,8.17,8.15,719.0,000619
41,2017-11-21 14:20,8.16,8.18,8.18,8.16,276.0,000619
42,2017-11-21 14:25,8.18,8.21,8.22,8.16,837.0,000619
43,2017-11-21 14:30,8.21,8.2,8.21,8.2,211.0,000619
44,2017-11-21 14:35,8.2,8.19,8.2,8.19,205.0,000619
45,2017-11-21 14:40,8.19,8.19,8.2,8.19,79.0,000619
46,2017-11-21 14:45,8.19,8.19,8.2,8.19,130.0,000619
47,2017-11-21 14:50,8.19,8.2,8.2,8.19,446.0,000619
48,2017-11-21 14:55,8.2,8.2,8.21,8.19,237.0,000619
49,2017-11-21 15:00,8.2,8.19,8.2,8.19,401.0,000619
50,2017-11-22 09:35,8.19,8.21,8.21,8.16,273.0,000619
51,2017-11-22 09:40,8.21,8.19,8.22,8.19,242.0,000619
52,2017-11-22 09:45,8.19,8.15,8.19,8.15,558.0,000619
53,2017-11-22 09:50,8.15,8.17,8.17,8.14,616.0,000619
54,2017-11-22 09:55,8.17,8.15,8.18,8.15,567.0,000619
55,2017-11-22 10:00,8.15,8.15,8.15,8.15,469.0,000619
56,2017-11-22 10:05,8.15,8.15,8.16,8.14,477.0,000619
57,2017-11-22 10:10,8.15,8.18,8.18,8.15,1564.0,000619
58,2017-11-22 10:15,8.18,8.18,8.2,8.18,247.0,000619
59,2017-11-22 10:20,8.18,8.19,8.19,8.18,63.0,000619
60,2017-11-22 10:25,8.19,8.17,8.19,8.17,386.0,000619
61,2017-11-22 10:30,8.17,8.18,8.18,8.16,158.0,000619
62,2017-11-22 10:35,8.18,8.19,8.19,8.18,102.0,000619
63,2017-11-22 10:40,8.19,8.18,8.2,8.18,157.0,000619
64,2017-11-22 10:45,8.18,8.17,8.18,8.17,462.0,000619
65,2017-11-22 10:50,8.17,8.18,8.19,8.17,91.0,000619
66,2017-11-22 10:55,8.18,8.19,8.19,8.18,39.0,000619
67,2017-11-22 11:00,8.19,8.18,8.19,8.17,101.0,000619
68,2017-11-22 11:05,8.18,8.18,8.18,8.17,162.0,000619
69,2017-11-22 11:10,8.18,8.17,8.18,8.16,228.0,000619
70,2017-11-22 11:15,8.17,8.16,8.17,8.15,221.0,000619
71,2017-11-22 11:20,8.16,8.17,8.17,8.16,125.0,000619
72,2017-11-22 11:25,8.17,8.17,8.17,8.16,78.0,000619
73,2017-11-22 11:30,8.17,8.16,8.17,8.16,235.0,000619
74,2017-11-22 13:05,8.16,8.15,8.17,8.14,899.0,000619
75,2017-11-22 13:10,8.15,8.15,8.16,8.14,387.0,000619
76,2017-11-22 13:15,8.15,8.15,8.15,8.15,112.0,000619
77,2017-11-22 13:20,8.15,8.18,8.18,8.15,994.0,000619
78,2017-11-22 13:25,8.18,8.19,8.19,8.16,342.0,000619
79,2017-11-22 13:30,8.19,8.18,8.19,8.16,823.0,000619
80,2017-11-22 13:35,8.18,8.18,8.19,8.16,828.0,000619
81,2017-11-22 13:40,8.18,8.18,8.19,8.18,406.0,000619
82,2017-11-22 13:45,8.18,8.17,8.19,8.17,376.0,000619
83,2017-11-22 13:50,8.17,8.18,8.18,8.16,332.0,000619
84,2017-11-22 13:55,8.18,8.18,8.18,8.16,280.0,000619
85,2017-11-22 14:00,8.18,8.16,8.18,8.15,250.0,000619
86,2017-11-22 14:05,8.16,8.16,8.17,8.15,375.0,000619
87,2017-11-22 14:10,8.16,8.15,8.17,8.15,616.0,000619
88,2017-11-22 14:15,8.15,8.14,8.18,8.14,679.0,000619
89,2017-11-22 14:20,8.14,8.16,8.16,8.13,1799.0,000619
90,2017-11-22 14:25,8.16,8.17,8.18,8.15,790.0,000619
91,2017-11-22 14:30,8.17,8.18,8.19,8.16,540.0,000619
92,2017-11-22 14:35,8.18,8.17,8.2,8.17,2262.0,000619
93,2017-11-22 14:40,8.17,8.19,8.2,8.17,1111.0,000619
94,2017-11-22 14:45,8.19,8.18,8.2,8.18,1254.0,000619
95,2017-11-22 14:50,8.18,8.18,8.19,8.17,195.0,000619
96,2017-11-22 14:55,8.17,8.19,8.2,8.17,1392.0,000619
97,2017-11-22 15:00,8.19,8.2,8.2,8.17,1135.0,000619
98,2017-11-23 09:35,8.21,8.18,8.22,8.1,1464.0,000619
99,2017-11-23 09:40,8.17,8.13,8.17,8.1,985.0,000619
100,2017-11-23 09:45,8.13,8.16,8.16,8.12,99.0,000619
101,2017-11-23 09:50,8.16,8.13,8.17,8.13,253.0,000619
102,2017-11-23 09:55,8.13,8.13,8.13,8.13,118.0,000619
103,2017-11-23 10:00,8.13,8.12,8.15,8.12,388.0,000619
104,2017-11-23 10:05,8.12,8.16,8.18,8.12,305.0,000619
105,2017-11-23 10:10,8.16,8.15,8.16,8.15,618.0,000619
106,2017-11-23 10:15,8.15,8.16,8.16,8.11,305.0,000619
107,2017-11-23 10:20,8.16,8.14,8.16,8.13,81.0,000619
108,2017-11-23 10:25,8.14,8.16,8.16,8.13,246.0,000619
109,2017-11-23 10:30,8.16,8.14,8.17,8.14,341.0,000619
110,2017-11-23 10:35,8.14,8.14,8.14,8.13,222.0,000619
111,2017-11-23 10:40,8.14,8.17,8.17,8.14,292.0,000619
112,2017-11-23 10:45,8.17,8.13,8.17,8.13,61.0,000619
113,2017-11-23 10:50,8.13,8.13,8.14,8.13,48.0,000619
114,2017-11-23 10:55,8.13,8.14,8.16,8.13,330.0,000619
115,2017-11-23 11:00,8.14,8.14,8.16,8.14,142.0,000619
116,2017-11-23 11:05,8.14,8.15,8.16,8.14,162.0,000619
117,2017-11-23 11:10,8.15,8.13,8.16,8.13,526.0,000619
118,2017-11-23 11:15,8.13,8.13,8.13,8.13,187.0,000619
119,2017-11-23 11:20,8.13,8.14,8.15,8.13,102.0,000619
120,2017-11-23 11:25,8.14,8.14,8.16,8.14,933.0,000619
121,2017-11-23 11:30,8.14,8.13,8.14,8.13,183.0,000619
122,2017-11-23 13:05,8.13,8.13,8.13,8.12,423.0,000619
123,2017-11-23 13:10,8.13,8.12,8.13,8.12,159.0,000619
124,2017-11-23 13:15,8.12,8.13,8.13,8.12,99.0,000619
125,2017-11-23 13:20,8.13,8.13,8.14,8.13,21.0,000619
126,2017-11-23 13:25,8.13,8.13,8.13,8.13,0.0,000619
127,2017-11-23 13:30,8.13,8.12,8.14,8.12,86.0,000619
128,2017-11-23 13:35,8.12,8.13,8.14,8.12,37.0,000619
129,2017-11-23 13:40,8.13,8.12,8.13,8.12,172.0,000619
130,2017-11-23 13:45,8.12,8.11,8.12,8.11,592.0,000619
131,2017-11-23 13:50,8.11,8.13,8.13,8.11,47.0,000619
132,2017-11-23 13:55,8.13,8.12,8.13,8.12,41.0,000619
133,2017-11-23 14:00,8.12,8.11,8.13,8.11,385.0,000619
134,2017-11-23 14:05,8.11,8.12,8.13,8.11,1147.0,000619
135,2017-11-23 14:10,8.12,8.13,8.14,8.12,1600.0,000619
136,2017-11-23 14:15,8.13,8.11,8.13,8.11,315.0,000619
137,2017-11-23 14:20,8.11,8.1,8.11,8.09,1443.0,000619
138,2017-11-23 14:25,8.1,8.1,8.11,8.08,726.0,000619
139,2017-11-23 14:30,8.1,8.09,8.11,8.05,1174.0,000619
140,2017-11-23 14:35,8.09,8.03,8.11,8.02,2158.0,000619
141,2017-11-23 14:40,8.03,8.0,8.04,8.0,1771.0,000619
