date,open,close,high,low,volume,code
2017-05-31,17.969,15.66,19.327,15.01,1386088.0,300011
2017-06-30,15.5,16.0,16.68,13.91,1235034.0,300011
2017-07-31,15.98,14.12,16.58,13.05,984458.0,300011
2017-08-31,14.03,13.12,14.45,12.72,1247740.0,300011
2017-09-29,13.08,13.08,14.25,12.92,1068426.0,300011
2017-10-31,13.16,13.29,14.52,12.8,966119.0,300011
2017-11-29,13.23,11.31,14.06,11.21,987501.0,300011
