date,open,close,high,low,volume,code
2017-05-31,4.324,4.063,4.334,3.85,4315162.0,601636
2017-06-30,4.072,4.51,4.62,4.024,5608681.0,601636
2017-07-31,4.51,5.37,5.69,4.5,14200278.0,601636
2017-08-31,5.34,5.15,5.4,4.83,12790373.0,601636
2017-09-29,5.16,5.28,5.44,4.88,8227009.0,601636
2017-10-31,5.31,4.89,5.45,4.83,6906200.0,601636
2017-11-29,4.9,6.16,6.27,4.6,14597250.0,601636
