date,open,close,high,low,volume,code
2017-05-31,14.416,13.752,14.456,13.237,2281514.0,600958
2017-06-30,13.742,13.782,13.98,13.346,2067621.0,600958
2017-07-31,13.752,16.229,16.348,13.683,9571213.0,600958
2017-08-31,16.219,16.81,17.19,14.76,15163600.0,600958
2017-09-29,16.8,16.06,17.04,15.76,9028671.0,600958
2017-10-31,16.49,15.23,16.55,15.01,3776890.0,600958
2017-11-29,15.16,15.64,16.61,15.13,7614306.0,600958
