date,open,close,high,low,volume,code
2017-05-02,18.878,20.419,20.469,18.689,124704.0,600475
2017-05-03,20.379,19.882,20.389,19.693,86961.0,600475
2017-05-04,19.942,19.862,20.23,19.604,64008.0,600475
2017-05-05,19.962,20.041,20.668,19.763,81477.0,600475
2017-05-08,19.902,19.166,20.091,19.146,64466.0,600475
2017-05-09,18.907,18.46,19.037,18.37,51948.0,600475
2017-05-10,18.579,18.032,18.758,17.992,45349.0,600475
2017-05-11,17.943,18.579,18.629,17.823,42512.0,600475
2017-05-12,18.49,18.35,18.559,18.142,34879.0,600475
2017-05-15,18.4,19.524,19.643,18.271,62095.0,600475
2017-05-16,19.793,21.125,21.473,19.693,163480.0,600475
2017-05-17,21.633,21.066,22.17,20.718,170362.0,600475
2017-05-18,20.718,21.344,23.174,20.708,198820.0,600475
2017-05-19,21.016,22.289,22.379,21.016,170843.0,600475
2017-05-22,22.08,21.294,23.095,20.986,153180.0,600475
2017-05-23,20.946,20.916,21.444,20.34,111393.0,600475
2017-05-24,20.986,22.349,22.448,20.787,183793.0,600475
2017-05-25,22.279,22.001,22.428,21.036,176042.0,600475
2017-05-26,21.722,22.727,23.453,21.444,237092.0,600475
2017-05-31,22.577,22.239,22.866,21.961,133902.0,600475
2017-06-01,22.14,20.668,22.14,20.568,151901.0,600475
2017-06-02,20.399,20.608,20.867,19.902,102406.0,600475
2017-06-05,20.698,20.926,21.086,20.409,89604.0,600475
2017-06-06,20.907,20.568,20.936,20.389,69195.0,600475
2017-06-07,20.568,21.444,21.454,20.489,109555.0,600475
2017-06-08,21.284,21.185,21.832,21.135,94531.0,600475
2017-06-09,21.086,20.797,21.284,20.409,84229.0,600475
2017-06-12,20.578,22.001,22.04,20.499,144296.0,600475
2017-06-13,21.682,22.16,22.359,21.682,118858.0,600475
2017-06-14,22.16,21.772,22.16,21.543,77949.0,600475
2017-06-15,21.802,21.792,22.538,21.742,107398.0,600475
2017-06-16,21.603,21.175,21.732,21.165,94627.0,600475
2017-06-19,21.086,21.493,21.533,20.897,64244.0,600475
2017-06-20,21.473,21.334,21.603,21.265,50237.0,600475
2017-06-21,21.284,21.971,22.03,21.105,92392.0,600475
2017-06-22,21.891,21.225,22.259,21.165,105952.0,600475
2017-06-23,21.056,20.877,21.135,20.34,87353.0,600475
2017-06-26,20.807,21.314,21.364,20.608,62783.0,600475
2017-06-27,21.334,21.036,21.662,20.966,77445.0,600475
2017-06-28,20.797,20.21,20.797,20.141,92816.0,600475
2017-06-29,19.962,20.111,20.32,19.962,61209.0,600475
2017-06-30,20.031,19.822,20.131,19.733,63685.0,600475
2017-07-03,19.753,20.22,20.24,19.713,49644.0,600475
2017-07-04,20.31,20.021,20.33,19.952,37965.0,600475
2017-07-05,20.011,20.121,20.171,19.763,38571.0,600475
2017-07-06,20.121,19.912,20.161,19.822,39747.0,600475
2017-07-07,19.932,19.902,20.061,19.773,35534.0,600475
2017-07-10,19.862,19.345,19.902,18.957,56732.0,600475
2017-07-11,19.256,19.226,19.464,19.106,28056.0,600475
2017-07-12,19.186,19.047,19.365,18.559,50828.0,600475
2017-07-13,19.017,19.037,19.156,18.897,34925.0,600475
2017-07-14,19.047,19.385,19.435,18.977,35048.0,600475
2017-07-17,19.325,18.132,19.345,18.052,66797.0,600475
2017-07-18,18.102,18.251,18.5,17.853,36986.0,600475
2017-07-19,18.221,18.599,18.629,18.052,29464.0,600475
2017-07-20,18.699,18.689,18.977,18.629,57373.0,600475
2017-07-21,18.619,18.818,18.997,18.589,28994.0,600475
2017-07-24,18.748,19.683,19.733,18.699,75731.0,600475
2017-07-25,19.604,19.335,19.783,19.206,46592.0,600475
2017-07-26,19.305,19.385,19.544,19.206,29122.0,600475
2017-07-27,19.285,19.574,19.653,18.947,45149.0,600475
2017-07-28,19.454,19.564,19.793,19.415,34156.0,600475
2017-07-31,19.504,19.444,19.703,19.415,33756.0,600475
2017-08-01,19.484,19.514,19.693,19.285,41833.0,600475
2017-08-02,19.464,19.027,19.554,19.007,38493.0,600475
2017-08-03,18.818,18.967,19.216,18.818,27262.0,600475
2017-08-04,19.096,18.808,19.246,18.788,30221.0,600475
2017-08-07,18.848,19.335,19.375,18.778,33775.0,600475
2017-08-08,19.435,19.216,19.464,19.156,20548.0,600475
2017-08-09,19.395,19.812,20.071,19.285,83850.0,600475
2017-08-10,19.743,19.375,19.882,19.325,55267.0,600475
2017-08-11,19.365,18.917,19.365,18.848,41295.0,600475
2017-08-14,19.017,19.325,19.345,18.917,40058.0,600475
2017-08-15,19.345,19.246,19.385,19.067,30925.0,600475
2017-08-16,19.246,18.987,19.256,18.937,35942.0,600475
2017-08-17,19.007,19.116,19.256,18.897,36584.0,600475
2017-08-18,18.957,19.236,19.315,18.927,30521.0,600475
2017-08-21,19.295,19.355,19.464,19.236,30080.0,600475
2017-08-22,19.375,19.405,19.663,19.335,33938.0,600475
2017-08-23,19.514,19.693,19.992,19.375,76460.0,600475
2017-08-24,19.693,20.19,20.34,19.614,110346.0,600475
2017-08-25,20.19,20.429,20.449,19.972,94890.0,600475
2017-08-28,19.872,19.435,19.872,19.246,175573.0,600475
2017-08-29,19.385,19.096,19.474,19.047,86335.0,600475
2017-08-30,19.007,19.067,19.226,19.007,44533.0,600475
2017-08-31,19.096,18.838,19.116,18.748,60887.0,600475
2017-09-01,18.798,18.838,18.967,18.649,44488.0,600475
2017-09-04,18.828,19.096,19.126,18.699,53468.0,600475
2017-09-05,19.106,18.888,19.136,18.858,36651.0,600475
2017-09-06,18.778,18.838,18.907,18.549,45168.0,600475
2017-09-07,18.798,18.718,18.848,18.619,34906.0,600475
2017-09-08,18.659,18.748,18.798,18.649,22386.0,600475
2017-09-11,18.748,18.748,18.808,18.659,28096.0,600475
2017-09-12,18.748,18.45,18.848,18.41,43958.0,600475
2017-09-13,18.37,18.311,18.47,18.221,23769.0,600475
2017-09-14,18.37,18.579,18.629,18.36,31679.0,600475
2017-09-15,18.38,18.39,18.5,18.291,21481.0,600475
2017-09-18,18.37,18.549,18.569,18.321,17691.0,600475
2017-09-19,18.549,18.699,18.788,18.549,31774.0,600475
2017-09-20,18.768,18.669,18.768,18.549,15793.0,600475
2017-09-21,18.699,18.321,18.708,18.311,29166.0,600475
2017-09-22,18.331,18.012,18.35,17.972,28023.0,600475
2017-09-25,18.012,17.873,18.102,17.823,18566.0,600475
2017-09-26,17.883,17.992,18.002,17.684,19904.0,600475
2017-09-27,18.052,17.982,18.082,17.843,11375.0,600475
2017-09-28,17.972,17.813,17.992,17.803,12293.0,600475
2017-09-29,17.774,17.893,17.982,17.774,10018.0,600475
2017-10-09,18.062,18.012,18.191,18.002,16012.0,600475
2017-10-10,18.152,18.251,18.251,18.032,17167.0,600475
2017-10-11,18.301,18.4,18.47,18.251,21878.0,600475
2017-10-12,18.311,18.36,18.559,18.221,20495.0,600475
2017-10-13,18.45,18.828,18.848,18.271,54696.0,600475
2017-10-16,18.758,18.181,18.848,18.102,44892.0,600475
2017-10-17,18.331,18.34,18.549,18.082,19744.0,600475
2017-10-18,18.301,18.4,18.599,18.231,29633.0,600475
