date,open,close,high,low,volume,code
2017-05-02,5.27,5.23,5.36,5.2,98273.0,600595
2017-05-03,5.2,5.25,5.29,5.17,81555.0,600595
2017-05-04,5.21,5.15,5.22,5.13,86650.0,600595
2017-05-05,5.12,5.07,5.16,5.06,92926.0,600595
2017-05-08,5.02,4.95,5.06,4.94,95291.0,600595
2017-05-09,4.93,4.98,5.0,4.91,67892.0,600595
2017-05-10,4.98,4.75,5.0,4.72,135761.0,600595
2017-05-11,4.75,4.55,4.75,4.39,207888.0,600595
2017-05-12,4.58,4.54,4.62,4.43,98892.0,600595
2017-05-15,4.56,4.58,4.6,4.5,68683.0,600595
2017-05-16,4.56,4.65,4.66,4.51,110455.0,600595
2017-05-17,4.66,4.68,4.71,4.63,83506.0,600595
2017-05-18,4.65,4.62,4.66,4.56,94398.0,600595
2017-05-19,4.62,4.64,4.65,4.6,41088.0,600595
2017-05-22,4.63,4.6,4.73,4.56,110469.0,600595
2017-05-23,4.57,4.5,4.61,4.45,91822.0,600595
2017-05-24,4.49,4.52,4.53,4.41,84604.0,600595
2017-05-25,4.51,4.62,4.63,4.47,86071.0,600595
2017-05-26,4.66,4.62,4.66,4.58,59041.0,600595
2017-05-31,4.67,4.59,4.69,4.59,57851.0,600595
2017-06-01,4.59,4.53,4.59,4.49,74808.0,600595
2017-06-02,4.5,4.55,4.56,4.45,48589.0,600595
2017-06-05,4.57,4.59,4.6,4.57,49180.0,600595
2017-06-06,4.55,4.62,4.63,4.55,31050.0,600595
2017-06-07,4.61,4.7,4.71,4.6,90395.0,600595
2017-06-08,4.69,4.67,4.72,4.66,56223.0,600595
2017-06-09,4.67,4.66,4.75,4.62,91857.0,600595
2017-06-12,4.65,4.55,4.66,4.52,76775.0,600595
2017-06-13,4.56,4.65,4.68,4.52,81277.0,600595
2017-06-14,4.65,4.67,4.69,4.64,59619.0,600595
2017-06-15,4.66,4.7,4.71,4.64,79033.0,600595
2017-06-16,4.7,4.74,4.79,4.66,110392.0,600595
2017-06-19,4.7,4.8,4.81,4.7,98637.0,600595
2017-06-20,4.8,4.81,4.89,4.77,142822.0,600595
2017-06-21,4.8,4.78,4.86,4.75,92681.0,600595
2017-06-22,4.78,4.67,4.84,4.67,82264.0,600595
2017-06-23,4.67,4.67,4.7,4.56,86013.0,600595
2017-06-26,4.65,4.72,4.75,4.65,103231.0,600595
2017-06-27,4.72,4.73,4.76,4.65,104912.0,600595
2017-06-28,4.73,4.79,4.85,4.7,166533.0,600595
2017-06-29,4.8,4.82,4.88,4.78,165976.0,600595
2017-06-30,4.78,4.82,4.83,4.78,64506.0,600595
2017-07-03,4.83,4.9,4.9,4.8,118483.0,600595
2017-07-04,4.89,4.84,4.97,4.83,134001.0,600595
2017-07-05,4.84,5.0,5.01,4.84,242685.0,600595
2017-07-06,5.01,5.07,5.09,4.96,216251.0,600595
2017-07-07,5.04,5.2,5.22,5.01,214961.0,600595
2017-07-10,5.19,5.16,5.25,5.09,209148.0,600595
2017-07-11,5.1,4.97,5.17,4.94,232043.0,600595
2017-07-12,4.97,5.02,5.02,4.86,164011.0,600595
2017-07-13,5.0,5.06,5.14,4.96,188764.0,600595
2017-07-14,5.08,5.09,5.16,5.0,157496.0,600595
2017-07-17,5.09,5.05,5.22,4.86,352435.0,600595
2017-07-18,5.0,5.33,5.36,4.93,619182.0,600595
2017-07-19,5.33,5.7,5.74,5.31,665400.0,600595
2017-07-20,5.74,5.85,5.93,5.58,645935.0,600595
2017-07-21,5.81,5.69,5.83,5.64,395489.0,600595
2017-07-24,5.7,5.64,5.79,5.57,324251.0,600595
2017-07-25,5.65,5.66,5.76,5.54,322907.0,600595
2017-07-26,5.85,5.63,5.88,5.57,367970.0,600595
2017-07-27,5.57,5.53,5.78,5.5,459606.0,600595
2017-07-28,5.5,5.69,5.7,5.42,322398.0,600595
2017-07-31,5.76,6.08,6.24,5.66,892608.0,600595
2017-08-01,6.08,5.97,6.18,5.86,490864.0,600595
2017-08-02,5.93,6.15,6.5,5.89,955788.0,600595
2017-08-03,6.12,6.07,6.45,5.98,790676.0,600595
2017-08-04,6.02,6.39,6.57,5.96,793022.0,600595
2017-08-07,6.34,6.67,6.85,6.2,840512.0,600595
2017-08-08,6.76,7.34,7.34,6.7,2034442.0,600595
2017-08-09,7.9,7.91,8.07,7.42,2126384.0,600595
2017-08-11,7.42,7.12,7.5,7.12,1503688.0,600595
2017-08-14,7.0,6.88,7.04,6.71,1343074.0,600595
2017-08-15,6.78,6.7,6.84,6.59,946417.0,600595
2017-08-16,6.8,6.64,6.85,6.46,1125933.0,600595
2017-08-17,6.7,6.67,6.82,6.55,1015174.0,600595
