date,open,close,high,low,volume,code
2017-05-02,26.874,26.774,27.153,26.645,12973.0,600647
2017-05-03,26.874,26.884,27.123,26.486,10472.0,600647
2017-05-04,26.864,26.446,26.884,26.426,9083.0,600647
2017-05-05,26.137,26.147,26.804,26.137,8959.0,600647
2017-05-08,26.147,25.809,26.486,25.739,8947.0,600647
2017-05-09,25.878,26.058,26.187,25.41,9229.0,600647
2017-05-10,26.187,25.082,26.316,24.176,12258.0,600647
2017-05-11,25.102,23.14,25.102,22.602,30546.0,600647
2017-05-12,22.881,23.011,23.22,22.772,13049.0,600647
2017-05-15,23.001,23.011,23.389,22.891,9976.0,600647
2017-05-16,23.021,24.016,24.196,21.756,27526.0,600647
2017-05-17,23.777,23.787,24.255,23.618,14887.0,600647
2017-05-18,23.787,23.767,24.395,23.399,15642.0,600647
2017-05-19,23.767,23.489,24.006,23.289,12667.0,600647
2017-05-22,23.489,23.11,23.847,22.553,13584.0,600647
2017-05-23,22.931,22.652,23.439,22.115,16333.0,600647
2017-05-24,22.563,22.652,22.901,21.965,9638.0,600647
2017-05-25,22.602,22.354,22.652,21.776,14410.0,600647
2017-05-26,22.354,22.732,23.28,22.025,13245.0,600647
2017-05-31,22.901,22.583,23.349,22.513,10291.0,600647
2017-06-01,22.493,21.935,22.563,21.706,12977.0,600647
2017-06-02,21.905,22.354,22.672,21.049,15623.0,600647
2017-06-05,22.354,22.354,22.662,22.105,8394.0,600647
2017-06-06,22.204,22.363,22.423,22.125,7345.0,600647
2017-06-07,22.324,22.961,23.1,22.314,15229.0,600647
2017-06-08,22.881,25.261,25.261,22.085,34847.0,600647
2017-06-09,25.669,25.171,26.864,25.012,60595.0,600647
2017-06-12,25.48,23.996,25.48,23.947,32732.0,600647
2017-06-13,23.877,24.196,24.544,23.698,23728.0,600647
2017-06-14,24.046,24.763,25.092,24.046,29522.0,600647
2017-06-15,24.415,24.922,25.181,24.405,26505.0,600647
2017-06-16,24.863,24.425,24.932,24.255,17302.0,600647
2017-06-19,24.305,24.683,24.873,24.305,12030.0,600647
2017-06-20,24.693,24.385,24.783,24.335,12946.0,600647
2017-06-21,24.385,24.016,24.693,23.399,18627.0,600647
2017-06-22,24.056,23.698,24.494,23.499,17482.0,600647
2017-06-23,23.678,23.369,23.837,22.911,14336.0,600647
2017-06-26,23.379,23.678,23.887,23.011,12684.0,600647
2017-06-27,23.688,23.459,23.837,23.28,10703.0,600647
2017-06-28,23.299,22.981,23.429,22.921,11291.0,600647
2017-06-29,23.051,22.981,23.22,22.782,8532.0,600647
2017-06-30,22.991,23.001,23.19,22.792,12339.0,600647
2017-07-03,23.06,23.299,23.359,22.961,10181.0,600647
2017-07-04,23.309,23.07,23.389,23.001,10770.0,600647
2017-07-05,23.001,23.25,23.26,22.881,12532.0,600647
2017-07-06,23.28,23.21,23.28,22.652,13622.0,600647
2017-07-07,23.15,23.319,23.389,22.931,12285.0,600647
2017-07-10,23.439,24.325,24.873,23.22,47051.0,600647
2017-07-11,23.877,23.528,24.176,23.479,23621.0,600647
2017-07-12,23.399,22.901,23.528,22.324,21915.0,600647
2017-07-13,23.2,22.901,23.23,22.752,12917.0,600647
2017-07-14,22.901,22.772,23.031,22.483,9041.0,600647
2017-07-17,22.722,20.492,22.722,20.492,32949.0,600647
2017-07-18,20.193,20.681,20.82,20.163,9439.0,600647
2017-07-19,20.681,21.298,21.706,20.571,12595.0,600647
2017-07-20,21.218,21.428,21.657,21.208,14700.0,600647
2017-07-21,21.268,21.437,21.607,21.268,9239.0,600647
2017-07-24,21.437,21.985,22.105,21.208,12287.0,600647
2017-07-25,21.856,21.467,22.025,21.318,11604.0,600647
2017-07-26,21.378,21.238,21.527,21.009,8128.0,600647
2017-07-27,21.049,21.537,21.666,20.601,12057.0,600647
2017-07-28,21.418,21.248,21.676,20.91,9201.0,600647
2017-07-31,21.248,21.258,21.408,21.109,9043.0,600647
2017-08-01,21.248,21.547,21.676,21.159,10362.0,600647
2017-08-02,21.666,21.208,21.666,21.169,9670.0,600647
2017-08-03,21.208,21.358,21.497,20.93,8895.0,600647
2017-08-04,21.358,21.716,22.543,21.358,24709.0,600647
2017-08-07,21.487,22.144,22.194,21.288,17908.0,600647
2017-08-08,22.005,22.453,22.802,21.826,20418.0,600647
2017-08-09,22.304,22.483,22.871,22.214,20436.0,600647
2017-08-10,22.423,22.931,23.399,22.423,39595.0,600647
2017-08-11,22.612,23.14,23.379,22.304,28579.0,600647
2017-08-14,23.03,23.03,23.2,22.76,17925.0,600647
2017-08-15,22.93,22.98,23.46,22.83,18768.0,600647
2017-08-16,22.9,22.92,23.44,22.75,20019.0,600647
2017-08-17,22.95,23.24,23.39,22.74,21667.0,600647
2017-08-18,23.0,23.01,23.41,22.9,16607.0,600647
2017-08-21,23.0,23.01,23.13,22.9,11859.0,600647
2017-08-22,23.02,23.54,23.55,22.91,24435.0,600647
2017-08-23,23.6,24.36,25.25,23.54,57478.0,600647
2017-08-24,24.11,23.47,24.23,23.33,30244.0,600647
2017-08-25,23.41,23.29,23.44,23.07,18421.0,600647
2017-08-28,23.09,23.51,23.65,22.91,21694.0,600647
2017-08-29,23.33,23.17,23.65,23.16,14270.0,600647
2017-08-30,22.94,23.46,23.58,22.94,13891.0,600647
2017-08-31,23.5,23.38,23.59,23.26,13426.0,600647
2017-09-01,23.28,23.33,23.5,23.24,11874.0,600647
2017-09-04,23.0,23.41,23.59,23.0,16421.0,600647
2017-09-05,23.34,23.26,23.4,23.16,8606.0,600647
2017-09-06,23.34,23.89,23.95,23.28,27255.0,600647
2017-09-07,23.89,23.72,24.21,23.68,25387.0,600647
2017-09-08,23.72,23.51,23.83,23.29,10979.0,600647
2017-09-11,23.4,23.44,23.67,23.32,11079.0,600647
2017-09-12,23.41,23.07,23.47,23.03,15901.0,600647
2017-09-13,23.08,23.21,23.29,23.07,5606.0,600647
2017-09-14,23.3,22.93,23.3,22.92,11119.0,600647
2017-09-15,22.93,22.83,23.08,22.79,8261.0,600647
2017-09-18,22.92,23.08,23.15,22.86,6050.0,600647
2017-09-19,23.1,23.71,23.78,23.03,25953.0,600647
2017-09-20,23.69,23.63,23.78,23.36,12687.0,600647
2017-09-21,23.83,23.43,23.83,23.36,10409.0,600647
2017-09-22,23.45,23.02,23.45,22.85,11641.0,600647
2017-09-25,23.08,22.79,23.11,22.78,6282.0,600647
2017-09-26,22.66,22.53,22.83,22.19,11762.0,600647
2017-09-27,22.53,22.56,22.65,22.4,6715.0,600647
2017-09-28,22.59,22.5,22.66,22.45,4767.0,600647
2017-09-29,22.49,22.61,22.72,22.42,6885.0,600647
2017-10-09,22.65,22.87,23.2,22.65,9699.0,600647
2017-10-10,22.8,23.25,23.26,22.61,10143.0,600647
2017-10-11,23.15,23.03,23.37,22.92,9193.0,600647
2017-10-12,23.14,23.09,23.29,22.96,8063.0,600647
2017-10-13,23.24,23.29,23.33,23.02,7545.0,600647
2017-10-16,23.33,22.72,23.33,22.5,11137.0,600647
2017-10-17,22.71,22.68,23.0,22.52,5652.0,600647
2017-10-18,22.86,22.41,22.88,22.26,6736.0,600647
2017-10-19,22.41,21.98,22.41,21.59,11290.0,600647
2017-10-20,21.95,22.47,22.75,21.9,10302.0,600647
2017-10-23,22.5,22.4,22.52,22.0,7430.0,600647
2017-10-24,22.4,22.15,22.4,22.08,5158.0,600647
2017-10-25,22.25,22.15,22.25,22.05,5351.0,600647
2017-10-26,22.1,22.04,22.22,21.96,9156.0,600647
2017-10-27,22.0,21.83,22.17,21.75,8069.0,600647
2017-10-30,21.92,21.52,21.92,20.91,12302.0,600647
2017-10-31,21.3,21.83,21.9,21.3,6241.0,600647
2017-11-01,22.04,21.7,22.04,21.66,6192.0,600647
2017-11-02,21.85,22.81,23.33,21.4,23588.0,600647
2017-11-03,22.41,21.79,22.47,21.54,15960.0,600647
2017-11-06,21.81,21.79,22.0,21.51,9170.0,600647
2017-11-07,21.79,21.69,21.83,21.55,4775.0,600647
2017-11-08,21.7,21.69,21.85,21.54,6931.0,600647
2017-11-09,21.69,21.7,21.8,21.57,8636.0,600647
2017-11-10,21.58,21.66,21.73,21.58,6679.0,600647
2017-11-13,21.66,21.47,21.68,21.33,8472.0,600647
2017-11-14,21.47,21.53,22.4,21.19,12580.0,600647
2017-11-15,21.39,21.33,21.6,21.31,5005.0,600647
2017-11-16,21.4,21.18,21.46,20.91,7010.0,600647
2017-11-17,21.25,20.38,21.25,19.77,10288.0,600647
2017-11-20,20.45,20.37,20.5,19.95,6675.0,600647
2017-11-21,20.35,20.15,20.37,19.78,9722.0,600647
2017-11-22,20.19,20.14,20.37,20.04,9702.0,600647
2017-11-23,20.35,19.94,20.48,19.88,7044.0,600647
2017-11-24,19.95,19.97,20.28,19.81,4900.0,600647
2017-11-27,19.93,19.32,20.23,19.3,5738.0,600647
2017-11-28,19.25,19.3,19.49,18.98,5644.0,600647
2017-11-29,19.3,18.96,19.3,18.88,6197.0,600647
