date,open,close,high,low,volume,code
2017-05-02,8.018,7.749,8.018,7.739,157601.0,600094
2017-05-03,7.749,7.769,7.779,7.352,202884.0,600094
2017-05-04,7.749,7.779,7.789,7.501,149661.0,600094
2017-05-05,7.67,7.799,7.819,7.62,103645.0,600094
2017-05-08,7.769,7.888,7.908,7.65,159451.0,600094
2017-05-09,7.829,7.769,7.839,7.72,60975.0,600094
2017-05-10,7.759,7.729,7.789,7.62,63593.0,600094
2017-05-11,7.67,7.789,7.849,7.58,147145.0,600094
2017-05-12,7.749,7.759,7.789,7.69,31152.0,600094
2017-05-15,7.729,7.769,7.809,7.7,51594.0,600094
2017-05-16,7.749,7.72,7.779,7.6,92973.0,600094
2017-05-17,7.729,7.72,7.729,7.65,61673.0,600094
2017-05-18,7.68,7.69,7.7,7.571,106060.0,600094
2017-05-19,7.61,7.69,7.7,7.61,48797.0,600094
2017-05-22,7.66,7.65,7.66,7.6,33088.0,600094
2017-05-23,7.6,7.551,7.62,7.471,61775.0,600094
2017-05-24,7.551,7.551,7.571,7.451,56125.0,600094
2017-05-25,7.501,7.65,7.66,7.501,78148.0,600094
2017-05-26,7.63,7.67,7.67,7.58,51134.0,600094
2017-05-31,7.729,7.769,7.869,7.71,71250.0,600094
2017-06-01,7.739,7.68,7.739,7.65,38842.0,600094
2017-06-02,7.67,7.71,7.72,7.6,58014.0,600094
2017-06-05,7.7,7.72,7.739,7.66,43781.0,600094
2017-06-06,7.7,7.71,7.72,7.67,55805.0,600094
2017-06-07,7.69,7.72,7.739,7.67,98902.0,600094
2017-06-08,7.71,7.68,7.72,7.67,49165.0,600094
2017-06-09,7.69,7.67,7.7,7.6,51823.0,600094
2017-06-12,7.65,7.61,7.67,7.571,53686.0,600094
2017-06-13,7.58,7.68,7.69,7.571,59896.0,600094
2017-06-14,7.66,7.59,7.7,7.58,75523.0,600094
2017-06-15,7.58,7.6,7.61,7.541,47808.0,600094
2017-06-16,7.6,7.58,7.61,7.561,29829.0,600094
2017-06-19,7.571,7.58,7.61,7.551,23298.0,600094
2017-06-20,7.59,7.59,7.61,7.561,32141.0,600094
2017-06-21,7.59,7.6,7.61,7.561,30418.0,600094
2017-06-22,7.6,7.59,7.6,7.541,53742.0,600094
2017-06-23,7.59,7.65,7.65,7.561,75906.0,600094
2017-06-26,7.63,7.68,7.7,7.62,90238.0,600094
2017-06-27,7.68,7.62,7.68,7.6,58604.0,600094
2017-06-28,7.62,7.63,7.7,7.6,39129.0,600094
2017-06-29,7.61,7.61,7.64,7.6,32576.0,600094
2017-06-30,7.6,7.62,7.63,7.541,82943.0,600094
2017-07-03,7.62,7.59,7.62,7.57,69232.0,600094
2017-07-04,7.59,7.6,7.62,7.59,32124.0,600094
2017-07-05,7.61,7.66,7.68,7.58,80209.0,600094
2017-07-06,7.66,7.64,7.7,7.61,61894.0,600094
2017-07-07,7.64,7.62,7.65,7.6,31088.0,600094
2017-07-10,7.62,7.63,7.64,7.58,80847.0,600094
2017-07-11,7.61,7.61,7.63,7.59,71033.0,600094
2017-07-12,7.62,7.61,7.64,7.59,50976.0,600094
2017-07-13,7.6,7.62,7.63,7.59,46014.0,600094
2017-07-14,7.61,7.61,7.62,7.57,64155.0,600094
2017-07-17,7.61,7.47,7.61,7.43,78933.0,600094
2017-07-18,7.45,7.46,7.49,7.34,44820.0,600094
2017-07-19,7.45,7.48,7.52,7.38,39358.0,600094
2017-07-20,7.47,7.61,7.67,7.43,99749.0,600094
2017-07-21,7.6,7.55,7.62,7.53,58365.0,600094
2017-07-24,7.55,7.6,7.65,7.51,52495.0,600094
2017-07-25,7.6,7.55,7.62,7.53,33616.0,600094
2017-07-26,7.54,7.53,7.57,7.52,31745.0,600094
2017-07-27,7.56,7.6,7.6,7.52,56530.0,600094
2017-07-28,7.6,7.56,7.63,7.55,33979.0,600094
2017-07-31,7.57,7.56,7.59,7.53,35786.0,600094
2017-08-01,7.57,7.62,7.69,7.55,104440.0,600094
2017-08-02,7.61,7.55,7.62,7.49,68745.0,600094
2017-08-03,7.56,7.6,7.6,7.54,44289.0,600094
2017-08-04,7.6,7.58,7.61,7.55,39554.0,600094
2017-08-07,7.58,7.57,7.59,7.5,44481.0,600094
2017-08-08,7.57,7.55,7.57,7.52,43032.0,600094
2017-08-09,7.53,7.52,7.55,7.51,32673.0,600094
2017-08-10,7.51,7.43,7.52,7.41,36613.0,600094
2017-08-11,7.37,7.38,7.46,7.37,37504.0,600094
2017-08-14,7.36,7.43,7.46,7.35,43030.0,600094
2017-08-15,7.44,7.41,7.48,7.4,24682.0,600094
2017-08-16,7.37,7.45,7.46,7.37,35588.0,600094
2017-08-17,7.43,7.46,7.47,7.42,25275.0,600094
2017-08-18,7.45,7.51,7.52,7.43,42495.0,600094
2017-08-21,7.51,7.51,7.54,7.48,31830.0,600094
2017-08-22,7.51,7.52,7.53,7.47,30755.0,600094
2017-08-23,7.51,7.49,7.51,7.47,23974.0,600094
2017-08-24,7.48,7.46,7.5,7.42,32239.0,600094
2017-08-25,7.46,7.46,7.48,7.4,54814.0,600094
2017-08-28,7.45,7.57,7.57,7.44,80910.0,600094
2017-08-29,7.57,7.55,7.61,7.51,56574.0,600094
2017-08-30,7.51,7.52,7.56,7.49,60772.0,600094
2017-08-31,7.54,7.5,7.54,7.48,52914.0,600094
2017-09-01,7.51,7.49,7.51,7.47,47411.0,600094
2017-09-04,7.5,7.48,7.5,7.41,137600.0,600094
2017-09-05,7.45,7.46,7.49,7.44,89648.0,600094
2017-09-06,7.46,7.58,7.58,7.44,135319.0,600094
2017-09-07,7.57,7.58,7.64,7.55,141593.0,600094
2017-09-08,7.56,7.61,7.63,7.53,93946.0,600094
2017-09-11,7.6,7.65,7.68,7.59,149281.0,600094
2017-09-12,7.65,7.62,7.74,7.6,116918.0,600094
2017-09-13,7.6,7.77,7.77,7.52,165993.0,600094
2017-09-14,7.77,7.96,7.99,7.74,310689.0,600094
