date,open,close,high,low,volume,code
2017-05-02,11.3,11.35,11.45,11.07,38224.0,300029
2017-05-03,11.3,11.29,11.47,11.12,19731.0,300029
2017-05-04,11.25,11.16,11.33,11.12,16155.0,300029
2017-05-05,11.14,10.87,11.16,10.77,24135.0,300029
2017-05-08,10.87,10.5,10.87,10.43,18515.0,300029
2017-05-09,10.31,10.93,10.94,10.31,16823.0,300029
2017-05-10,10.9,10.75,11.22,10.65,19014.0,300029
2017-05-11,10.69,10.75,10.79,10.3,21837.0,300029
2017-05-12,10.7,10.6,10.87,10.5,11387.0,300029
2017-05-15,10.6,10.89,10.89,10.6,16184.0,300029
2017-05-16,10.85,11.12,11.2,10.61,17140.0,300029
2017-05-17,11.0,11.1,11.25,11.0,15485.0,300029
2017-05-18,10.92,10.88,11.16,10.81,15516.0,300029
2017-05-19,10.82,10.79,11.02,10.76,15335.0,300029
2017-05-22,10.75,10.4,10.86,10.2,23071.0,300029
2017-05-23,10.38,9.74,10.42,9.49,40908.0,300029
2017-05-24,9.63,9.47,9.65,9.19,60636.0,300029
2017-05-25,9.39,9.62,9.68,9.15,52066.0,300029
2017-05-26,9.57,9.48,9.64,9.47,21609.0,300029
2017-05-31,9.58,9.36,9.7,9.36,18338.0,300029
2017-06-01,9.1,8.5,9.1,8.5,62519.0,300029
2017-06-02,8.44,8.41,8.47,7.99,67191.0,300029
2017-06-05,8.29,8.44,8.57,8.29,35955.0,300029
2017-06-06,8.44,8.51,8.6,8.36,26858.0,300029
2017-06-07,8.52,8.89,8.9,8.52,37306.0,300029
2017-06-08,8.91,8.83,8.97,8.72,26907.0,300029
2017-06-09,8.77,8.93,8.94,8.6,23289.0,300029
2017-06-12,8.88,8.53,8.88,8.53,26333.0,300029
2017-06-13,8.41,8.87,8.93,8.4,29921.0,300029
2017-06-14,8.83,8.92,9.04,8.79,21496.0,300029
2017-06-15,8.92,9.09,9.21,8.88,20876.0,300029
2017-06-16,9.15,9.14,9.19,9.06,14882.0,300029
2017-06-19,9.13,9.29,9.29,9.08,14174.0,300029
2017-06-20,9.25,9.25,9.38,9.18,18917.0,300029
2017-06-21,9.23,9.27,9.32,9.04,17432.0,300029
2017-06-22,9.21,9.1,9.26,8.88,29365.0,300029
2017-06-23,9.05,9.1,9.2,8.75,26040.0,300029
2017-06-26,9.05,9.14,9.14,8.9,15498.0,300029
2017-06-27,9.13,9.06,9.25,9.01,16089.0,300029
2017-06-28,9.06,8.84,9.06,8.83,13884.0,300029
2017-06-29,8.85,8.93,8.99,8.82,14401.0,300029
2017-06-30,8.9,9.03,9.09,8.9,19449.0,300029
2017-07-03,9.05,9.38,9.87,9.05,39826.0,300029
2017-07-04,9.44,9.28,9.5,9.27,20788.0,300029
2017-07-05,9.33,9.36,9.4,9.27,17351.0,300029
2017-07-06,9.32,9.36,9.39,9.28,20642.0,300029
2017-07-07,9.36,9.45,9.49,9.29,21534.0,300029
2017-07-10,9.43,9.62,9.74,9.38,34143.0,300029
2017-07-11,9.59,9.32,9.69,9.29,21983.0,300029
2017-07-12,9.31,9.25,9.33,9.01,25332.0,300029
2017-07-13,9.2,9.22,9.31,9.07,17194.0,300029
2017-07-14,9.18,8.93,9.25,8.93,14907.0,300029
2017-07-17,8.79,8.04,8.8,8.04,46219.0,300029
2017-07-18,7.98,8.17,8.21,7.78,31160.0,300029
2017-07-19,8.15,8.23,8.24,7.92,18719.0,300029
2017-07-20,8.11,8.24,8.47,8.11,20050.0,300029
2017-07-21,8.13,8.3,8.35,8.13,18646.0,300029
2017-07-24,8.21,8.33,8.34,8.21,14282.0,300029
2017-07-25,8.32,8.33,8.4,8.17,14493.0,300029
2017-07-26,8.44,8.3,8.44,8.25,10300.0,300029
2017-07-27,8.26,8.63,8.69,8.2,35744.0,300029
2017-07-28,8.63,8.47,8.7,8.44,21972.0,300029
2017-07-31,8.44,8.61,8.65,8.43,17843.0,300029
2017-08-01,8.61,8.75,8.88,8.58,25476.0,300029
2017-08-02,8.75,8.54,8.79,8.5,22498.0,300029
2017-08-03,8.58,9.39,9.39,8.58,38081.0,300029
2017-08-04,9.51,9.22,9.75,9.22,67992.0,300029
2017-08-07,9.15,9.22,9.43,9.13,24287.0,300029
2017-08-08,9.3,9.16,9.3,9.03,22612.0,300029
2017-08-09,9.14,9.15,9.23,9.07,18706.0,300029
2017-08-10,9.07,9.0,9.25,8.9,21414.0,300029
2017-08-11,8.9,8.96,9.19,8.77,17647.0,300029
2017-08-14,8.92,9.18,9.2,8.86,21182.0,300029
2017-08-15,9.2,9.29,9.36,9.2,20804.0,300029
2017-08-16,9.3,9.27,9.35,9.21,19590.0,300029
2017-08-17,9.25,9.36,9.42,9.22,16524.0,300029
2017-08-18,9.53,9.3,9.59,9.29,24800.0,300029
2017-08-21,9.21,9.42,9.46,9.21,13392.0,300029
2017-08-22,9.39,9.24,9.42,9.21,14583.0,300029
2017-08-23,9.04,9.1,9.19,8.85,26804.0,300029
2017-08-24,9.03,8.93,9.16,8.9,15383.0,300029
2017-08-25,8.9,9.08,9.12,8.9,11088.0,300029
2017-08-28,9.08,9.27,9.29,9.0,19649.0,300029
2017-08-29,9.29,9.3,9.36,9.1,14397.0,300029
2017-08-30,9.24,9.11,9.26,9.11,19234.0,300029
2017-08-31,9.17,9.19,9.22,9.0,15708.0,300029
2017-09-01,9.2,9.41,9.79,9.1,38279.0,300029
2017-09-04,9.33,9.43,9.47,9.23,36404.0,300029
2017-09-05,9.37,9.46,9.46,9.33,22822.0,300029
2017-09-06,9.4,9.46,9.47,9.31,20834.0,300029
2017-09-07,9.49,9.55,9.77,9.45,34155.0,300029
2017-09-08,9.7,9.61,9.85,9.52,32116.0,300029
2017-09-11,9.52,9.65,9.74,9.52,23766.0,300029
2017-09-12,9.62,9.31,9.7,9.19,29999.0,300029
2017-09-13,9.25,9.6,9.6,9.2,26482.0,300029
2017-09-14,9.53,9.46,9.54,9.3,23655.0,300029
2017-09-15,9.41,9.32,9.5,9.3,14852.0,300029
2017-09-18,9.31,9.41,9.48,9.24,18943.0,300029
2017-09-19,9.42,9.24,9.43,9.23,19513.0,300029
2017-09-20,9.24,9.31,9.41,9.16,19110.0,300029
2017-09-21,9.31,9.16,9.37,9.16,17785.0,300029
2017-09-22,9.17,9.2,9.27,9.1,17195.0,300029
2017-09-25,9.15,9.17,9.26,9.13,14204.0,300029
2017-09-26,9.2,9.08,9.84,9.01,26253.0,300029
2017-09-27,8.97,8.94,9.2,8.92,31755.0,300029
2017-09-28,9.01,8.71,9.01,8.71,19878.0,300029
2017-09-29,8.66,8.99,9.0,8.66,16781.0,300029
2017-10-09,8.99,9.11,9.19,8.99,17751.0,300029
2017-10-10,9.19,9.23,9.24,9.05,24064.0,300029
2017-10-11,9.19,9.24,9.28,9.16,19100.0,300029
2017-10-12,9.25,9.16,9.25,9.1,16035.0,300029
2017-10-13,9.15,9.3,9.33,9.13,14655.0,300029
2017-10-16,9.28,8.86,9.29,8.86,24644.0,300029
2017-10-17,8.82,8.9,9.08,8.82,12785.0,300029
2017-10-18,8.88,8.7,9.02,8.57,17489.0,300029
2017-10-19,8.66,8.5,8.7,8.32,29045.0,300029
2017-10-20,8.54,8.68,8.68,8.4,16240.0,300029
2017-10-23,8.62,8.79,8.79,8.62,15910.0,300029
2017-10-24,8.78,8.65,8.78,8.38,12829.0,300029
2017-10-25,8.62,8.76,8.88,8.62,15111.0,300029
2017-10-26,8.75,8.76,8.78,8.67,15930.0,300029
2017-10-27,8.77,8.54,8.77,8.5,23611.0,300029
2017-10-30,8.65,9.39,9.39,8.65,70457.0,300029
2017-10-31,9.41,9.59,9.83,9.34,166664.0,300029
2017-11-01,9.33,9.38,9.5,9.25,91249.0,300029
2017-11-02,9.29,9.06,9.31,9.04,68997.0,300029
2017-11-03,9.08,9.26,9.28,9.01,65154.0,300029
2017-11-06,9.12,9.23,9.24,9.01,45086.0,300029
2017-11-07,9.25,9.19,9.3,9.04,43389.0,300029
2017-11-08,9.13,9.34,9.37,9.05,62182.0,300029
2017-11-09,9.26,9.45,9.53,9.21,61105.0,300029
2017-11-10,9.42,9.45,9.5,9.29,46920.0,300029
2017-11-13,9.4,9.65,9.79,9.35,71263.0,300029
2017-11-14,9.59,9.31,9.63,9.29,41140.0,300029
2017-11-15,9.21,9.19,9.31,9.15,27139.0,300029
2017-11-16,9.13,8.85,9.28,8.71,31961.0,300029
2017-11-17,8.77,8.08,8.97,8.03,51021.0,300029
2017-11-20,8.0,7.99,8.11,7.65,28572.0,300029
2017-11-21,7.94,8.0,8.11,7.86,20472.0,300029
2017-11-22,8.0,8.07,8.13,7.93,17183.0,300029
2017-11-23,7.99,7.87,8.07,7.86,17850.0,300029
2017-11-24,7.85,8.06,8.06,7.76,16905.0,300029
2017-11-27,8.06,7.97,8.16,7.96,12900.0,300029
2017-11-28,7.95,8.06,8.07,7.91,9149.0,300029
2017-11-29,8.07,7.99,8.09,7.91,16884.0,300029
