date,open,close,high,low,volume,code
2017-05-02,14.386,14.263,14.558,14.177,36217.0,603328
2017-05-03,14.263,14.415,14.515,14.263,19647.0,603328
2017-05-04,14.467,14.22,14.467,14.139,28089.0,603328
2017-05-05,14.101,14.091,14.286,14.072,18322.0,603328
2017-05-08,14.139,14.015,14.263,13.963,17267.0,603328
2017-05-09,14.024,14.167,14.191,13.505,32201.0,603328
2017-05-10,14.234,14.153,14.525,14.134,46604.0,603328
2017-05-11,13.963,13.848,14.077,13.624,34047.0,603328
2017-05-12,13.896,13.848,13.91,13.624,18539.0,603328
2017-05-15,13.763,13.801,13.886,13.763,12292.0,603328
2017-05-16,13.801,14.125,14.134,13.529,32374.0,603328
2017-05-17,14.082,14.539,14.763,14.024,62229.0,603328
2017-05-18,14.382,14.477,14.691,14.31,31682.0,603328
2017-05-19,14.472,14.325,14.52,14.267,23927.0,603328
2017-05-22,14.339,13.786,14.363,13.715,30290.0,603328
2017-05-23,13.72,13.348,13.858,13.286,20898.0,603328
2017-05-24,13.263,13.415,13.524,13.101,14644.0,603328
2017-05-25,13.405,13.634,13.653,13.339,16955.0,603328
2017-05-26,13.61,13.958,14.005,13.577,25673.0,603328
2017-05-31,14.144,13.882,14.334,13.777,19796.0,603328
2017-06-01,13.791,13.663,13.896,13.644,17330.0,603328
2017-06-02,13.71,13.682,13.753,13.163,18827.0,603328
2017-06-05,13.72,13.815,13.934,13.667,12739.0,603328
2017-06-06,13.767,13.934,13.939,13.705,12241.0,603328
2017-06-07,13.929,14.472,14.563,13.92,38331.0,603328
2017-06-08,14.472,14.486,14.667,14.367,33937.0,603328
2017-06-09,14.439,14.51,14.548,14.205,26092.0,603328
2017-06-12,14.382,14.258,14.496,14.205,17399.0,603328
2017-06-13,14.405,14.996,15.348,14.405,53918.0,603328
2017-06-14,15.048,15.034,15.186,14.863,27976.0,603328
2017-06-15,15.034,15.167,15.225,14.977,34622.0,603328
2017-06-16,15.306,15.034,15.32,14.891,43816.0,603328
