date,open,close,high,low,volume,code
2017-05-02,8.062,8.003,8.062,7.943,51967.0,600310
2017-05-03,7.963,7.607,7.993,7.379,149900.0,600310
2017-05-04,7.518,7.587,7.656,7.439,53056.0,600310
2017-05-05,7.538,7.142,7.577,7.132,113555.0,600310
2017-05-08,7.132,7.122,7.281,7.083,81166.0,600310
2017-05-09,7.073,7.271,7.29,7.073,63890.0,600310
2017-05-10,7.281,7.023,7.33,7.004,47294.0,600310
2017-05-11,7.013,6.905,7.033,6.806,64200.0,600310
2017-05-12,6.924,6.806,6.964,6.786,49497.0,600310
2017-05-15,6.806,7.043,7.083,6.786,74603.0,600310
2017-05-16,7.023,7.152,7.172,7.023,47284.0,600310
2017-05-17,7.182,7.33,7.469,7.112,70421.0,600310
2017-05-18,7.34,7.19,7.39,7.15,63008.0,600310
2017-05-19,7.19,7.18,7.31,7.11,39438.0,600310
2017-05-22,7.16,6.97,7.18,6.95,50719.0,600310
2017-05-23,6.95,6.38,7.0,6.29,124834.0,600310
2017-05-24,6.39,6.42,6.55,6.28,64659.0,600310
2017-05-25,6.44,6.55,6.57,6.34,62462.0,600310
2017-05-26,6.55,6.72,6.85,6.5,79394.0,600310
2017-05-31,6.77,6.68,6.8,6.61,37125.0,600310
2017-06-01,6.65,6.52,6.8,6.5,54058.0,600310
2017-06-02,6.56,6.51,6.58,6.26,68755.0,600310
2017-06-05,6.51,6.58,6.6,6.44,33051.0,600310
2017-06-06,6.6,6.58,6.62,6.52,26682.0,600310
2017-06-07,6.6,6.79,6.9,6.55,69518.0,600310
2017-06-08,6.77,6.85,6.9,6.73,49859.0,600310
2017-06-09,6.88,6.92,6.95,6.8,47342.0,600310
2017-06-12,6.92,6.74,6.92,6.71,33990.0,600310
2017-06-13,6.73,6.83,6.9,6.71,25980.0,600310
2017-06-14,6.86,6.89,6.94,6.77,29367.0,600310
2017-06-15,6.89,6.91,6.93,6.81,38052.0,600310
2017-06-16,6.9,6.91,6.94,6.85,33109.0,600310
2017-06-19,6.94,7.11,7.24,6.88,68738.0,600310
2017-06-20,7.15,7.1,7.16,7.05,35135.0,600310
2017-06-21,7.1,7.14,7.15,7.07,22794.0,600310
2017-06-22,7.17,7.02,7.2,6.98,40422.0,600310
2017-06-23,7.0,6.96,7.06,6.91,28608.0,600310
2017-06-26,6.96,6.98,7.01,6.92,27967.0,600310
2017-06-27,6.97,6.96,7.01,6.92,25410.0,600310
2017-06-28,6.96,6.91,6.98,6.88,19401.0,600310
2017-06-29,6.91,6.84,6.93,6.83,28585.0,600310
2017-06-30,6.84,6.86,6.88,6.76,29774.0,600310
2017-07-03,6.89,6.9,6.93,6.83,30938.0,600310
2017-07-04,6.91,6.79,6.92,6.78,37776.0,600310
2017-07-05,6.78,6.82,6.83,6.76,24878.0,600310
2017-07-06,6.8,6.79,6.84,6.76,26169.0,600310
2017-07-07,6.79,6.71,6.79,6.69,39903.0,600310
2017-07-10,6.76,6.73,6.76,6.69,28754.0,600310
2017-07-11,6.7,6.67,6.72,6.66,24530.0,600310
2017-07-12,6.65,6.62,6.71,6.57,32779.0,600310
2017-07-13,6.62,6.69,6.7,6.6,23328.0,600310
2017-07-14,6.72,6.71,6.73,6.63,19368.0,600310
2017-07-17,6.7,6.37,6.7,6.25,66140.0,600310
2017-07-18,6.34,6.3,6.39,6.05,59032.0,600310
2017-07-19,6.18,6.34,6.38,6.15,47235.0,600310
2017-07-20,6.35,6.61,6.88,6.29,118195.0,600310
2017-07-21,6.52,6.45,6.56,6.41,80196.0,600310
2017-07-24,6.43,6.34,6.45,6.3,60556.0,600310
2017-07-25,6.34,6.28,6.38,6.26,35301.0,600310
2017-07-26,6.34,6.25,6.34,6.2,29786.0,600310
2017-07-27,6.24,6.34,6.36,6.2,36743.0,600310
2017-07-28,6.34,6.41,6.5,6.32,53767.0,600310
2017-07-31,6.4,6.38,6.46,6.38,42082.0,600310
2017-08-01,6.44,6.43,6.45,6.38,50403.0,600310
2017-08-02,6.4,6.41,6.45,6.37,47244.0,600310
2017-08-03,6.39,6.47,6.5,6.39,49675.0,600310
2017-08-04,6.48,6.46,6.5,6.42,40843.0,600310
2017-08-07,6.45,6.56,6.59,6.4,49481.0,600310
2017-08-08,6.59,6.52,6.59,6.5,38707.0,600310
2017-08-09,6.52,6.47,6.52,6.42,38945.0,600310
2017-08-10,6.47,6.37,6.47,6.35,35730.0,600310
2017-08-11,6.38,6.27,6.38,6.25,30228.0,600310
2017-08-14,6.26,6.32,6.35,6.24,26919.0,600310
2017-08-15,6.32,6.33,6.36,6.29,23973.0,600310
2017-08-16,6.33,6.33,6.37,6.28,35493.0,600310
2017-08-17,6.33,6.43,6.5,6.33,47608.0,600310
2017-08-18,6.4,6.43,6.45,6.35,35979.0,600310
2017-08-21,6.43,6.53,6.56,6.41,76910.0,600310
2017-08-22,6.49,6.52,6.54,6.46,31174.0,600310
2017-08-23,6.52,6.45,6.57,6.44,45244.0,600310
2017-08-24,6.45,6.49,6.52,6.42,37184.0,600310
2017-08-25,6.49,6.51,6.55,6.44,48974.0,600310
2017-08-28,6.53,6.66,6.7,6.48,86822.0,600310
2017-08-29,6.69,6.91,7.23,6.65,183439.0,600310
2017-08-30,6.83,7.02,7.08,6.81,132939.0,600310
2017-08-31,7.0,6.95,7.08,6.93,65891.0,600310
2017-09-01,6.99,7.04,7.13,6.95,78582.0,600310
2017-09-04,7.06,7.03,7.11,6.96,69426.0,600310
2017-09-05,7.03,6.89,7.05,6.87,62842.0,600310
2017-09-06,6.99,6.92,7.01,6.88,56282.0,600310
2017-09-07,6.92,6.8,6.95,6.77,63368.0,600310
2017-09-08,6.8,6.74,6.85,6.71,52953.0,600310
2017-09-11,6.75,6.92,6.92,6.75,54581.0,600310
2017-09-12,6.91,6.81,6.94,6.79,48180.0,600310
2017-09-13,6.82,6.81,6.84,6.75,30530.0,600310
2017-09-14,6.78,6.8,6.9,6.76,39931.0,600310
2017-09-15,6.8,6.75,6.8,6.71,31072.0,600310
2017-09-18,6.77,6.86,6.89,6.74,35632.0,600310
2017-09-19,6.88,6.77,6.89,6.75,41012.0,600310
2017-09-20,6.76,6.76,6.82,6.73,32597.0,600310
2017-09-21,6.76,6.73,6.79,6.73,33906.0,600310
2017-09-22,6.7,6.62,6.71,6.61,37046.0,600310
2017-09-25,6.61,6.57,6.68,6.52,41677.0,600310
2017-09-26,6.57,6.63,6.65,6.56,24495.0,600310
2017-09-27,6.63,6.66,6.68,6.61,26559.0,600310
2017-09-28,6.66,6.58,6.67,6.58,19199.0,600310
2017-09-29,6.61,6.65,6.66,6.59,18661.0,600310
2017-10-09,6.65,6.7,6.74,6.65,30780.0,600310
2017-10-10,6.7,6.72,6.76,6.67,33426.0,600310
2017-10-11,6.74,6.99,7.18,6.68,162315.0,600310
2017-10-12,6.94,7.03,7.2,6.82,170497.0,600310
2017-10-13,6.95,6.98,7.1,6.89,123059.0,600310
2017-10-16,6.99,6.98,7.03,6.81,91111.0,600310
