,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000007,全新好,10.0068,15665.40,8539.45,7125.96,日涨幅偏离值达到7%的前五只证券,0.40,0.33,2017-07-21
1,000031,中粮地产,8.6956,15510.89,12563.90,2947.00,日涨幅偏离值达到7%的前五只证券,0.29,0.07,2017-07-21
2,000036,华联控股,10.039,29052.01,15066.00,13986.01,日涨幅偏离值达到7%的前五只证券,0.11,0.10,2017-07-21
3,002113,天润数娱,-7.7744,9408.41,2126.41,7281.99,日跌幅偏离值达到7%的前五只证券,0.06,0.21,2017-07-21
4,002225,濮耐股份,10.0746,5882.05,3810.23,2071.82,日涨幅偏离值达到7%的前五只证券,0.28,0.15,2017-07-21
5,002255,海陆重工,-10.0398,2089.72,673.68,1416.04,日跌幅偏离值达到7%的前五只证券,0.33,0.70,2017-07-21
6,002377,国创高新,9.9798,11621.36,7652.02,3969.34,日涨幅偏离值达到7%的前五只证券,0.32,0.17,2017-07-21
7,002620,瑞和股份,10,5978.32,3149.74,2828.58,日涨幅偏离值达到7%的前五只证券,0.23,0.21,2017-07-21
8,002747,埃斯顿,9.9901,7437.52,4401.86,3035.66,日涨幅偏离值达到7%的前五只证券,0.25,0.17,2017-07-21
9,002761,多喜爱,0.559,12851.93,4551.77,8300.15,日换手率达到20%的前五只证券,0.10,0.18,2017-07-21
10,002809,红墙股份,3.7761,4343.87,1904.95,2438.92,日换手率达到20%的前五只证券,0.04,0.05,2017-07-21
11,002827,高争民爆,-6.6667,4104.00,1872.73,2231.27,日换手率达到20%的前五只证券,0.05,0.06,2017-07-21
12,002862,实丰文化,-2.0773,10886.16,1061.65,9824.51,日换手率达到20%的前五只证券,0.04,0.39,2017-07-21
13,002882,金龙羽,10.0168,204.20,193.52,10.67,日涨幅偏离值达到7%的前五只证券,1.00,0.06,2017-07-21
14,002883,中设股份,5.8683,4482.24,2866.16,1616.08,日换手率达到20%的前五只证券,0.20,0.11,2017-07-21
15,002888,惠威科技,44.0357,17.58,14.35,3.23,无价格涨跌幅限制的证券,1.00,0.23,2017-07-21
