,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000600,建投能源,10.0426,22125.19,11238.67,10886.52,日涨幅偏离值达到7%的前五只证券,0.09,0.08,2017-08-09
1,000680,山推股份,10.0649,23766.30,17370.48,6395.82,日涨幅偏离值达到7%的前五只证券,0.17,0.06,2017-08-09
2,000751,锌业股份,10.0164,18455.99,12830.67,5625.32,日涨幅偏离值达到7%的前五只证券,0.09,0.04,2017-08-09
3,000795,英洛华,9.947,16958.57,12625.18,4333.39,日涨幅偏离值达到7%的前五只证券,0.14,0.05,2017-08-09
4,000983,西山煤电,10.0095,51458.04,24185.18,27272.87,日涨幅偏离值达到7%的前五只证券,0.10,0.12,2017-08-09
5,002061,江山化工,8.2028,10938.01,8126.93,2811.08,日涨幅偏离值达到7%的前五只证券,0.12,0.04,2017-08-09
6,002457,青龙管业,5.1383,15689.52,5586.65,10102.87,日换手率达到20%的前五只证券,0.04,0.08,2017-08-09
7,002580,圣阳股份,10,5720.90,4378.31,1342.59,日涨幅偏离值达到7%的前五只证券,0.26,0.08,2017-08-09
8,002600,江粉磁材,10.0352,3010.00,2233.47,776.53,日涨幅偏离值达到7%的前五只证券,1.00,0.35,2017-08-09
9,002770,科迪乳业,10.0402,8054.01,5943.35,2110.67,日涨幅偏离值达到7%的前五只证券,0.49,0.17,2017-08-09
10,002830,名雕股份,7.9218,3560.83,936.46,2624.37,日换手率达到20%的前五只证券,0.05,0.13,2017-08-09
11,002853,皮阿诺,0.2658,8807.42,4431.28,4376.14,日换手率达到20%的前五只证券,0.12,0.11,2017-08-09
12,002888,惠威科技,-1.1828,3764.24,2098.64,1665.60,日换手率达到20%的前五只证券,0.18,0.15,2017-08-09
13,002889,东方嘉盛,-9.1412,4312.73,1436.67,2876.06,日跌幅偏离值达到7%的前五只证券,0.04,0.08,2017-08-09
14,002889,东方嘉盛,-9.1412,4312.73,1436.67,2876.06,日换手率达到20%的前五只证券,0.04,0.08,2017-08-09
15,002890,弘宇股份,10,111.26,102.38,8.88,日涨幅偏离值达到7%的前五只证券,1.00,0.09,2017-08-09
16,002890,弘宇股份,10,172.40,162.07,10.33,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.06,2017-08-09
17,300088,长信科技,-8.3175,42029.65,23072.80,18956.84,日跌幅偏离值达到7%的前五只证券,0.12,0.10,2017-08-09
18,300322,硕贝德,-10.0073,27443.28,4075.46,23367.82,日跌幅偏离值达到7%的前五只证券,0.07,0.39,2017-08-09
19,300363,博腾股份,9.9929,10893.80,4839.24,6054.56,日涨幅偏离值达到7%的前五只证券,0.25,0.31,2017-08-09
20,300372,欣泰退,-0.7042,164.88,78.02,86.86,退市整理期,0.49,0.54,2017-08-09
21,300478,杭州高新,-6.9716,8901.93,3306.35,5595.58,日跌幅偏离值达到7%的前五只证券,0.17,0.29,2017-08-09
22,300486,东杰智能,-9.4565,4360.03,1027.65,3332.38,日跌幅偏离值达到7%的前五只证券,0.07,0.22,2017-08-09
23,300537,广信材料,10,1823.74,891.89,931.84,日涨幅偏离值达到7%的前五只证券,0.15,0.15,2017-08-09
24,300541,先进数通,10,4829.31,3301.24,1528.07,日涨幅偏离值达到7%的前五只证券,0.20,0.09,2017-08-09
25,300649,杭州园林,-2.7826,14187.34,5108.30,9079.03,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.05,0.09,2017-08-09
26,300675,建科院,-10.0054,8903.69,3736.76,5166.93,日跌幅偏离值达到7%的前五只证券,0.12,0.16,2017-08-09
27,300675,建科院,-10.0054,8903.69,3736.76,5166.93,日换手率达到20%的前五只证券,0.12,0.16,2017-08-09
28,300676,华大基因,10.005,50036.81,34148.76,15888.05,日涨幅偏离值达到7%的前五只证券,0.12,0.05,2017-08-09
29,300676,华大基因,10.005,53321.97,37453.07,15868.91,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.12,0.05,2017-08-09
30,300676,华大基因,10.005,50036.81,34148.76,15888.05,日换手率达到20%的前五只证券,0.12,0.05,2017-08-09
31,300676,华大基因,10.005,50036.81,34148.76,15888.05,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.12,0.05,2017-08-09
32,300678,中科信息,9.9955,910.37,886.03,24.34,日涨幅偏离值达到7%的前五只证券,1.00,0.03,2017-08-09
33,300678,中科信息,9.9955,1010.33,984.51,25.82,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.93,0.02,2017-08-09
34,300680,隆盛科技,-3.7286,2821.28,1600.06,1221.22,日换手率达到20%的前五只证券,0.09,0.07,2017-08-09
35,300681,英搏尔,7.1036,6913.16,4709.54,2203.62,日换手率达到20%的前五只证券,0.16,0.08,2017-08-09
36,300685,艾德生物,9.9863,85.28,77.24,8.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.10,2017-08-09
37,300686,智动力,10.0244,37.12,32.29,4.83,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.15,2017-08-09
38,300687,赛意信息,0.2828,4914.90,4107.81,807.10,日换手率达到20%的前五只证券,0.10,0.02,2017-08-09
39,300689,澄天伟业,43.9889,14.80,9.62,5.18,无价格涨跌幅限制的证券,1.00,0.54,2017-08-09
40,600231,凌钢股份,9.9792,35327.88,21386.64,13941.23,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.24,0.16,2017-08-09
41,600259,广晟有色,6.755,72377.17,51451.75,20925.42,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.11,0.04,2017-08-09
42,600375,华菱星马,-8.3777,8610.57,2793.17,5817.40,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.07,0.15,2017-08-09
43,600569,安阳钢铁,10.0687,21673.84,11684.67,9989.17,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.12,0.10,2017-08-09
44,600595,中孚实业,7.7657,66490.04,33661.78,32828.27,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.09,0.09,2017-08-09
45,601003,柳钢股份,10.08,20094.91,14887.98,5206.93,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.23,0.08,2017-08-09
46,601003,柳钢股份,10.08,51974.39,28036.21,23938.18,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.14,0.12,2017-08-09
47,601619,嘉泽新能,10.0639,432.61,417.15,15.46,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.04,2017-08-09
48,601619,嘉泽新能,10.0639,927.96,906.10,21.86,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.02,2017-08-09
49,603458,勘设股份,44.0054,146.71,125.57,21.14,无价格涨跌幅限制的证券,1.00,0.17,2017-08-09
50,603676,卫信康,2.8643,12937.72,10205.81,2731.92,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.22,0.06,2017-08-09
