,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000423,东阿阿胶,-6.6181,41653.55,25001.86,16651.68,日跌幅偏离值达到7%的前五只证券,0.13,0.08,2017-10-31
1,000821,京山轻机,7.807,9855.11,6627.16,3227.95,日涨幅偏离值达到7%的前五只证券,0.25,0.12,2017-10-31
2,002016,世荣兆业,9.9882,13052.79,6700.61,6352.18,日涨幅偏离值达到7%的前五只证券,0.18,0.17,2017-10-31
3,002180,纳思达,-7.9926,11840.35,3517.12,8323.23,日跌幅偏离值达到7%的前五只证券,0.20,0.47,2017-10-31
4,002194,武汉凡谷,-8.1403,32926.14,23268.29,9657.86,日跌幅偏离值达到7%的前五只证券,0.25,0.10,2017-10-31
5,002426,胜利精密,-2.2544,50634.60,10342.47,40292.13,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.05,0.19,2017-10-31
6,002563,森马服饰,-7.3171,10639.41,3108.22,7531.19,日跌幅偏离值达到7%的前五只证券,0.16,0.38,2017-10-31
7,002589,瑞康医药,-6.9399,48194.59,12771.13,35423.46,日跌幅偏离值达到7%的前五只证券,0.15,0.40,2017-10-31
8,002830,名雕股份,3.3881,21225.24,8595.55,12629.69,日换手率达到20%的前五只证券,0.25,0.37,2017-10-31
9,002843,泰嘉股份,4.3494,4579.27,2085.21,2494.06,日换手率达到20%的前五只证券,0.08,0.09,2017-10-31
10,002845,同兴达,-4.4725,9738.46,3807.49,5930.96,日换手率达到20%的前五只证券,0.06,0.09,2017-10-31
11,002846,英联股份,2.3294,7728.41,4146.92,3581.49,日换手率达到20%的前五只证券,0.07,0.06,2017-10-31
12,002877,智能自控,2.9091,29478.17,12670.17,16807.99,日换手率达到20%的前五只证券,0.26,0.35,2017-10-31
13,002903,宇环数控,9.9958,1160.55,1127.98,32.58,日涨幅偏离值达到7%的前五只证券,1.00,0.03,2017-10-31
14,002903,宇环数控,9.9958,1737.52,1693.95,43.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.03,2017-10-31
15,002907,华森制药,10.0346,47.39,42.84,4.55,日涨幅偏离值达到7%的前五只证券,1.00,0.11,2017-10-31
16,002907,华森制药,10.0346,97.28,92.30,4.98,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.05,2017-10-31
17,002908,德生科技,9.9793,98.70,92.21,6.49,日涨幅偏离值达到7%的前五只证券,1.00,0.07,2017-10-31
18,002908,德生科技,9.9793,170.90,163.79,7.11,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.04,2017-10-31
19,002909,集泰股份,9.9846,15.03,10.31,4.72,日涨幅偏离值达到7%的前五只证券,1.00,0.46,2017-10-31
20,002910,庄园牧场,43.9678,20.67,16.70,3.97,无价格涨跌幅限制的证券,1.00,0.24,2017-10-31
21,300145,中金环境,-9.2199,33120.21,12799.53,20320.68,日跌幅偏离值达到7%的前五只证券,0.20,0.31,2017-10-31
22,300213,佳讯飞鸿,10.0496,6489.75,3604.30,2885.45,日涨幅偏离值达到7%的前五只证券,0.25,0.20,2017-10-31
23,300425,环能科技,10,10153.63,8469.71,1683.92,日涨幅偏离值达到7%的前五只证券,0.33,0.07,2017-10-31
24,300481,濮阳惠成,-9.9809,7244.29,3231.12,4013.17,日跌幅偏离值达到7%的前五只证券,0.07,0.09,2017-10-31
25,300566,激智科技,-6.4206,1904.75,1081.19,823.57,日跌幅偏离值达到7%的前五只证券,0.11,0.08,2017-10-31
26,300603,立昂技术,4.5122,11022.44,3013.83,8008.61,日换手率达到20%的前五只证券,0.07,0.19,2017-10-31
27,300618,寒锐钴业,10,21087.75,11017.73,10070.02,日涨幅偏离值达到7%的前五只证券,0.10,0.09,2017-10-31
