,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000022,深赤湾A,7.1685,8873.89,4503.67,4370.21,日涨幅偏离值达到7%的前五只证券,0.08,0.08,2017-08-03
1,000507,珠海港,7.0081,10588.70,5522.85,5065.85,日涨幅偏离值达到7%的前五只证券,0.05,0.04,2017-08-03
2,000615,京汉股份,1.2734,24423.37,5294.73,19128.64,日换手率达到20%的前五只证券,0.04,0.13,2017-08-03
3,000697,炼石有色,7.0582,14488.13,5390.52,9097.62,日涨幅偏离值达到7%的前五只证券,0.16,0.27,2017-08-03
4,000751,锌业股份,7.326,11071.53,6964.42,4107.11,日涨幅偏离值达到7%的前五只证券,0.08,0.05,2017-08-03
5,002084,海鸥卫浴,10,15432.84,8923.44,6509.40,日涨幅偏离值达到7%的前五只证券,0.41,0.30,2017-08-03
6,002258,利尔化学,-8.0983,7817.67,4010.10,3807.56,日跌幅偏离值达到7%的前五只证券,0.18,0.17,2017-08-03
7,002302,西部建设,9.9859,29898.93,21582.22,8316.71,日涨幅偏离值达到7%的前五只证券,0.12,0.05,2017-08-03
8,002417,三元达,-3.0255,18670.83,8751.71,9919.12,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.28,0.31,2017-08-03
9,002423,中原特钢,10,5087.10,4053.91,1033.19,日涨幅偏离值达到7%的前五只证券,0.24,0.06,2017-08-03
10,002457,青龙管业,9.9789,26468.63,13665.26,12803.37,日涨幅偏离值达到7%的前五只证券,0.10,0.10,2017-08-03
11,002457,青龙管业,9.9789,26468.63,13665.26,12803.37,日换手率达到20%的前五只证券,0.10,0.10,2017-08-03
12,002497,雅化集团,3.352,43984.60,13682.93,30301.67,日换手率达到20%的前五只证券,0.05,0.11,2017-08-03
13,002549,凯美特气,9.9747,22782.14,15548.80,7233.34,日涨幅偏离值达到7%的前五只证券,0.39,0.18,2017-08-03
14,002805,丰元股份,3.065,15161.38,6412.02,8749.36,日换手率达到20%的前五只证券,0.12,0.17,2017-08-03
15,002809,红墙股份,1.0707,3062.64,1577.65,1484.98,日换手率达到20%的前五只证券,0.04,0.04,2017-08-03
16,002836,新宏泽,2.1917,3918.63,2036.69,1881.94,日换手率达到20%的前五只证券,0.06,0.06,2017-08-03
17,002887,绿茵生态,9.994,220.94,201.98,18.96,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.09,2017-08-03
18,300021,大禹节水,9.9455,7376.07,4326.11,3049.96,日涨幅偏离值达到7%的前五只证券,0.13,0.09,2017-08-03
19,300067,安诺其,10.0629,7668.60,6347.67,1320.92,日涨幅偏离值达到7%的前五只证券,0.47,0.10,2017-08-03
20,300080,易成新能,-8.9325,10402.35,3781.15,6621.20,日跌幅偏离值达到7%的前五只证券,0.06,0.11,2017-08-03
21,300344,太空板业,3.5228,15710.21,5403.88,10306.33,日换手率达到20%的前五只证券,0.06,0.12,2017-08-03
22,300372,欣泰退,0,526.41,234.55,291.86,退市整理期,0.30,0.38,2017-08-03
23,300377,赢时胜,10.0089,15914.58,12245.81,3668.77,日涨幅偏离值达到7%的前五只证券,0.20,0.06,2017-08-03
24,300476,胜宏科技,10,20618.73,12087.06,8531.67,日涨幅偏离值达到7%的前五只证券,0.30,0.21,2017-08-03
25,300508,维宏股份,9.9959,5243.65,3367.54,1876.11,日涨幅偏离值达到7%的前五只证券,0.15,0.08,2017-08-03
26,300649,杭州园林,-1.9128,3811.50,1872.61,1938.89,日换手率达到20%的前五只证券,0.05,0.05,2017-08-03
27,300671,富满电子,1.6311,4745.16,2814.90,1930.26,日换手率达到20%的前五只证券,0.13,0.09,2017-08-03
28,300672,国科微,7.8017,8020.94,4295.69,3725.25,日换手率达到20%的前五只证券,0.16,0.14,2017-08-03
29,300681,英搏尔,3.1657,4956.69,3071.96,1884.73,日换手率达到20%的前五只证券,0.07,0.04,2017-08-03
