,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000893,东凌国际,9.9526,6136.48,4149.77,1986.71,日涨幅偏离值达到7%的前五只证券,0.32,0.15,2017-10-27
1,002052,同洲电子,10,10161.10,7572.39,2588.72,日涨幅偏离值达到7%的前五只证券,0.20,0.07,2017-10-27
2,002052,同洲电子,10,14466.97,11820.22,2646.75,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.28,0.06,2017-10-27
3,002143,印纪传媒,-8.5641,24049.75,12760.20,11289.54,日跌幅偏离值达到7%的前五只证券,0.16,0.14,2017-10-27
4,002264,新华都,-9.0096,17979.87,11133.38,6846.49,日跌幅偏离值达到7%的前五只证券,0.11,0.06,2017-10-27
5,002426,胜利精密,-9.8039,32046.75,5262.46,26784.29,日振幅值达到15%的前五只证券,0.05,0.24,2017-10-27
6,002426,胜利精密,-9.8039,32046.75,5262.46,26784.29,日跌幅偏离值达到7%的前五只证券,0.05,0.24,2017-10-27
7,002486,嘉麟杰,3.8123,7186.83,3150.42,4036.41,日振幅值达到15%的前五只证券,0.10,0.12,2017-10-27
8,002843,泰嘉股份,0.5716,3785.06,2190.95,1594.11,日换手率达到20%的前五只证券,0.07,0.05,2017-10-27
9,002845,同兴达,4.9261,15264.21,10990.72,4273.49,日换手率达到20%的前五只证券,0.12,0.05,2017-10-27
10,002846,英联股份,-3.47,10701.06,3590.10,7110.96,日换手率达到20%的前五只证券,0.06,0.12,2017-10-27
11,002877,智能自控,-1.7035,29142.11,13369.95,15772.17,日换手率达到20%的前五只证券,0.32,0.38,2017-10-27
12,002902,铭普光磁,-1.6475,8605.78,4234.13,4371.65,日换手率达到20%的前五只证券,0.06,0.06,2017-10-27
13,002903,宇环数控,9.9899,522.56,496.54,26.03,日涨幅偏离值达到7%的前五只证券,1.00,0.05,2017-10-27
14,002903,宇环数控,9.9899,1009.68,979.90,29.77,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.03,2017-10-27
15,002907,华森制药,10.0524,12.88,9.23,3.66,日涨幅偏离值达到7%的前五只证券,1.00,0.40,2017-10-27
16,002907,华森制药,10.0524,20.98,16.38,4.60,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.28,2017-10-27
17,002908,德生科技,10.0125,30.33,25.94,4.39,日涨幅偏离值达到7%的前五只证券,1.00,0.17,2017-10-27
18,002908,德生科技,10.0125,49.51,43.12,6.39,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.15,2017-10-27
19,002909,集泰股份,10.0372,7.12,4.16,2.96,日涨幅偏离值达到7%的前五只证券,1.00,0.71,2017-10-27
20,300587,天铁股份,1.6954,6612.35,1915.92,4696.43,日换手率达到20%的前五只证券,0.05,0.12,2017-10-27
21,300596,利安隆,10.0093,5475.23,3060.18,2415.06,日涨幅偏离值达到7%的前五只证券,0.19,0.15,2017-10-27
22,300603,立昂技术,10.0061,1883.38,1209.78,673.60,日涨幅偏离值达到7%的前五只证券,1.00,0.56,2017-10-27
23,300665,飞鹿股份,9.9791,14271.16,8373.59,5897.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.09,0.06,2017-10-27
24,300665,飞鹿股份,9.9791,12037.25,6770.04,5267.21,日换手率达到20%的前五只证券,0.11,0.09,2017-10-27
25,300700,岱勒新材,-0.2122,10612.44,4869.04,5743.40,日换手率达到20%的前五只证券,0.08,0.10,2017-10-27
26,300706,阿石创,9.9986,7481.63,7008.01,473.62,日涨幅偏离值达到7%的前五只证券,1.00,0.07,2017-10-27
27,300707,威唐工业,-2.1899,11171.80,6176.21,4995.59,日换手率达到20%的前五只证券,0.10,0.08,2017-10-27
28,300709,精研科技,10.0056,10103.78,8181.72,1922.06,日涨幅偏离值达到7%的前五只证券,0.10,0.02,2017-10-27
29,300709,精研科技,10.0056,11101.80,9179.74,1922.06,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.11,0.02,2017-10-27
30,300709,精研科技,10.0056,10103.78,8181.72,1922.06,日换手率达到20%的前五只证券,0.10,0.02,2017-10-27
31,300709,精研科技,10.0056,10103.78,8181.72,1922.06,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.10,0.02,2017-10-27
32,300710,万隆光电,9.9971,108.68,97.39,11.29,日涨幅偏离值达到7%的前五只证券,1.00,0.12,2017-10-27
33,300710,万隆光电,9.9971,131.60,120.31,11.29,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.09,2017-10-27
34,600805,悦达投资,-7.4316,4398.28,1405.19,2993.08,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.08,0.17,2017-10-27
35,601108,财通证券,9.9849,6469.03,6068.63,400.39,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.28,0.02,2017-10-27
36,603110,东方材料,-9.3766,4572.65,2480.41,2092.24,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.06,0.05,2017-10-27
37,603110,东方材料,-9.3766,4572.65,2480.41,2092.24,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.05,2017-10-27
38,603233,大参林,10,7316.59,5361.69,1954.90,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.20,0.07,2017-10-27
39,603396,金辰股份,10.0101,1354.58,1301.59,52.98,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.04,2017-10-27
40,603499,翔港科技,9.993,1103.95,1064.54,39.41,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.04,2017-10-27
41,603500,祥和实业,3.3691,8066.81,1997.21,6069.59,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.14,2017-10-27
42,603533,掌阅科技,9.9924,3671.81,3591.18,80.63,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.97,0.02,2017-10-27
43,603648,畅联股份,-5.661,12102.54,4536.84,7565.70,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.05,0.08,2017-10-27
44,603660,苏州科达,-9.9956,13912.97,3617.61,10295.37,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.10,0.30,2017-10-27
45,603829,洛凯股份,9.9951,949.34,914.70,34.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.04,2017-10-27
46,603886,元祖股份,10.0047,11107.83,7830.10,3277.74,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.38,0.16,2017-10-27
