,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000025,特力A,9.9932,11967.83,9357.98,2609.85,日涨幅偏离值达到7%的前五只证券,0.15,0.04,2017-10-11
1,000301,东方市场,9.9673,2587.08,2255.29,331.79,日涨幅偏离值达到7%的前五只证券,0.91,0.13,2017-10-11
2,000301,东方市场,9.9673,3932.34,3047.83,884.51,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.54,0.16,2017-10-11
3,000633,合金投资,10,4406.19,3022.13,1384.06,日涨幅偏离值达到7%的前五只证券,0.36,0.16,2017-10-11
4,000678,襄阳轴承,9.9636,2846.57,2424.66,421.91,日涨幅偏离值达到7%的前五只证券,1.00,0.17,2017-10-11
5,000791,甘肃电投,9.9762,9060.25,5746.42,3313.82,日涨幅偏离值达到7%的前五只证券,0.16,0.09,2017-10-11
6,000807,云铝股份,-8.5029,37407.41,13599.16,23808.25,日跌幅偏离值达到7%的前五只证券,0.08,0.13,2017-10-11
7,000868,安凯客车,-8.6066,20172.86,7729.33,12443.53,日跌幅偏离值达到7%的前五只证券,0.04,0.07,2017-10-11
8,000868,安凯客车,-8.6066,20172.86,7729.33,12443.53,日换手率达到20%的前五只证券,0.04,0.07,2017-10-11
9,002049,紫光国芯,-8.0011,13449.16,6106.14,7343.02,日跌幅偏离值达到7%的前五只证券,0.05,0.06,2017-10-11
10,002264,新华都,10.0306,19881.39,13326.14,6555.25,日涨幅偏离值达到7%的前五只证券,0.20,0.10,2017-10-11
11,002264,新华都,10.0306,28940.82,16596.76,12344.06,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.12,0.09,2017-10-11
12,002384,东山精密,-7.6843,16756.98,5256.01,11500.98,日跌幅偏离值达到7%的前五只证券,0.17,0.37,2017-10-11
13,002432,九安医疗,9.9665,8862.23,6522.69,2339.55,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.24,0.09,2017-10-11
