,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000429,粤高速A,5.6235,15285.91,10070.68,5215.23,日涨幅偏离值达到7%的前五只证券,0.28,0.14,2017-07-17
1,000509,华塑控股,4.0816,6572.65,5135.36,1437.29,日涨幅偏离值达到7%的前五只证券,0.52,0.15,2017-07-17
2,000514,渝开发,-0.2378,3523.91,1527.14,1996.76,日振幅值达到15%的前五只证券,0.04,0.05,2017-07-17
3,000526,*ST紫学,4.987,1426.70,1223.43,203.27,日涨幅偏离值达到7%的前五只证券,1.00,0.17,2017-07-17
4,000526,*ST紫学,4.987,1990.80,1667.35,323.45,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,1.00,0.19,2017-07-17
5,000736,中房地产,1.9751,1552.75,547.48,1005.27,日振幅值达到15%的前五只证券,0.08,0.14,2017-07-17
6,000799,酒鬼酒,0.3806,16309.52,9017.96,7291.56,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.06,0.05,2017-07-17
7,000929,兰州黄河,-3.7064,2234.32,1604.20,630.12,日振幅值达到15%的前五只证券,0.49,0.19,2017-07-17
8,000932,*ST华菱,-2.2222,41807.39,25975.61,15831.77,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.14,0.09,2017-07-17
9,000933,神火股份,7.3613,22357.98,13822.17,8535.81,日涨幅偏离值达到7%的前五只证券,0.12,0.08,2017-07-17
10,000957,中通客车,4.0681,8921.47,6084.67,2836.81,日涨幅偏离值达到7%的前五只证券,0.24,0.11,2017-07-17
11,002161,远望谷,10.0488,38128.02,25786.53,12341.49,日涨幅偏离值达到7%的前五只证券,0.14,0.07,2017-07-17
12,002175,东方网络,-10.0226,5877.44,981.37,4896.07,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.13,0.63,2017-07-17
13,002234,民和股份,-0.1321,9486.94,6287.63,3199.32,日振幅值达到15%的前五只证券,0.17,0.09,2017-07-17
14,002307,北新路桥,-4.5195,11051.79,4715.18,6336.61,日振幅值达到15%的前五只证券,0.04,0.06,2017-07-17
15,002429,兆驰股份,7.2368,11131.23,4920.54,6210.69,日涨幅偏离值达到7%的前五只证券,0.10,0.13,2017-07-17
16,002457,青龙管业,-10.019,6138.43,2832.50,3305.94,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.05,0.06,2017-07-17
17,002513,蓝丰生化,-10.0152,7315.27,3586.06,3729.21,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.20,0.21,2017-07-17
18,002582,好想你,2.6518,5562.72,2730.38,2832.34,日振幅值达到15%的前五只证券,0.05,0.06,2017-07-17
19,002730,电光科技,7.3345,8222.10,5619.75,2602.35,日涨幅偏离值达到7%的前五只证券,0.55,0.26,2017-07-17
20,002802,洪汇新材,9.9884,6424.05,3500.33,2923.72,日涨幅偏离值达到7%的前五只证券,0.09,0.07,2017-07-17
21,002802,洪汇新材,9.9884,7057.61,3958.42,3099.19,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.06,2017-07-17
22,002802,洪汇新材,9.9884,6424.05,3500.33,2923.72,日换手率达到20%的前五只证券,0.09,0.07,2017-07-17
23,002827,高争民爆,1.6351,14362.39,6881.38,7481.01,日换手率达到20%的前五只证券,0.11,0.12,2017-07-17
24,002882,金龙羽,44.0323,33.42,30.88,2.54,无价格涨跌幅限制的证券,1.00,0.08,2017-07-17
