,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000034,神州数码,-9.9955,3745.08,1298.74,2446.34,日跌幅偏离值达到7%的前五只证券,0.53,0.99,2017-07-19
1,000034,神州数码,-9.9955,4594.38,1466.59,3127.79,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.46,0.98,2017-07-19
2,000612,焦作万方,9.9532,24934.11,7975.62,16958.49,日涨幅偏离值达到7%的前五只证券,0.17,0.35,2017-07-19
3,000628,高新发展,10.0465,15917.42,6430.10,9487.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.20,2017-07-19
4,000655,金岭矿业,10,9890.58,5156.07,4734.51,日涨幅偏离值达到7%的前五只证券,0.12,0.11,2017-07-19
5,000797,中国武夷,10,44343.29,12750.44,31592.85,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.33,2017-07-19
6,000807,云铝股份,10,54433.20,19182.07,35251.12,日涨幅偏离值达到7%的前五只证券,0.13,0.25,2017-07-19
7,000933,神火股份,10.0503,91401.89,29679.87,61722.02,日涨幅偏离值达到7%的前五只证券,0.15,0.31,2017-07-19
8,000933,神火股份,10.0503,107765.64,34686.37,73079.27,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.17,2017-07-19
9,000951,中国重汽,10.0254,24733.96,10802.40,13931.57,日涨幅偏离值达到7%的前五只证券,0.22,0.29,2017-07-19
10,000983,西山煤电,8.6606,44480.37,29473.94,15006.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.04,2017-07-19
11,002049,紫光国芯,-3.0036,32603.10,8575.31,24027.79,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.09,0.26,2017-07-19
12,002302,西部建设,10,18271.94,13424.91,4847.04,日涨幅偏离值达到7%的前五只证券,0.13,0.05,2017-07-19
13,002428,云南锗业,9.9909,20036.64,9940.45,10096.19,日涨幅偏离值达到7%的前五只证券,0.18,0.18,2017-07-19
14,002457,青龙管业,-6,10379.12,2512.62,7866.50,日跌幅偏离值达到7%的前五只证券,0.04,0.12,2017-07-19
15,002500,山西证券,10.0193,43050.57,21314.97,21735.60,日涨幅偏离值达到7%的前五只证券,0.11,0.11,2017-07-19
16,002730,电光科技,-6.4815,4673.23,1328.89,3344.33,日跌幅偏离值达到7%的前五只证券,0.09,0.22,2017-07-19
17,002736,国信证券,10.0302,29843.23,15402.01,14441.22,日涨幅偏离值达到7%的前五只证券,0.18,0.17,2017-07-19
18,002802,洪汇新材,8.0402,6772.08,3306.30,3465.78,日换手率达到20%的前五只证券,0.06,0.06,2017-07-19
19,002809,红墙股份,2.3401,10234.03,2403.16,7830.87,日换手率达到20%的前五只证券,0.05,0.15,2017-07-19
20,002817,黄山胶囊,10.0118,2856.09,1385.35,1470.74,日涨幅偏离值达到7%的前五只证券,0.10,0.11,2017-07-19
21,002827,高争民爆,1.6634,15463.78,2682.89,12780.89,日换手率达到20%的前五只证券,0.05,0.22,2017-07-19
22,002842,翔鹭钨业,7.0599,4976.78,2664.77,2312.01,日换手率达到20%的前五只证券,0.10,0.09,2017-07-19
23,002884,凌霄泵业,-4.1823,3293.53,2156.92,1136.61,日换手率达到20%的前五只证券,0.08,0.04,2017-07-19
24,300093,金刚玻璃,9.9935,5634.84,2066.47,3568.37,日涨幅偏离值达到7%的前五只证券,0.06,0.10,2017-07-19
25,300115,长盈精密,8.6504,20085.60,10034.95,10050.65,日涨幅偏离值达到7%的前五只证券,0.29,0.29,2017-07-19
26,300372,欣泰退,-10.1626,115.47,55.12,60.36,退市整理期,0.91,1.00,2017-07-19
27,300433,蓝思科技,9.9966,36986.92,25211.26,11775.66,日涨幅偏离值达到7%的前五只证券,0.37,0.17,2017-07-19
28,300633,开立医疗,0.8824,5570.52,3516.68,2053.84,日换手率达到20%的前五只证券,0.13,0.07,2017-07-19
29,300649,杭州园林,3.4271,6056.05,2564.18,3491.87,日换手率达到20%的前五只证券,0.06,0.09,2017-07-19
30,300666,江丰电子,5.487,11593.30,4815.51,6777.79,日振幅值达到15%的前五只证券,0.12,0.17,2017-07-19
31,300666,江丰电子,5.487,11593.30,4815.51,6777.79,日换手率达到20%的前五只证券,0.12,0.17,2017-07-19
32,300671,富满电子,-6.5312,5125.47,1509.71,3615.76,日跌幅偏离值达到7%的前五只证券,0.05,0.11,2017-07-19
33,300671,富满电子,-6.5312,5125.47,1509.71,3615.76,日换手率达到20%的前五只证券,0.05,0.11,2017-07-19
34,300672,国科微,10.0112,63.57,55.68,7.89,日涨幅偏离值达到7%的前五只证券,1.00,0.14,2017-07-19
35,300673,佩蒂股份,-5.0448,4654.85,2231.80,2423.05,日换手率达到20%的前五只证券,0.09,0.09,2017-07-19
36,300675,建科院,43.9891,9.68,8.37,1.32,无价格涨跌幅限制的证券,1.00,0.16,2017-07-19
37,300676,华大基因,10.0168,20.43,13.89,6.54,日涨幅偏离值达到7%的前五只证券,1.00,0.47,2017-07-19
38,600123,兰花科创,10.0473,27109.86,14265.10,12844.76,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.14,0.12,2017-07-19
39,600295,鄂尔多斯,10,25834.93,12689.59,13145.33,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.08,2017-07-19
40,600462,九有股份,-9.9509,1560.63,437.23,1123.40,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.35,0.90,2017-07-19
41,600507,方大特钢,9.98,53059.94,20079.47,32980.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.13,0.21,2017-07-19
42,600531,豫光金铅,10.0662,12518.86,10193.60,2325.26,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.20,0.05,2017-07-19
43,600792,云煤能源,10.0604,12666.57,8971.79,3694.78,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.32,0.13,2017-07-19
44,600971,恒源煤电,10.0094,48625.44,20842.66,27782.78,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.11,2017-07-19
45,601886,江河集团,1.6632,3508.64,3508.64,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.46,0.00,2017-07-19
