,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000068,华控赛格,9.9849,6674.65,3223.55,3451.10,日涨幅偏离值达到7%的前五只证券,0.13,0.14,2017-09-13
1,000737,南风化工,9.9526,10769.05,6056.80,4712.25,日涨幅偏离值达到7%的前五只证券,0.15,0.11,2017-09-13
2,000762,西藏矿业,2.8457,68022.67,33614.23,34408.44,日换手率达到20%的前五只证券,0.12,0.12,2017-09-13
3,000795,英洛华,4.4392,23309.25,7823.33,15485.92,日换手率达到20%的前五只证券,0.06,0.12,2017-09-13
4,000799,酒鬼酒,3.911,19604.73,13087.34,6517.39,日换手率达到20%的前五只证券,0.09,0.04,2017-09-13
5,000868,安凯客车,10.08,5142.41,3438.42,1703.99,日涨幅偏离值达到7%的前五只证券,0.44,0.22,2017-09-13
6,000868,安凯客车,10.08,7993.70,4763.07,3230.63,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.27,0.19,2017-09-13
7,000935,四川双马,10.0118,20460.67,10001.52,10459.15,日涨幅偏离值达到7%的前五只证券,0.26,0.28,2017-09-13
8,002109,兴化股份,10.0503,7683.42,5015.36,2668.06,日换手率达到20%的前五只证券,0.13,0.07,2017-09-13
9,002176,江特电机,10.0306,40954.59,26657.86,14296.74,日涨幅偏离值达到7%的前五只证券,0.10,0.06,2017-09-13
10,002192,融捷股份,10.0096,26714.32,15989.34,10724.98,日涨幅偏离值达到7%的前五只证券,0.16,0.11,2017-09-13
11,002194,武汉凡谷,-8.3333,2848.03,1535.23,1312.80,日跌幅偏离值达到7%的前五只证券,0.09,0.07,2017-09-13
12,002239,奥特佳,10.1031,32593.10,15633.02,16960.08,日涨幅偏离值达到7%的前五只证券,0.12,0.13,2017-09-13
13,002239,奥特佳,10.1031,38094.50,15626.19,22468.31,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.10,0.14,2017-09-13
14,002273,水晶光电,-6.6783,33896.57,13287.50,20609.07,日跌幅偏离值达到7%的前五只证券,0.10,0.15,2017-09-13
15,002497,雅化集团,10,60345.92,31180.24,29165.68,日涨幅偏离值达到7%的前五只证券,0.10,0.09,2017-09-13
16,002604,龙力生物,10.0216,17385.18,9831.76,7553.41,日涨幅偏离值达到7%的前五只证券,0.19,0.14,2017-09-13
17,002830,名雕股份,-2.625,13695.17,6111.73,7583.43,日换手率达到20%的前五只证券,0.27,0.34,2017-09-13
18,002847,盐津铺子,-0.4371,29713.16,18284.36,11428.80,日换手率达到20%的前五只证券,0.44,0.28,2017-09-13
19,002853,皮阿诺,0.1392,5559.68,2304.12,3255.57,日换手率达到20%的前五只证券,0.05,0.07,2017-09-13
20,002892,科力尔,3.0303,4173.55,2674.58,1498.97,日换手率达到20%的前五只证券,0.08,0.04,2017-09-13
21,200054,建摩B,8.0868,431.72,232.60,199.13,日涨幅偏离值达到7%的前五只证券,0.55,0.47,2017-09-13
22,300409,道氏技术,10.0092,22687.75,11698.51,10989.24,日涨幅偏离值达到7%的前五只证券,0.21,0.20,2017-09-13
23,300420,五洋科技,10.0108,10304.25,6052.61,4251.64,日涨幅偏离值达到7%的前五只证券,0.21,0.15,2017-09-13
24,300520,科大国创,6.6254,21166.55,6320.98,14845.57,日振幅值达到15%的前五只证券,0.07,0.15,2017-09-13
25,300526,中潜股份,10.0074,5898.61,4013.91,1884.70,日涨幅偏离值达到7%的前五只证券,0.10,0.05,2017-09-13
26,300672,国科微,-7.2472,4545.13,2532.67,2012.46,日跌幅偏离值达到7%的前五只证券,0.07,0.05,2017-09-13
27,300675,建科院,9.9975,17658.78,12324.41,5334.36,日涨幅偏离值达到7%的前五只证券,0.13,0.06,2017-09-13
28,300675,建科院,9.9975,17658.78,12324.41,5334.36,日换手率达到20%的前五只证券,0.13,0.06,2017-09-13
29,300682,朗新科技,0.0714,6286.25,2341.42,3944.83,日换手率达到20%的前五只证券,0.06,0.10,2017-09-13
30,300689,澄天伟业,0.9053,4885.13,2102.80,2782.33,日换手率达到20%的前五只证券,0.06,0.08,2017-09-13
31,300693,盛弘股份,4.928,25341.07,12750.53,12590.55,日换手率达到20%的前五只证券,0.12,0.12,2017-09-13
32,300695,兆丰股份,10.0009,556.42,520.39,36.03,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.07,2017-09-13
33,300696,爱乐达,10,11154.27,9090.94,2063.33,日涨幅偏离值达到7%的前五只证券,0.20,0.05,2017-09-13
34,300696,爱乐达,10,11154.27,9090.94,2063.33,日换手率达到20%的前五只证券,0.20,0.05,2017-09-13
35,300698,万马科技,9.9892,181.74,170.82,10.92,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.06,2017-09-13
36,300699,光威复材,10.0063,916.13,883.81,32.31,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.04,2017-09-13
37,600556,ST慧球,-5.0186,1889.10,576.45,1312.65,ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到15%的证券,0.34,0.77,2017-09-13
38,600792,云煤能源,10.0733,17693.39,15583.19,2110.20,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.34,0.05,2017-09-13
39,601003,柳钢股份,10.0529,29774.07,19427.87,10346.21,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.18,0.09,2017-09-13
40,601886,江河集团,0.7339,4845.41,4845.41,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.43,0.00,2017-09-13
41,603016,新宏泰,7.5454,17345.30,11316.49,6028.82,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.13,0.07,2017-09-13
42,603050,科林电气,4.1395,10082.79,4363.24,5719.55,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.08,0.11,2017-09-13
43,603357,设计总院,6.0276,8028.55,3482.35,4546.20,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.03,0.04,2017-09-13
44,603359,东珠景观,8.6812,20206.16,9379.59,10826.57,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.04,0.05,2017-09-13
45,603359,东珠景观,8.6812,14858.71,5066.48,9792.24,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.03,0.05,2017-09-13
46,603386,广东骏亚,10.0334,12.97,8.04,4.93,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.61,2017-09-13
47,603648,畅联股份,43.962,38.59,29.90,8.70,无价格涨跌幅限制的证券,1.00,0.29,2017-09-13
48,603725,天安新材,9.9852,346.16,322.02,24.13,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.07,2017-09-13
49,603882,金域医学,10.0166,35.73,29.08,6.64,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.23,2017-09-13
50,900939,汇丽B,7.7094,250.97,129.03,121.94,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.28,0.27,2017-09-13
