,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000001,平安银行,6.8822,67310.59,43147.43,24163.16,日涨幅偏离值达到7%的前五只证券,0.11,0.06,2017-07-11
1,000022,深赤湾A,6.7926,10280.31,4167.58,6112.73,日涨幅偏离值达到7%的前五只证券,0.07,0.10,2017-07-11
2,000615,京汉股份,-8.2037,7648.95,2918.28,4730.67,日跌幅偏离值达到7%的前五只证券,0.06,0.10,2017-07-11
3,000837,秦川机床,8.1769,8539.60,4002.77,4536.83,日涨幅偏离值达到7%的前五只证券,0.09,0.11,2017-07-11
4,000912,泸天化,10,14843.37,11066.20,3777.17,日涨幅偏离值达到7%的前五只证券,0.12,0.04,2017-07-11
5,000916,华北高速,-10.0379,24747.71,6796.41,17951.31,日跌幅偏离值达到7%的前五只证券,0.08,0.22,2017-07-11
6,000921,海信科龙,7.2727,20184.80,10450.66,9734.14,日涨幅偏离值达到7%的前五只证券,0.16,0.15,2017-07-11
7,002160,常铝股份,10.013,8338.44,6423.22,1915.23,日涨幅偏离值达到7%的前五只证券,0.59,0.18,2017-07-11
8,002161,远望谷,-10.0083,5797.30,1417.88,4379.42,日跌幅偏离值达到7%的前五只证券,0.11,0.34,2017-07-11
9,002291,星期六,-10.007,10211.23,2925.39,7285.84,日跌幅偏离值达到7%的前五只证券,0.12,0.30,2017-07-11
10,002346,柘中股份,1.7655,6224.26,2807.89,3416.37,日换手率达到20%的前五只证券,0.04,0.05,2017-07-11
11,002499,科林环保,-9.9931,5850.87,1735.94,4114.93,日跌幅偏离值达到7%的前五只证券,0.39,0.93,2017-07-11
12,002570,贝因美,-10,12074.44,3633.89,8440.54,日跌幅偏离值达到7%的前五只证券,0.15,0.34,2017-07-11
13,002578,闽发铝业,6.7834,23782.95,12033.64,11749.32,日涨幅偏离值达到7%的前五只证券,0.37,0.36,2017-07-11
14,002695,煌上煌,6.9643,9260.10,4463.12,4796.98,日涨幅偏离值达到7%的前五只证券,0.04,0.04,2017-07-11
15,002758,华通医药,6.99,4999.91,889.60,4110.32,日涨幅偏离值达到7%的前五只证券,0.05,0.24,2017-07-11
