,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000020,深华发A,-9.2698,16795.95,3935.40,12860.55,日跌幅偏离值达到7%的前五只证券,0.10,0.31,2017-11-03
1,000099,中信海直,-8.8519,4629.31,1811.00,2818.31,日跌幅偏离值达到7%的前五只证券,0.10,0.15,2017-11-03
2,000582,北部湾港,6.9822,6182.45,2510.70,3671.75,日涨幅偏离值达到7%的前五只证券,0.06,0.09,2017-11-03
3,000852,石化机械,8.1651,7755.59,4304.75,3450.84,日涨幅偏离值达到7%的前五只证券,0.09,0.08,2017-11-03
4,002156,通富微电,10.0091,14567.87,9632.88,4934.99,日涨幅偏离值达到7%的前五只证券,0.16,0.08,2017-11-03
5,002199,东晶电子,-7.7426,11097.30,3811.74,7285.57,日跌幅偏离值达到7%的前五只证券,0.24,0.46,2017-11-03
6,002333,罗普斯金,-10.0279,1535.80,255.04,1280.76,日跌幅偏离值达到7%的前五只证券,0.18,0.88,2017-11-03
7,002409,雅克科技,9.9828,636.70,447.81,188.89,日涨幅偏离值达到7%的前五只证券,1.00,0.42,2017-11-03
8,002409,雅克科技,9.9828,936.59,696.56,240.02,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.34,2017-11-03
9,002510,天汽模,-7.8184,22323.57,6488.32,15835.25,日跌幅偏离值达到7%的前五只证券,0.08,0.19,2017-11-03
10,002621,三垒股份,-10.0173,7546.88,2638.64,4908.25,日跌幅偏离值达到7%的前五只证券,0.11,0.20,2017-11-03
11,002669,康达新材,-10.0068,2024.73,487.48,1537.26,日跌幅偏离值达到7%的前五只证券,0.31,0.97,2017-11-03
12,002806,华锋股份,-0.0707,4874.81,2055.83,2818.98,日振幅值达到15%的前五只证券,0.06,0.09,2017-11-03
13,002830,名雕股份,0.057,45631.08,20240.80,25390.28,日换手率达到20%的前五只证券,0.31,0.39,2017-11-03
14,002846,英联股份,-1.6698,15330.99,7301.79,8029.20,日换手率达到20%的前五只证券,0.09,0.10,2017-11-03
15,002848,高斯贝尔,10,7942.18,5176.58,2765.60,日振幅值达到15%的前五只证券,0.29,0.15,2017-11-03
16,002848,高斯贝尔,10,7942.18,5176.58,2765.60,日涨幅偏离值达到7%的前五只证券,0.29,0.15,2017-11-03
17,002856,美芝股份,-5.4848,8110.28,4483.99,3626.28,日换手率达到20%的前五只证券,0.12,0.10,2017-11-03
18,002893,华通热力,10.0135,7684.90,6069.91,1615.00,日涨幅偏离值达到7%的前五只证券,0.30,0.08,2017-11-03
19,002901,大博医疗,1.8444,14908.71,3466.49,11442.22,日换手率达到20%的前五只证券,0.05,0.16,2017-11-03
20,002903,宇环数控,0.1771,9844.10,5080.03,4764.07,日换手率达到20%的前五只证券,0.08,0.07,2017-11-03
21,002908,德生科技,10.0141,310.17,292.97,17.21,日涨幅偏离值达到7%的前五只证券,1.00,0.06,2017-11-03
22,300220,金运激光,10.022,7057.96,4682.26,2375.69,日涨幅偏离值达到7%的前五只证券,0.41,0.21,2017-11-03
23,300466,赛摩电气,-9.1467,4081.22,1521.07,2560.15,日跌幅偏离值达到7%的前五只证券,0.05,0.09,2017-11-03
24,300474,景嘉微,9.994,17150.28,12210.79,4939.50,日涨幅偏离值达到7%的前五只证券,0.21,0.09,2017-11-03
25,300531,优博讯,9.9886,4901.91,3962.31,939.60,日涨幅偏离值达到7%的前五只证券,0.39,0.09,2017-11-03
26,300585,奥联电子,3.1197,5462.66,2235.01,3227.65,日换手率达到20%的前五只证券,0.07,0.10,2017-11-03
27,300665,飞鹿股份,1.6733,2926.14,1071.28,1854.86,日换手率达到20%的前五只证券,0.05,0.09,2017-11-03
28,300705,九典制药,-6.3115,3533.03,1267.20,2265.83,日换手率达到20%的前五只证券,0.04,0.07,2017-11-03
29,300706,阿石创,10.0025,16435.56,9900.99,6534.57,日涨幅偏离值达到7%的前五只证券,0.13,0.09,2017-11-03
30,300706,阿石创,10.0025,16435.56,9900.99,6534.57,日换手率达到20%的前五只证券,0.13,0.09,2017-11-03
31,300708,聚灿光电,10.0356,191.07,179.87,11.20,日涨幅偏离值达到7%的前五只证券,1.00,0.06,2017-11-03
32,300710,万隆光电,3.8301,5319.78,3298.23,2021.55,日换手率达到20%的前五只证券,0.05,0.03,2017-11-03
33,300710,万隆光电,3.8301,5319.78,3298.23,2021.55,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.05,0.03,2017-11-03
34,300711,广哈通信,9.9849,17.85,12.98,4.87,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.37,2017-11-03
35,300713,英可瑞,9.9969,46.40,29.81,16.60,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.56,2017-11-03
36,600609,金杯汽车,-8.3056,14636.32,3624.55,11011.77,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.21,0.65,2017-11-03
37,600807,天业股份,10.0187,43875.23,17538.71,26336.52,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.08,0.13,2017-11-03
38,601886,江河集团,0.5888,2807.24,2807.24,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.50,0.00,2017-11-03
39,603289,泰瑞机器,10.0366,26.58,19.07,7.51,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.39,2017-11-03
40,603305,旭升股份,-7.6746,6507.38,2977.23,3530.15,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.08,0.09,2017-11-03
41,603499,翔港科技,-9.3185,6820.25,2618.00,4202.25,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.06,0.10,2017-11-03
42,603499,翔港科技,-9.3185,6820.25,2618.00,4202.25,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.10,2017-11-03
43,603501,韦尔股份,4.1186,33272.77,19274.30,13998.48,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.13,0.09,2017-11-03
44,603559,中通国脉,10.005,13298.95,6472.75,6826.20,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.08,0.08,2017-11-03
45,603659,璞泰来,43.9806,66.07,51.79,14.28,无价格涨跌幅限制的证券,1.00,0.28,2017-11-03
46,603683,晶华新材,-1.1349,7177.14,4118.44,3058.69,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.05,2017-11-03
47,603912,佳力图,10.0146,19.58,12.06,7.53,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.62,2017-11-03
48,603912,佳力图,10.0146,25.74,18.22,7.53,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.41,2017-11-03
