,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000547,航天发展,6.9421,18134.53,7495.80,10638.73,日涨幅偏离值达到7%的前五只证券,0.05,0.07,2017-08-10
1,000600,建投能源,1.8561,46903.74,22189.96,24713.78,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.05,0.06,2017-08-10
2,000636,风华高科,7.2153,9958.72,6126.27,3832.45,日涨幅偏离值达到7%的前五只证券,0.09,0.06,2017-08-10
3,000672,上峰水泥,7.2573,7744.10,4055.04,3689.06,日涨幅偏离值达到7%的前五只证券,0.04,0.04,2017-08-10
4,000795,英洛华,-1.0856,15437.74,5136.97,10300.77,日换手率达到20%的前五只证券,0.04,0.08,2017-08-10
5,000909,数源科技,6.9924,5439.39,4200.76,1238.63,日涨幅偏离值达到7%的前五只证券,0.23,0.07,2017-08-10
6,000969,安泰科技,7.3755,27887.43,13328.02,14559.41,日涨幅偏离值达到7%的前五只证券,0.12,0.13,2017-08-10
7,002233,塔牌集团,9.9929,41442.32,19318.49,22123.83,日涨幅偏离值达到7%的前五只证券,0.10,0.11,2017-08-10
8,002430,杭氧股份,10.0173,11766.14,6398.01,5368.13,日涨幅偏离值达到7%的前五只证券,0.12,0.10,2017-08-10
9,002457,青龙管业,-1.7544,10099.88,3305.91,6793.97,日换手率达到20%的前五只证券,0.04,0.07,2017-08-10
10,002580,圣阳股份,9.9509,10405.19,4507.40,5897.78,日涨幅偏离值达到7%的前五只证券,0.06,0.08,2017-08-10
11,002580,圣阳股份,9.9509,10405.19,4507.40,5897.78,日换手率达到20%的前五只证券,0.06,0.08,2017-08-10
12,002580,圣阳股份,9.9509,12111.92,5846.58,6265.34,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.07,2017-08-10
13,002600,江粉磁材,10.08,13466.83,7300.42,6166.41,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.77,0.65,2017-08-10
14,002681,奋达科技,10.017,8505.09,6386.69,2118.40,日涨幅偏离值达到7%的前五只证券,0.24,0.08,2017-08-10
15,002743,富煌钢构,10.0355,8299.06,5977.39,2321.67,日涨幅偏离值达到7%的前五只证券,0.44,0.17,2017-08-10
16,002821,凯莱英,-9.9985,5923.12,2495.84,3427.28,日跌幅偏离值达到7%的前五只证券,0.11,0.15,2017-08-10
17,002888,惠威科技,-2.973,2593.98,1757.69,836.29,日换手率达到20%的前五只证券,0.16,0.08,2017-08-10
18,002889,东方嘉盛,0.1074,4132.73,2144.29,1988.44,日换手率达到20%的前五只证券,0.07,0.07,2017-08-10
19,002890,弘宇股份,5.0355,6045.44,5482.31,563.14,日换手率达到20%的前五只证券,0.18,0.02,2017-08-10
20,002890,弘宇股份,5.0355,6045.44,5482.31,563.14,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.18,0.02,2017-08-10
21,300088,长信科技,9.9723,51756.55,28781.51,22975.04,日涨幅偏离值达到7%的前五只证券,0.16,0.13,2017-08-10
22,300137,先河环保,-9.481,19777.85,9311.51,10466.34,日跌幅偏离值达到7%的前五只证券,0.07,0.07,2017-08-10
23,300278,华昌达,10.006,65214.57,36113.57,29101.00,日涨幅偏离值达到7%的前五只证券,0.35,0.28,2017-08-10
24,300278,华昌达,10.006,65214.57,36113.57,29101.00,日换手率达到20%的前五只证券,0.35,0.28,2017-08-10
25,300372,欣泰退,-2.1277,226.36,91.43,134.93,退市整理期,0.36,0.53,2017-08-10
26,300377,赢时胜,1.0842,63399.23,32203.66,31195.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.07,2017-08-10
27,300541,先进数通,3.9286,9086.78,4032.20,5054.58,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.11,2017-08-10
28,300542,新晨科技,10.0106,3097.26,1587.79,1509.47,日涨幅偏离值达到7%的前五只证券,0.13,0.13,2017-08-10
29,300649,杭州园林,-3.2038,3968.88,1855.84,2113.04,日换手率达到20%的前五只证券,0.07,0.08,2017-08-10
30,300675,建科院,-2.7943,5289.72,2051.85,3237.88,日换手率达到20%的前五只证券,0.10,0.15,2017-08-10
31,300676,华大基因,-2.5463,53581.54,28000.34,25581.20,日换手率达到20%的前五只证券,0.13,0.12,2017-08-10
32,300678,中科信息,9.9959,7375.91,6249.22,1126.69,日涨幅偏离值达到7%的前五只证券,0.47,0.09,2017-08-10
33,300680,隆盛科技,-1.2561,3075.15,1825.47,1249.68,日换手率达到20%的前五只证券,0.14,0.10,2017-08-10
34,300682,朗新科技,10.0356,187.05,179.67,7.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.04,2017-08-10
35,300683,海特生物,10.0058,151.77,130.71,21.06,日涨幅偏离值达到7%的前五只证券,1.00,0.16,2017-08-10
36,300683,海特生物,10.0058,180.70,159.63,21.06,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.13,2017-08-10
37,300688,创业黑马,44,8.86,5.12,3.74,无价格涨跌幅限制的证券,1.00,0.73,2017-08-10
38,300690,双一科技,10.0039,89.65,75.66,13.99,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.18,2017-08-10
39,600604,市北高新,10.0228,10269.67,7635.09,2634.58,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.15,0.05,2017-08-10
40,600801,华新水泥,10.0313,19705.53,9352.32,10353.22,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.07,0.08,2017-08-10
41,601619,嘉泽新能,10.0145,666.82,645.80,21.02,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.03,2017-08-10
42,603535,嘉诚国际,9.9917,45.73,27.75,17.99,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.40,0.26,2017-08-10
43,603602,纵横通信,44.0053,27.80,15.78,12.02,无价格涨跌幅限制的证券,1.00,0.76,2017-08-10
44,603612,索通发展,-9.9904,37203.25,20329.55,16873.70,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.10,0.09,2017-08-10
45,603612,索通发展,-9.9904,37203.25,20329.55,16873.70,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.10,0.09,2017-08-10
46,603679,华体科技,-10.007,9111.77,2385.41,6726.36,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.08,0.22,2017-08-10
47,603679,华体科技,-10.007,9111.77,2385.41,6726.36,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.08,0.22,2017-08-10
48,603679,华体科技,-10.007,25213.74,9951.21,15262.53,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.11,0.17,2017-08-10
49,603860,中公高科,-4.3133,11217.57,6329.54,4888.03,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.31,0.24,2017-08-10
50,603986,兆易创新,-9.9937,5838.58,2308.95,3529.63,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.59,0.90,2017-08-10
