,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000009,中国宝安,9.9881,31657.91,21298.37,10359.54,日涨幅偏离值达到7%的前五只证券,0.16,0.08,2017-07-28
1,000560,昆百大A,5.9406,23069.75,13084.16,9985.60,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.10,2017-07-28
2,000596,古井贡酒,9.4231,15704.68,10448.30,5256.38,日涨幅偏离值达到7%的前五只证券,0.22,0.11,2017-07-28
3,000702,正虹科技,9.9754,7272.09,3261.17,4010.93,日涨幅偏离值达到7%的前五只证券,0.13,0.16,2017-07-28
4,000795,英洛华,3.8513,10112.97,6386.83,3726.14,日换手率达到20%的前五只证券,0.06,0.03,2017-07-28
5,000799,酒鬼酒,8.7261,12714.89,9543.53,3171.36,日涨幅偏离值达到7%的前五只证券,0.17,0.06,2017-07-28
6,000835,长城动漫,9.9585,12911.77,7535.07,5376.70,日涨幅偏离值达到7%的前五只证券,0.22,0.16,2017-07-28
7,002015,霞客环保,9.0791,9981.70,5093.86,4887.84,日涨幅偏离值达到7%的前五只证券,0.34,0.32,2017-07-28
8,002182,云海金属,6.3403,26631.13,8743.39,17887.74,日换手率达到20%的前五只证券,0.05,0.10,2017-07-28
9,002386,天原集团,10.0223,19770.35,8743.47,11026.88,日涨幅偏离值达到7%的前五只证券,0.09,0.11,2017-07-28
10,002507,涪陵榨菜,9.9911,15837.06,8298.55,7538.51,日涨幅偏离值达到7%的前五只证券,0.34,0.31,2017-07-28
11,002753,永东股份,10.0206,10566.57,5324.87,5241.69,日涨幅偏离值达到7%的前五只证券,0.09,0.08,2017-07-28
12,002753,永东股份,10.0206,24061.75,10500.59,13561.16,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.06,0.08,2017-07-28
13,002753,永东股份,10.0206,10566.57,5324.87,5241.69,日换手率达到20%的前五只证券,0.09,0.08,2017-07-28
14,002836,新宏泽,-5.1658,6109.20,1654.98,4454.22,日换手率达到20%的前五只证券,0.04,0.10,2017-07-28
15,002877,智能自控,2.1942,3806.80,1175.89,2630.92,日换手率达到20%的前五只证券,0.04,0.08,2017-07-28
16,002882,金龙羽,1.1425,8148.82,4461.30,3687.52,日换手率达到20%的前五只证券,0.07,0.06,2017-07-28
17,002888,惠威科技,9.9947,68.06,60.65,7.41,日涨幅偏离值达到7%的前五只证券,1.00,0.12,2017-07-28
18,300035,中科电气,10,11090.67,7100.98,3989.69,日涨幅偏离值达到7%的前五只证券,0.11,0.06,2017-07-28
