,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000422,湖北宜化,-10.0286,5402.68,1187.92,4214.76,日跌幅偏离值达到7%的前五只证券,0.17,0.61,2017-08-07
1,000547,航天发展,9.9631,33352.20,15376.78,17975.42,日涨幅偏离值达到7%的前五只证券,0.10,0.11,2017-08-07
2,000547,航天发展,9.9631,35938.22,17289.30,18648.92,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.09,0.09,2017-08-07
3,000682,东方电子,10,13249.12,8114.82,5134.30,日涨幅偏离值达到7%的前五只证券,0.19,0.12,2017-08-07
4,000683,远兴能源,3.8567,54331.63,21903.52,32428.12,日换手率达到20%的前五只证券,0.14,0.21,2017-08-07
5,000707,双环科技,-7.5871,4841.64,2482.12,2359.52,日跌幅偏离值达到7%的前五只证券,0.14,0.13,2017-08-07
6,000799,酒鬼酒,10.0125,25295.06,9513.55,15781.51,日涨幅偏离值达到7%的前五只证券,0.12,0.20,2017-08-07
7,000802,北京文化,1.9286,34155.39,8064.85,26090.54,日换手率达到20%的前五只证券,0.05,0.15,2017-08-07
8,000825,太钢不锈,9.9617,39717.81,25475.25,14242.56,日涨幅偏离值达到7%的前五只证券,0.13,0.08,2017-08-07
9,000932,*ST华菱,4.9774,55953.00,34836.20,21116.80,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.23,0.14,2017-08-07
10,000933,神火股份,9.9595,33058.97,13226.61,19832.36,日涨幅偏离值达到7%的前五只证券,0.07,0.10,2017-08-07
11,002160,常铝股份,10.0599,17533.37,11136.28,6397.09,日涨幅偏离值达到7%的前五只证券,0.35,0.20,2017-08-07
12,002166,莱茵生物,9.9634,7159.06,4332.46,2826.60,日涨幅偏离值达到7%的前五只证券,0.08,0.06,2017-08-07
13,002578,闽发铝业,9.9593,7767.93,4523.97,3243.96,日涨幅偏离值达到7%的前五只证券,0.18,0.13,2017-08-07
14,002648,卫星石化,-6.9781,7923.57,3025.68,4897.89,日跌幅偏离值达到7%的前五只证券,0.06,0.10,2017-08-07
15,002726,龙大肉食,-7.8031,8438.94,4710.43,3728.51,日跌幅偏离值达到7%的前五只证券,0.25,0.20,2017-08-07
16,002795,永和智控,5.0142,7969.40,1677.85,6291.55,日换手率达到20%的前五只证券,0.05,0.19,2017-08-07
17,002802,洪汇新材,-7.93,1710.44,814.05,896.39,日跌幅偏离值达到7%的前五只证券,0.05,0.05,2017-08-07
18,002827,高争民爆,-9.9966,5024.35,2082.19,2942.16,日跌幅偏离值达到7%的前五只证券,0.07,0.10,2017-08-07
19,002827,高争民爆,-9.9966,5024.35,2082.19,2942.16,日换手率达到20%的前五只证券,0.07,0.10,2017-08-07
20,002853,皮阿诺,10,2534.08,2042.77,491.32,日涨幅偏离值达到7%的前五只证券,1.00,0.24,2017-08-07
21,002887,绿茵生态,-5.5466,5928.06,3343.83,2584.22,日换手率达到20%的前五只证券,0.08,0.06,2017-08-07
22,002888,惠威科技,-1.9502,3684.81,2628.96,1055.85,日换手率达到20%的前五只证券,0.08,0.03,2017-08-07
23,002888,惠威科技,-1.9502,3684.81,2628.96,1055.85,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.08,0.03,2017-08-07
24,002889,东方嘉盛,6.344,7120.44,6199.18,921.26,日换手率达到20%的前五只证券,0.12,0.02,2017-08-07
25,002889,东方嘉盛,6.344,7120.44,6199.18,921.26,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.12,0.02,2017-08-07
26,002890,弘宇股份,9.9865,33.74,27.14,6.60,日涨幅偏离值达到7%的前五只证券,1.00,0.24,2017-08-07
27,300322,硕贝德,-9.9883,1261.29,588.59,672.70,日跌幅偏离值达到7%的前五只证券,0.56,0.64,2017-08-07
28,300372,欣泰退,2.963,294.37,186.83,107.55,退市整理期,0.50,0.29,2017-08-07
29,300478,杭州高新,-10,227.68,68.55,159.13,日跌幅偏离值达到7%的前五只证券,0.43,1.00,2017-08-07
30,300500,启迪设计,10.0142,5380.88,2345.01,3035.86,日涨幅偏离值达到7%的前五只证券,0.18,0.23,2017-08-07
31,300500,启迪设计,10.0142,8128.50,4044.14,4084.36,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.17,0.17,2017-08-07
32,300532,今天国际,10.0042,2751.86,2051.88,699.98,日涨幅偏离值达到7%的前五只证券,0.19,0.06,2017-08-07
33,300649,杭州园林,-9.996,8197.86,2075.90,6121.96,日跌幅偏离值达到7%的前五只证券,0.07,0.20,2017-08-07
34,300649,杭州园林,-9.996,8197.86,2075.90,6121.96,日换手率达到20%的前五只证券,0.07,0.20,2017-08-07
35,300675,建科院,9.9758,6579.50,5482.14,1097.36,日涨幅偏离值达到7%的前五只证券,0.47,0.09,2017-08-07
36,300676,华大基因,9.9963,4585.36,4493.33,92.03,日涨幅偏离值达到7%的前五只证券,1.00,0.02,2017-08-07
37,300680,隆盛科技,10.0037,1202.28,1173.11,29.18,日涨幅偏离值达到7%的前五只证券,1.00,0.02,2017-08-07
38,300681,英搏尔,-5.3407,4799.17,2297.21,2501.96,日换手率达到20%的前五只证券,0.07,0.08,2017-08-07
39,600376,首开股份,0.0892,3130.12,3130.12,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.48,0.00,2017-08-07
40,600789,鲁抗医药,10.0484,11843.46,6752.07,5091.39,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.11,0.08,2017-08-07
41,600846,同济科技,9.789,35492.91,19806.93,15685.98,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.05,0.04,2017-08-07
42,601619,嘉泽新能,10.058,339.82,329.35,10.47,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.03,2017-08-07
43,603357,设计总院,2.7,4817.37,3274.92,1542.45,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.02,2017-08-07
44,603676,卫信康,9.9873,18841.82,10058.80,8783.03,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.23,0.20,2017-08-07
45,603679,华体科技,8.7292,6946.00,3474.37,3471.63,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.15,0.15,2017-08-07
46,603825,华扬联众,10.0196,447.10,420.97,26.13,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.75,0.05,2017-08-07
47,603880,南卫股份,44.0273,20.90,12.46,8.44,无价格涨跌幅限制的证券,1.00,0.68,2017-08-07
48,603978,深圳新星,44.0027,75.64,54.09,21.55,无价格涨跌幅限制的证券,1.00,0.40,2017-08-07
