,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000301,东方市场,-7.5253,19070.94,8983.42,10087.53,日跌幅偏离值达到7%的前五只证券,0.10,0.12,2017-10-13
1,000301,东方市场,-7.5253,31713.33,16971.11,14742.22,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.07,0.06,2017-10-13
2,000560,昆百大A,10.0184,39164.53,13428.77,25735.76,日涨幅偏离值达到7%的前五只证券,0.19,0.36,2017-10-13
3,000716,黑芝麻,10,10364.82,8210.05,2154.77,日涨幅偏离值达到7%的前五只证券,0.20,0.05,2017-10-13
4,000791,甘肃电投,10.0098,18526.71,12472.67,6054.04,日涨幅偏离值达到7%的前五只证券,0.14,0.07,2017-10-13
5,002389,南洋科技,9.996,40177.88,25342.45,14835.44,日涨幅偏离值达到7%的前五只证券,0.28,0.17,2017-10-13
6,002843,泰嘉股份,10.0077,10067.64,3932.45,6135.20,日涨幅偏离值达到7%的前五只证券,0.07,0.12,2017-10-13
7,002843,泰嘉股份,10.0077,10067.64,3932.45,6135.20,日换手率达到20%的前五只证券,0.07,0.12,2017-10-13
8,002846,英联股份,10.0119,8995.81,6654.11,2341.70,日涨幅偏离值达到7%的前五只证券,0.18,0.06,2017-10-13
9,002846,英联股份,10.0119,8995.81,6654.11,2341.70,日换手率达到20%的前五只证券,0.18,0.06,2017-10-13
10,002856,美芝股份,9.9898,16686.16,8309.32,8376.84,日涨幅偏离值达到7%的前五只证券,0.14,0.14,2017-10-13
11,002856,美芝股份,9.9898,24310.29,12469.14,11841.14,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.10,0.09,2017-10-13
12,002856,美芝股份,9.9898,16686.16,8309.32,8376.84,日换手率达到20%的前五只证券,0.14,0.14,2017-10-13
13,002893,华通热力,9.9947,13856.66,9107.43,4749.23,日涨幅偏离值达到7%的前五只证券,0.13,0.07,2017-10-13
14,002893,华通热力,9.9947,23080.28,13217.53,9862.75,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.05,2017-10-13
15,002893,华通热力,9.9947,13856.66,9107.43,4749.23,日换手率达到20%的前五只证券,0.13,0.07,2017-10-13
16,002900,哈三联,-0.0227,9887.79,3604.89,6282.89,日换手率达到20%的前五只证券,0.04,0.06,2017-10-13
17,002903,宇环数控,43.975,19.03,14.43,4.60,无价格涨跌幅限制的证券,1.00,0.32,2017-10-13
18,002906,华阳集团,43.9737,50.15,45.22,4.93,无价格涨跌幅限制的证券,1.00,0.11,2017-10-13
19,300072,三聚环保,9.9941,83456.07,52812.95,30643.12,日涨幅偏离值达到7%的前五只证券,0.27,0.16,2017-10-13
20,300076,GQY视讯,-8.2098,4978.45,1925.52,3052.93,日跌幅偏离值达到7%的前五只证券,0.07,0.10,2017-10-13
21,300089,文化长城,-9.846,12358.65,2986.16,9372.49,日跌幅偏离值达到7%的前五只证券,0.09,0.27,2017-10-13
22,300222,科大智能,-2.0163,30787.76,16691.75,14096.02,日振幅值达到15%的前五只证券,0.10,0.09,2017-10-13
23,300262,巴安水务,9.9701,8751.43,6858.24,1893.19,日涨幅偏离值达到7%的前五只证券,0.22,0.06,2017-10-13
24,300355,蒙草生态,9.9923,38439.56,26253.72,12185.84,日涨幅偏离值达到7%的前五只证券,0.14,0.06,2017-10-13
25,300422,博世科,10.0106,13071.93,6396.44,6675.49,日涨幅偏离值达到7%的前五只证券,0.11,0.11,2017-10-13
26,300505,川金诺,-10.0052,9446.15,5177.72,4268.42,日跌幅偏离值达到7%的前五只证券,0.07,0.06,2017-10-13
27,300562,乐心医疗,9.5013,21053.38,8435.71,12617.67,日换手率达到20%的前五只证券,0.12,0.18,2017-10-13
28,300565,科信技术,5.2094,9942.54,2611.25,7331.29,日换手率达到20%的前五只证券,0.05,0.14,2017-10-13
29,300633,开立医疗,4.014,10746.75,6447.29,4299.46,日换手率达到20%的前五只证券,0.11,0.07,2017-10-13
30,300635,达安股份,5.6235,12458.50,6939.50,5519.00,日换手率达到20%的前五只证券,0.14,0.11,2017-10-13
31,300638,广和通,2.4375,3438.82,2237.74,1201.08,日振幅值达到15%的前五只证券,0.08,0.04,2017-10-13
32,300649,杭州园林,0.5995,8030.22,3486.82,4543.41,日换手率达到20%的前五只证券,0.05,0.07,2017-10-13
33,300692,中环环保,10.0045,10766.25,7563.72,3202.53,日涨幅偏离值达到7%的前五只证券,0.23,0.10,2017-10-13
34,600007,中国国贸,-0.1058,590.72,590.72,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.53,0.00,2017-10-13
35,600499,科达洁能,10.0264,42115.90,27750.05,14365.86,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.19,0.10,2017-10-13
36,601086,国芳集团,10.045,88.23,79.05,9.17,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.12,2017-10-13
37,601086,国芳集团,10.045,136.81,124.57,12.24,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.10,2017-10-13
38,603110,东方材料,44.0184,34.88,25.49,9.39,无价格涨跌幅限制的证券,1.00,0.37,2017-10-13
39,603157,拉夏贝尔,10.0154,13709.64,12320.08,1389.57,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.23,0.03,2017-10-13
40,603363,傲农生物,10.0372,380.94,364.68,16.26,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.04,2017-10-13
41,603363,傲农生物,10.0372,642.85,623.76,19.08,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.03,2017-10-13
42,603378,亚士创能,10,3588.21,3491.32,96.89,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.97,0.03,2017-10-13
43,603501,韦尔股份,-8.625,12864.70,7124.27,5740.43,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.12,0.10,2017-10-13
44,603813,原尚股份,9.9941,21250.60,10508.95,10741.65,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.05,0.05,2017-10-13
45,603813,原尚股份,9.9941,15072.81,5105.70,9967.11,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.13,2017-10-13
46,603880,南卫股份,3.6953,3936.11,1595.93,2340.18,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.06,2017-10-13
47,603963,大理药业,9.9977,19120.64,10966.25,8154.40,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.10,0.07,2017-10-13
48,603963,大理药业,9.9977,14735.32,6661.61,8073.71,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.10,0.12,2017-10-13
