,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000823,超声电子,8.2353,17673.60,8772.13,8901.47,日涨幅偏离值达到7%的前五只证券,0.14,0.14,2017-11-09
1,002038,双鹭药业,9.9969,23797.68,14893.49,8904.19,日涨幅偏离值达到7%的前五只证券,0.22,0.13,2017-11-09
2,002118,紫鑫药业,10,17812.24,14543.39,3268.85,日涨幅偏离值达到7%的前五只证券,0.46,0.10,2017-11-09
3,002285,世联行,9.9917,34346.59,26907.91,7438.68,日涨幅偏离值达到7%的前五只证券,0.26,0.07,2017-11-09
4,002558,巨人网络,10.0126,44762.09,13549.19,31212.90,日涨幅偏离值达到7%的前五只证券,0.18,0.41,2017-11-09
5,002687,乔治白,5.6582,27743.23,7746.27,19996.97,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.21,2017-11-09
6,002750,龙津药业,10.0372,8063.07,3346.26,4716.82,日涨幅偏离值达到7%的前五只证券,0.17,0.24,2017-11-09
7,002830,名雕股份,2.4166,35542.16,16069.59,19472.57,日换手率达到20%的前五只证券,0.31,0.38,2017-11-09
8,002843,泰嘉股份,5.0482,5159.52,2313.61,2845.91,日换手率达到20%的前五只证券,0.04,0.06,2017-11-09
9,002886,沃特股份,-1.9145,10053.04,3438.48,6614.56,日换手率达到20%的前五只证券,0.08,0.15,2017-11-09
10,002902,铭普光磁,1.5294,15620.53,3735.65,11884.88,日换手率达到20%的前五只证券,0.03,0.11,2017-11-09
11,002903,宇环数控,7.1196,17857.74,8869.45,8988.29,日换手率达到20%的前五只证券,0.08,0.09,2017-11-09
12,300046,台基股份,9.9902,8620.64,4556.55,4064.09,日涨幅偏离值达到7%的前五只证券,0.17,0.15,2017-11-09
13,300167,迪威视讯,-4.882,32085.71,7472.52,24613.19,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.10,0.32,2017-11-09
14,300201,海伦哲,10.0372,7086.03,4872.01,2214.02,日涨幅偏离值达到7%的前五只证券,0.54,0.24,2017-11-09
15,300277,海联讯,-8.2372,8218.11,2636.18,5581.93,日跌幅偏离值达到7%的前五只证券,0.07,0.14,2017-11-09
16,300280,南通锻压,-1.7857,21132.44,7316.90,13815.54,日振幅值达到15%的前五只证券,0.26,0.49,2017-11-09
17,300465,高伟达,10.0209,7094.54,5186.79,1907.75,日涨幅偏离值达到7%的前五只证券,0.19,0.07,2017-11-09
18,300560,中富通,9.997,4343.24,2224.54,2118.70,日涨幅偏离值达到7%的前五只证券,0.12,0.11,2017-11-09
19,300585,奥联电子,-8.2248,5615.13,1836.71,3778.42,日跌幅偏离值达到7%的前五只证券,0.04,0.08,2017-11-09
20,300585,奥联电子,-8.2248,5615.13,1836.71,3778.42,日换手率达到20%的前五只证券,0.04,0.08,2017-11-09
21,300588,熙菱信息,4.5158,9811.46,3141.76,6669.69,日换手率达到20%的前五只证券,0.06,0.13,2017-11-09
22,300613,富瀚微,10,15875.56,10490.23,5385.33,日涨幅偏离值达到7%的前五只证券,0.19,0.10,2017-11-09
23,300654,世纪天鸿,3.3746,8191.36,2242.79,5948.57,日换手率达到20%的前五只证券,0.05,0.15,2017-11-09
24,300706,阿石创,3.2378,12714.55,6216.84,6497.71,日换手率达到20%的前五只证券,0.06,0.07,2017-11-09
25,300710,万隆光电,-3.8037,6195.60,1467.16,4728.45,日换手率达到20%的前五只证券,0.03,0.10,2017-11-09
26,300716,国立科技,43.9868,15.02,10.65,4.37,无价格涨跌幅限制的证券,1.00,0.41,2017-11-09
27,300717,华信新材,9.9919,15.94,9.47,6.46,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.68,2017-11-09
28,300718,长盛轴承,9.9876,39.19,30.30,8.89,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.29,2017-11-09
29,300719,安达维尔,43.9705,23.19,18.80,4.39,无价格涨跌幅限制的证券,1.00,0.23,2017-11-09
30,300720,海川智能,10.0196,18.09,12.47,5.63,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.45,2017-11-09
31,600222,太龙药业,0.1704,965.05,965.05,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.47,0.00,2017-11-09
32,601313,江南嘉捷,9.9624,435.95,283.92,152.03,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.54,2017-11-09
33,603110,东方材料,2.6973,6868.84,1801.17,5067.67,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.12,2017-11-09
34,603466,风语筑,9.9973,17387.10,11165.80,6221.30,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.08,0.04,2017-11-09
35,603507,振江股份,9.9913,246.91,219.75,27.17,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.97,0.12,2017-11-09
36,603659,璞泰来,10.0063,111.52,90.61,20.91,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.23,2017-11-09
37,603717,天域生态,6.3575,22763.90,11779.24,10984.66,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.18,0.17,2017-11-09
38,603856,东宏股份,10.0105,38.76,28.32,10.44,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.37,2017-11-09
39,603856,东宏股份,10.0105,68.49,58.02,10.47,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.18,2017-11-09
40,603938,三孚股份,10.0114,14129.66,7177.93,6951.74,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.13,0.12,2017-11-09
