,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000153,丰原药业,-9.984,1364.91,315.90,1049.01,日跌幅偏离值达到7%的前五只证券,0.29,0.97,2017-07-12
1,000498,山东路桥,8.4371,12012.88,5984.20,6028.68,日涨幅偏离值达到7%的前五只证券,0.16,0.16,2017-07-12
2,000702,正虹科技,-10.0154,17147.99,7272.54,9875.46,日跌幅偏离值达到7%的前五只证券,0.28,0.38,2017-07-12
3,000752,西藏发展,8.7706,6172.81,3160.17,3012.64,日涨幅偏离值达到7%的前五只证券,0.12,0.11,2017-07-12
4,000762,西藏矿业,8.4106,7840.30,4550.19,3290.11,日涨幅偏离值达到7%的前五只证券,0.08,0.05,2017-07-12
5,000916,华北高速,10,43519.46,24802.16,18717.30,日涨幅偏离值达到7%的前五只证券,0.22,0.16,2017-07-12
6,000932,*ST华菱,4.9065,6270.68,3692.72,2577.96,"连续三个交易日内,涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券",0.33,0.23,2017-07-12
7,000957,中通客车,-9.9834,5837.84,2144.01,3693.83,日跌幅偏离值达到7%的前五只证券,0.07,0.12,2017-07-12
8,002291,星期六,-10.0311,4768.58,615.41,4153.17,日跌幅偏离值达到7%的前五只证券,0.14,0.92,2017-07-12
9,002291,星期六,-10.0311,18376.03,6003.15,12372.88,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.14,0.29,2017-07-12
10,002336,人人乐,-8.7938,3490.74,1436.47,2054.27,日跌幅偏离值达到7%的前五只证券,0.16,0.23,2017-07-12
11,002346,柘中股份,-1.3421,6073.67,2735.99,3337.68,日换手率达到20%的前五只证券,0.05,0.06,2017-07-12
12,002350,北京科锐,10.0291,10822.85,6804.84,4018.00,日涨幅偏离值达到7%的前五只证券,0.12,0.07,2017-07-12
13,002407,多氟多,9.9868,20115.19,12478.44,7636.75,日涨幅偏离值达到7%的前五只证券,0.08,0.05,2017-07-12
14,002420,毅昌股份,-10.0354,7379.89,1782.58,5597.32,日跌幅偏离值达到7%的前五只证券,0.13,0.40,2017-07-12
15,002499,科林环保,-7.2224,10184.34,5889.38,4294.96,日跌幅偏离值达到7%的前五只证券,0.31,0.22,2017-07-12
16,002582,好想你,10.0321,10283.17,5817.91,4465.26,日涨幅偏离值达到7%的前五只证券,0.13,0.10,2017-07-12
17,002709,天赐材料,9.9907,18049.01,13633.41,4415.60,日涨幅偏离值达到7%的前五只证券,0.20,0.06,2017-07-12
18,002809,红墙股份,10.0079,7991.60,6905.72,1085.88,日涨幅偏离值达到7%的前五只证券,0.31,0.05,2017-07-12
19,002842,翔鹭钨业,2.2,4915.84,2218.60,2697.24,日换手率达到20%的前五只证券,0.08,0.10,2017-07-12
20,002877,智能自控,3.1775,2665.17,1341.65,1323.53,日换手率达到20%的前五只证券,0.05,0.05,2017-07-12
21,002881,美格智能,1.7804,2772.39,969.12,1803.27,日换手率达到20%的前五只证券,0.04,0.08,2017-07-12
22,002883,中设股份,2.86,7097.49,1707.28,5390.20,日换手率达到20%的前五只证券,0.10,0.30,2017-07-12
23,300056,三维丝,-10.0062,16958.10,7150.77,9807.33,日跌幅偏离值达到7%的前五只证券,0.35,0.48,2017-07-12
24,300093,金刚玻璃,10.0372,4504.67,2172.03,2332.65,日涨幅偏离值达到7%的前五只证券,0.16,0.17,2017-07-12
25,300113,顺网科技,-10.017,29916.98,9382.26,20534.72,日跌幅偏离值达到7%的前五只证券,0.24,0.52,2017-07-12
26,300374,恒通科技,10,6641.07,4059.13,2581.94,日涨幅偏离值达到7%的前五只证券,0.09,0.06,2017-07-12
27,300510,金冠电气,-10,3534.77,1775.47,1759.29,日跌幅偏离值达到7%的前五只证券,0.08,0.08,2017-07-12
28,300518,盛讯达,-10.0033,887.84,340.27,547.57,日跌幅偏离值达到7%的前五只证券,0.31,0.50,2017-07-12
29,300518,盛讯达,-10.0033,1248.01,407.27,840.74,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.22,0.45,2017-07-12
30,300543,朗科智能,-9.9947,201.28,61.35,139.93,日跌幅偏离值达到7%的前五只证券,0.42,0.96,2017-07-12
31,300571,平治信息,-6.1931,26941.02,5293.79,21647.22,日换手率达到20%的前五只证券,0.09,0.36,2017-07-12
32,300609,汇纳科技,5.1555,11822.60,7059.05,4763.55,日换手率达到20%的前五只证券,0.10,0.07,2017-07-12
33,300633,开立医疗,2.4134,8086.02,3652.07,4433.95,日换手率达到20%的前五只证券,0.09,0.11,2017-07-12
