,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000033,新都退,10.1351,2208.35,1351.60,856.74,退市整理期,0.30,0.19,2017-07-05
1,000656,金科股份,-9.9388,29800.41,17129.70,12670.71,日跌幅偏离值达到7%的前五只证券,0.21,0.15,2017-07-05
2,000912,泸天化,10,12722.92,8504.70,4218.22,日涨幅偏离值达到7%的前五只证券,0.09,0.05,2017-07-05
3,000916,华北高速,9.9744,31555.22,14018.64,17536.58,日涨幅偏离值达到7%的前五只证券,0.16,0.20,2017-07-05
4,002007,华兰生物,-10.0113,59937.84,21193.86,38743.98,日跌幅偏离值达到7%的前五只证券,0.10,0.19,2017-07-05
5,002161,远望谷,10.0223,17459.07,8056.91,9402.15,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.11,0.13,2017-07-05
6,002161,远望谷,10.0223,10899.21,6856.19,4043.01,日涨幅偏离值达到7%的前五只证券,0.24,0.14,2017-07-05
7,002497,雅化集团,10.0304,37134.91,22588.18,14546.73,日涨幅偏离值达到7%的前五只证券,0.21,0.14,2017-07-05
8,002590,万安科技,10,10633.34,8528.90,2104.45,日涨幅偏离值达到7%的前五只证券,0.18,0.05,2017-07-05
9,002658,雪迪龙,-9.4215,5897.42,3572.16,2325.25,日跌幅偏离值达到7%的前五只证券,0.08,0.05,2017-07-05
10,002753,永东股份,9.9892,7931.70,4807.82,3123.88,日涨幅偏离值达到7%的前五只证券,0.19,0.12,2017-07-05
11,002830,名雕股份,6.4662,6438.34,3476.65,2961.69,日换手率达到20%的前五只证券,0.16,0.14,2017-07-05
12,002869,金溢科技,6.2297,6688.36,4056.12,2632.24,日换手率达到20%的前五只证券,0.11,0.07,2017-07-05
13,002877,智能自控,10.0077,10024.69,8189.52,1835.17,日涨幅偏离值达到7%的前五只证券,0.25,0.06,2017-07-05
14,002877,智能自控,10.0077,10024.69,8189.52,1835.17,日换手率达到20%的前五只证券,0.25,0.06,2017-07-05
15,002880,卫光生物,-1.3574,9925.19,5625.82,4299.37,日换手率达到20%的前五只证券,0.10,0.07,2017-07-05
16,002883,中设股份,2.1147,5832.62,4044.90,1787.72,日换手率达到20%的前五只证券,0.12,0.05,2017-07-05
17,300127,银河磁体,9.994,6511.73,4095.51,2416.23,日涨幅偏离值达到7%的前五只证券,0.17,0.10,2017-07-05
18,300324,旋极信息,-9.9778,18031.58,2726.80,15304.77,日跌幅偏离值达到7%的前五只证券,0.06,0.35,2017-07-05
19,300450,先导智能,10.0099,19760.88,13950.69,5810.19,日涨幅偏离值达到7%的前五只证券,0.21,0.09,2017-07-05
20,300618,寒锐钴业,9.9979,21273.09,11642.50,9630.59,日涨幅偏离值达到7%的前五只证券,0.16,0.14,2017-07-05
21,300633,开立医疗,9.9867,8368.31,4617.69,3750.63,日涨幅偏离值达到7%的前五只证券,0.14,0.11,2017-07-05
22,300633,开立医疗,9.9867,8368.31,4617.69,3750.63,日换手率达到20%的前五只证券,0.14,0.11,2017-07-05
23,300657,弘信电子,0.9642,10283.07,4738.89,5544.18,日换手率达到20%的前五只证券,0.08,0.10,2017-07-05
24,300662,科锐国际,10,12667.20,9660.49,3006.71,日涨幅偏离值达到7%的前五只证券,0.16,0.05,2017-07-05
25,300662,科锐国际,10,12667.20,9660.49,3006.71,日换手率达到20%的前五只证券,0.16,0.05,2017-07-05
26,300667,必创科技,2.8082,10909.80,2542.21,8367.59,日换手率达到20%的前五只证券,0.05,0.17,2017-07-05
27,300668,杰恩设计,1.4684,4572.46,2132.20,2440.27,日换手率达到20%的前五只证券,0.08,0.09,2017-07-05
28,300671,富满电子,44.0197,6.72,3.81,2.92,无价格涨跌幅限制的证券,1.00,0.77,2017-07-05
29,600103,青山纸业,10.0244,18910.45,8748.04,10162.42,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.22,0.25,2017-07-05
30,600158,中体产业,-7.0678,10238.77,3277.83,6960.94,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.06,0.12,2017-07-05
31,600370,三房巷,-9.011,4684.44,2134.37,2550.07,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.12,0.14,2017-07-05
32,600753,东方银星,4.9378,1600.27,430.79,1169.48,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.11,0.29,2017-07-05
33,601011,宝泰隆,10.0464,11134.98,8394.55,2740.43,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.12,0.04,2017-07-05
34,603316,诚邦股份,5.2708,5122.07,2339.73,2782.34,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.05,2017-07-05
35,603331,百达精工,44.0291,22.40,15.47,6.93,无价格涨跌幅限制的证券,1.00,0.45,2017-07-05
36,603380,易德龙,0.9521,8173.41,2871.92,5301.49,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.08,2017-07-05
37,603617,君禾股份,10.0353,19.76,11.98,7.79,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.65,2017-07-05
38,603679,华体科技,-0.4709,4944.82,2884.71,2060.11,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.05,2017-07-05
