,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000011,深物业A,-2.0174,18211.65,3630.42,14581.23,日换手率达到20%的前五只证券,0.05,0.19,2017-09-11
1,000762,西藏矿业,10,63603.49,42540.07,21063.42,日涨幅偏离值达到7%的前五只证券,0.26,0.13,2017-09-11
2,000792,盐湖股份,10,69401.51,22696.60,46704.91,日涨幅偏离值达到7%的前五只证券,0.12,0.24,2017-09-11
3,000807,云铝股份,10,50941.21,35742.02,15199.19,日涨幅偏离值达到7%的前五只证券,0.18,0.08,2017-09-11
4,000815,美利云,8.9176,8521.17,3222.62,5298.54,日涨幅偏离值达到7%的前五只证券,0.11,0.19,2017-09-11
5,000868,安凯客车,10.0775,5577.24,3780.44,1796.80,日涨幅偏离值达到7%的前五只证券,0.70,0.33,2017-09-11
6,002407,多氟多,10.0197,40675.18,31671.48,9003.69,日涨幅偏离值达到7%的前五只证券,0.15,0.04,2017-09-11
7,002497,雅化集团,10.0285,52776.67,30296.33,22480.34,日涨幅偏离值达到7%的前五只证券,0.12,0.09,2017-09-11
8,002709,天赐材料,10.004,28414.43,22185.40,6229.04,日涨幅偏离值达到7%的前五只证券,0.20,0.05,2017-09-11
9,002747,埃斯顿,10.0223,23879.65,12297.10,11582.55,日涨幅偏离值达到7%的前五只证券,0.17,0.16,2017-09-11
10,002830,名雕股份,3.5941,25581.99,9644.44,15937.55,日换手率达到20%的前五只证券,0.23,0.38,2017-09-11
11,002845,同兴达,10.0047,19816.68,14093.69,5722.99,日涨幅偏离值达到7%的前五只证券,0.19,0.08,2017-09-11
12,002845,同兴达,10.0047,19816.68,14093.69,5722.99,日换手率达到20%的前五只证券,0.19,0.08,2017-09-11
13,002846,英联股份,2.5808,5711.93,1316.51,4395.42,日换手率达到20%的前五只证券,0.03,0.10,2017-09-11
14,002853,皮阿诺,1.842,10329.78,3751.57,6578.21,日换手率达到20%的前五只证券,0.04,0.08,2017-09-11
15,002878,元隆雅图,10,13054.53,6299.38,6755.15,日换手率达到20%的前五只证券,0.13,0.14,2017-09-11
16,300073,当升科技,10.006,30508.65,12479.41,18029.25,日涨幅偏离值达到7%的前五只证券,0.05,0.08,2017-09-11
17,300313,天山生物,-6.1353,12916.09,4283.84,8632.25,日跌幅偏离值达到7%的前五只证券,0.13,0.26,2017-09-11
18,300450,先导智能,10,24790.88,13407.52,11383.36,日涨幅偏离值达到7%的前五只证券,0.21,0.18,2017-09-11
19,300562,乐心医疗,2.7809,8871.57,2728.68,6142.89,日换手率达到20%的前五只证券,0.05,0.12,2017-09-11
20,300635,达安股份,10.0083,11992.34,4759.10,7233.24,日涨幅偏离值达到7%的前五只证券,0.09,0.13,2017-09-11
21,300635,达安股份,10.0083,22990.09,12189.91,10800.18,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.07,2017-09-11
22,300635,达安股份,10.0083,11992.34,4759.10,7233.24,日换手率达到20%的前五只证券,0.09,0.13,2017-09-11
23,300649,杭州园林,10,42561.60,23535.44,19026.17,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.11,2017-09-11
24,300655,晶瑞股份,9.9872,8260.20,5009.98,3250.22,日换手率达到20%的前五只证券,0.17,0.11,2017-09-11
25,300682,朗新科技,4.2618,8266.40,3664.07,4602.34,日换手率达到20%的前五只证券,0.08,0.10,2017-09-11
26,300688,创业黑马,9.9989,17830.75,12250.87,5579.88,日振幅值达到15%的前五只证券,0.18,0.08,2017-09-11
27,300688,创业黑马,9.9989,17830.75,12250.87,5579.88,日涨幅偏离值达到7%的前五只证券,0.18,0.08,2017-09-11
28,300688,创业黑马,9.9989,17830.75,12250.87,5579.88,日换手率达到20%的前五只证券,0.18,0.08,2017-09-11
29,300696,爱乐达,10.0013,12019.33,9931.06,2088.27,日涨幅偏离值达到7%的前五只证券,0.21,0.04,2017-09-11
30,600007,中国国贸,0,582.65,582.65,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.54,0.00,2017-09-11
31,600558,大西洋,10.0147,21056.10,16734.74,4321.36,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.34,0.09,2017-09-11
32,600884,杉杉股份,10.0171,39583.14,14335.16,25247.97,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.09,0.15,2017-09-11
33,601015,陕西黑猫,6.983,25419.65,11900.23,13519.42,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.20,0.23,2017-09-11
34,603079,圣达生物,4.5315,15565.84,8401.62,7164.22,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.11,0.09,2017-09-11
35,603181,皇马科技,-4.1334,22156.11,13606.14,8549.97,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.11,0.07,2017-09-11
36,603181,皇马科技,-4.1334,22156.11,13606.14,8549.97,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.11,0.07,2017-09-11
37,603277,银都股份,43.9774,67.22,58.32,8.90,无价格涨跌幅限制的证券,1.00,0.15,2017-09-11
38,603602,纵横通信,6.0814,4936.95,1880.64,3056.31,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.03,0.05,2017-09-11
39,603882,金域医学,10.02,10.29,5.75,4.54,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.79,2017-09-11
