,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000688,建新矿业,10.0225,20214.56,14484.65,5729.91,日涨幅偏离值达到7%的前五只证券,0.30,0.12,2017-08-17
1,000751,锌业股份,9.9327,35197.71,24422.79,10774.92,日涨幅偏离值达到7%的前五只证券,0.12,0.05,2017-08-17
2,000751,锌业股份,9.9327,35197.71,24422.79,10774.92,日换手率达到20%的前五只证券,0.12,0.05,2017-08-17
3,000990,诚志股份,10.0109,14228.06,6220.30,8007.76,日涨幅偏离值达到7%的前五只证券,0.20,0.26,2017-08-17
4,002128,露天煤业,10.0173,49882.19,26710.81,23171.38,日涨幅偏离值达到7%的前五只证券,0.26,0.22,2017-08-17
5,002175,东方网络,10.0394,15008.69,9050.09,5958.60,日涨幅偏离值达到7%的前五只证券,0.13,0.08,2017-08-17
6,002386,天原集团,10.0198,25008.26,16453.21,8555.05,日涨幅偏离值达到7%的前五只证券,0.18,0.09,2017-08-17
7,002405,四维图新,10.0048,37410.56,20099.25,17311.30,日涨幅偏离值达到7%的前五只证券,0.12,0.10,2017-08-17
8,002542,中化岩土,10.0276,12468.54,8902.75,3565.79,日涨幅偏离值达到7%的前五只证券,0.17,0.07,2017-08-17
9,002743,富煌钢构,0.7634,10931.67,6261.68,4669.99,日换手率达到20%的前五只证券,0.08,0.06,2017-08-17
10,002877,智能自控,2.5475,2525.57,1384.18,1141.39,日换手率达到20%的前五只证券,0.08,0.07,2017-08-17
11,002888,惠威科技,-2.3031,2645.24,1725.07,920.17,日换手率达到20%的前五只证券,0.13,0.07,2017-08-17
12,002889,东方嘉盛,-0.6967,5916.30,3560.73,2355.57,日换手率达到20%的前五只证券,0.08,0.06,2017-08-17
13,002890,弘宇股份,-1.7044,1869.90,968.63,901.28,日换手率达到20%的前五只证券,0.08,0.07,2017-08-17
14,002892,科力尔,44.0205,28.01,21.69,6.32,无价格涨跌幅限制的证券,1.00,0.29,2017-08-17
15,300372,欣泰退,-0.6579,244.75,110.10,134.65,退市整理期,0.50,0.61,2017-08-17
16,300534,陇神戎发,-0.8018,6343.46,2155.85,4187.61,日换手率达到20%的前五只证券,0.05,0.09,2017-08-17
17,300543,朗科智能,10.0028,6278.76,3545.40,2733.35,日涨幅偏离值达到7%的前五只证券,0.11,0.08,2017-08-17
18,300675,建科院,10,9214.84,7008.21,2206.63,日涨幅偏离值达到7%的前五只证券,0.23,0.07,2017-08-17
19,300675,建科院,10,9214.84,7008.21,2206.63,日换手率达到20%的前五只证券,0.23,0.07,2017-08-17
20,300676,华大基因,0.7476,30329.01,9769.24,20559.76,日换手率达到20%的前五只证券,0.06,0.12,2017-08-17
21,300678,中科信息,9.9917,8506.57,5591.55,2915.01,日涨幅偏离值达到7%的前五只证券,0.21,0.11,2017-08-17
22,300682,朗新科技,0.8371,6276.67,3679.93,2596.74,日换手率达到20%的前五只证券,0.10,0.07,2017-08-17
23,300685,艾德生物,10,2202.40,2156.81,45.58,日涨幅偏离值达到7%的前五只证券,1.00,0.02,2017-08-17
24,300686,智动力,4.5597,18000.20,9564.43,8435.77,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.07,2017-08-17
25,300686,智动力,4.5597,9143.96,3775.33,5368.63,日换手率达到20%的前五只证券,0.08,0.11,2017-08-17
26,300689,澄天伟业,10.009,208.88,193.09,15.79,日涨幅偏离值达到7%的前五只证券,1.00,0.08,2017-08-17
27,600072,中船科技,10.0297,16120.28,12873.51,3246.77,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.23,0.06,2017-08-17
28,600793,宜宾纸业,-0.3452,16499.46,3186.36,13313.10,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.11,0.46,2017-08-17
29,601326,秦港股份,10.089,40.14,36.43,3.71,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.10,2017-08-17
30,601619,嘉泽新能,-1.99,15917.11,4224.95,11692.16,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.10,2017-08-17
31,603602,纵横通信,9.9938,1580.28,1538.37,41.91,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.03,2017-08-17
32,603612,索通发展,10.0099,18473.95,10869.71,7604.24,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.15,0.11,2017-08-17
33,603612,索通发展,10.0099,52083.55,26849.76,25233.79,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.07,2017-08-17
34,603776,永安行,43.9851,95.94,72.75,23.20,无价格涨跌幅限制的证券,1.00,0.32,2017-08-17
35,603880,南卫股份,-2.3988,4953.85,3545.58,1408.28,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.12,0.05,2017-08-17
36,603991,至正股份,-7.0437,12031.40,4458.40,7573.00,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.15,0.25,2017-08-17
37,603991,至正股份,-7.0437,12031.40,4458.40,7573.00,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.15,0.25,2017-08-17
38,603991,至正股份,-7.0437,12031.40,4458.40,7573.00,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.15,0.25,2017-08-17
