,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000020,深华发A,-9.9759,4782.50,1186.84,3595.65,日跌幅偏离值达到7%的前五只证券,0.07,0.22,2017-11-06
1,000100,TCL集团,9.3458,30837.55,18439.72,12397.84,日涨幅偏离值达到7%的前五只证券,0.07,0.05,2017-11-06
2,000403,ST生化,2.8252,24967.60,13689.21,11278.39,连续三个交易日内，涨幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.32,0.27,2017-11-06
3,000567,海德股份,-8.5383,9674.13,2104.38,7569.75,日跌幅偏离值达到7%的前五只证券,0.11,0.41,2017-11-06
4,000671,阳光城,-7.7037,24532.84,3124.05,21408.79,日跌幅偏离值达到7%的前五只证券,0.06,0.43,2017-11-06
5,000725,京东方A,8.8186,210156.42,106872.80,103283.62,日涨幅偏离值达到7%的前五只证券,0.08,0.08,2017-11-06
6,000816,智慧农业,-9.9415,5903.48,563.27,5340.21,日跌幅偏离值达到7%的前五只证券,0.10,0.96,2017-11-06
7,000982,*ST中绒,-4.058,9427.02,2205.21,7221.81,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.07,0.23,2017-11-06
8,002019,亿帆医药,9.9817,54389.47,26297.06,28092.41,日涨幅偏离值达到7%的前五只证券,0.17,0.18,2017-11-06
9,002046,轴研科技,10.0225,3312.48,2403.95,908.53,日涨幅偏离值达到7%的前五只证券,0.28,0.11,2017-11-06
10,002079,苏州固锝,10,12049.13,9192.17,2856.96,日涨幅偏离值达到7%的前五只证券,0.16,0.05,2017-11-06
11,002260,德奥通航,-10,446.99,121.41,325.57,日跌幅偏离值达到7%的前五只证券,0.37,1.00,2017-11-06
12,002333,罗普斯金,-9.9071,5678.93,3196.41,2482.52,日跌幅偏离值达到7%的前五只证券,0.20,0.16,2017-11-06
13,002333,罗普斯金,-9.9071,6108.03,3220.98,2887.04,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.19,0.17,2017-11-06
