,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000301,东方市场,10.0719,2704.35,2222.22,482.13,日涨幅偏离值达到7%的前五只证券,1.00,0.22,2017-10-10
1,000564,供销大集,-7.2755,37085.65,7362.06,29723.58,日跌幅偏离值达到7%的前五只证券,0.22,0.88,2017-10-10
2,000572,海马汽车,9.9831,23647.41,6349.20,17298.21,日涨幅偏离值达到7%的前五只证券,0.19,0.52,2017-10-10
3,000755,*ST三维,-4.9922,2345.97,870.99,1474.99,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.12,0.20,2017-10-10
4,000756,新华制药,8.6709,13220.46,6344.97,6875.49,日涨幅偏离值达到7%的前五只证券,0.22,0.24,2017-10-10
5,000792,盐湖股份,-10.0206,66112.89,20484.53,45628.36,日跌幅偏离值达到7%的前五只证券,0.06,0.13,2017-10-10
6,000816,智慧农业,-7.1015,12397.40,6197.95,6199.45,日跌幅偏离值达到7%的前五只证券,0.18,0.18,2017-10-10
7,000868,安凯客车,5.4451,25632.10,6952.85,18679.25,日换手率达到20%的前五只证券,0.03,0.08,2017-10-10
8,002131,利欧股份,10.1639,14562.79,11153.66,3409.12,日涨幅偏离值达到7%的前五只证券,0.16,0.05,2017-10-10
9,002223,鱼跃医疗,10.0144,47696.72,15371.24,32325.48,日涨幅偏离值达到7%的前五只证券,0.17,0.35,2017-10-10
10,002264,新华都,10.0253,12915.47,6133.63,6781.84,日涨幅偏离值达到7%的前五只证券,0.21,0.23,2017-10-10
11,002315,焦点科技,9.9867,14142.32,3647.24,10495.09,日涨幅偏离值达到7%的前五只证券,0.05,0.15,2017-10-10
12,002467,二六三,6.4815,26321.32,10610.03,15711.29,日换手率达到20%的前五只证券,0.05,0.07,2017-10-10
13,002662,京威股份,10.0115,7220.13,5009.22,2210.91,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.38,0.17,2017-10-10
14,002853,皮阿诺,3.4434,7950.24,3894.31,4055.93,日换手率达到20%的前五只证券,0.06,0.06,2017-10-10
15,002861,瀛通通讯,4.034,4378.68,2918.64,1460.04,日换手率达到20%的前五只证券,0.09,0.04,2017-10-10
16,002881,美格智能,8.9211,16288.35,12598.22,3690.13,日换手率达到20%的前五只证券,0.20,0.06,2017-10-10
17,002893,华通热力,10.0069,8311.43,6907.13,1404.29,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.36,0.07,2017-10-10
18,002893,华通热力,10.0069,8311.43,6907.13,1404.29,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.36,0.07,2017-10-10
19,002900,哈三联,10,16770.40,14234.87,2535.53,日涨幅偏离值达到7%的前五只证券,0.20,0.04,2017-10-10
20,002900,哈三联,10,16770.40,14234.87,2535.53,日换手率达到20%的前五只证券,0.20,0.04,2017-10-10
21,300092,科新机电,-7.874,5280.31,1816.25,3464.06,日跌幅偏离值达到7%的前五只证券,0.09,0.17,2017-10-10
22,300244,迪安诊断,10.0153,16260.36,10977.81,5282.55,日涨幅偏离值达到7%的前五只证券,0.18,0.09,2017-10-10
23,300253,卫宁健康,9.9622,10858.78,7935.25,2923.53,日涨幅偏离值达到7%的前五只证券,0.13,0.05,2017-10-10
24,300273,和佳股份,9.9712,15551.81,8484.62,7067.19,日涨幅偏离值达到7%的前五只证券,0.18,0.15,2017-10-10
25,300500,启迪设计,-2.4955,7969.09,3429.84,4539.25,日换手率达到20%的前五只证券,0.05,0.06,2017-10-10
26,300505,川金诺,5.1721,21759.10,9465.04,12294.06,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.11,2017-10-10
27,300570,太辰光,3.1887,9421.53,2525.28,6896.25,日换手率达到20%的前五只证券,0.04,0.10,2017-10-10
28,300585,奥联电子,10.0045,11908.75,6353.67,5555.09,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.11,0.09,2017-10-10
29,300635,达安股份,6.0695,13489.99,4502.28,8987.70,日换手率达到20%的前五只证券,0.08,0.16,2017-10-10
30,300649,杭州园林,10,14573.06,6666.21,7906.85,日涨幅偏离值达到7%的前五只证券,0.10,0.11,2017-10-10
31,300678,中科信息,6.9979,17833.00,9487.62,8345.38,日换手率达到20%的前五只证券,0.09,0.08,2017-10-10
