,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000525,红太阳,8.3916,12092.00,4393.41,7698.59,日涨幅偏离值达到7%的前五只证券,0.11,0.19,2017-11-01
1,000889,茂业通信,-10.018,24406.14,10986.12,13420.02,日跌幅偏离值达到7%的前五只证券,0.81,0.99,2017-11-01
2,002268,卫士通,9.5879,28200.81,13652.48,14548.32,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.13,2017-11-01
3,002336,人人乐,-9.9684,6429.45,2314.54,4114.90,日跌幅偏离值达到7%的前五只证券,0.24,0.42,2017-11-01
4,002401,中远海科,-8.9875,8645.79,2804.26,5841.53,日跌幅偏离值达到7%的前五只证券,0.05,0.10,2017-11-01
5,002621,三垒股份,10.0066,6898.76,4705.67,2193.09,日振幅值达到15%的前五只证券,0.53,0.25,2017-11-01
6,002621,三垒股份,10.0066,6898.76,4705.67,2193.09,日涨幅偏离值达到7%的前五只证券,0.53,0.25,2017-11-01
7,002781,奇信股份,10.0034,16790.41,10764.98,6025.43,日涨幅偏离值达到7%的前五只证券,0.97,0.54,2017-11-01
8,002830,名雕股份,9.9935,28917.09,17325.49,11591.59,日涨幅偏离值达到7%的前五只证券,0.32,0.21,2017-11-01
9,002830,名雕股份,9.9935,28917.09,17325.49,11591.59,日换手率达到20%的前五只证券,0.32,0.21,2017-11-01
10,002843,泰嘉股份,10.0107,6320.63,4202.03,2118.61,日涨幅偏离值达到7%的前五只证券,0.09,0.05,2017-11-01
11,002843,泰嘉股份,10.0107,6320.63,4202.03,2118.61,日换手率达到20%的前五只证券,0.09,0.05,2017-11-01
12,002846,英联股份,-0.4065,10892.71,5327.44,5565.27,日换手率达到20%的前五只证券,0.09,0.09,2017-11-01
13,002856,美芝股份,3.8767,21430.12,7765.19,13664.94,日换手率达到20%的前五只证券,0.17,0.30,2017-11-01
14,002877,智能自控,-2.0613,20918.01,8039.17,12878.84,日换手率达到20%的前五只证券,0.20,0.32,2017-11-01
15,002903,宇环数控,10.0019,18438.97,15286.08,3152.88,日涨幅偏离值达到7%的前五只证券,0.46,0.09,2017-11-01
16,002903,宇环数控,10.0019,18438.97,15286.08,3152.88,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.46,0.09,2017-11-01
17,200053,深基地B,9.9946,89.48,62.68,26.80,日涨幅偏离值达到7%的前五只证券,1.00,0.43,2017-11-01
18,200986,粤华包B,7.9823,482.54,239.94,242.60,日涨幅偏离值达到7%的前五只证券,0.24,0.25,2017-11-01
19,300145,中金环境,10.026,21746.77,9892.65,11854.12,日涨幅偏离值达到7%的前五只证券,0.25,0.30,2017-11-01
20,300457,赢合科技,10.0063,9961.04,5918.82,4042.22,日涨幅偏离值达到7%的前五只证券,0.12,0.09,2017-11-01
21,300613,富瀚微,9.9984,11485.63,7467.84,4017.79,日涨幅偏离值达到7%的前五只证券,0.22,0.12,2017-11-01
22,300657,弘信电子,10.0085,10866.30,7477.22,3389.07,日涨幅偏离值达到7%的前五只证券,0.22,0.10,2017-11-01
23,300665,飞鹿股份,1.2272,5314.79,1874.99,3439.80,日换手率达到20%的前五只证券,0.05,0.10,2017-11-01
24,300691,联合光电,10.0031,13064.37,8792.73,4271.64,日涨幅偏离值达到7%的前五只证券,0.19,0.09,2017-11-01
25,300700,岱勒新材,3.4014,11948.61,6329.42,5619.19,日换手率达到20%的前五只证券,0.10,0.09,2017-11-01
26,300706,阿石创,4.4416,10525.11,5093.45,5431.66,日换手率达到20%的前五只证券,0.06,0.07,2017-11-01
27,300707,威唐工业,6.2003,10808.64,5369.40,5439.24,日换手率达到20%的前五只证券,0.08,0.08,2017-11-01
28,300709,精研科技,5.0564,10094.05,6013.54,4080.52,日换手率达到20%的前五只证券,0.07,0.05,2017-11-01
29,300711,广哈通信,43.9521,9.96,6.96,3.00,无价格涨跌幅限制的证券,1.00,0.43,2017-11-01
30,300713,英可瑞,44.006,42.79,28.29,14.51,无价格涨跌幅限制的证券,1.00,0.51,2017-11-01
31,600157,永泰能源,0,1325.62,1325.62,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.45,0.00,2017-11-01
32,600821,津劝业,-7.6651,11986.26,3022.42,8963.84,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.23,0.67,2017-11-01
33,600822,上海物贸,-9.4766,13095.23,4234.22,8861.01,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.04,0.09,2017-11-01
34,603131,上海沪工,10.0087,378.89,291.30,87.59,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.30,2017-11-01
35,603289,泰瑞机器,10.0177,9.80,5.09,4.72,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.93,2017-11-01
36,603458,勘设股份,6.2391,25156.42,12963.32,12193.10,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.08,0.08,2017-11-01
37,603499,翔港科技,5.216,14969.25,9406.27,5562.98,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.12,0.07,2017-11-01
