,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000613,*ST东海A,-5.038,6663.38,2056.93,4606.44,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,0.27,0.60,2017-08-28
1,002230,科大讯飞,-6.5677,210257.65,79443.63,130814.02,日跌幅偏离值达到7%的前五只证券,0.07,0.11,2017-08-28
2,002797,第一创业,10,67552.78,34527.98,33024.80,日涨幅偏离值达到7%的前五只证券,0.07,0.07,2017-08-28
3,002830,名雕股份,9.982,22280.06,11493.17,10786.89,日换手率达到20%的前五只证券,0.33,0.31,2017-08-28
4,002859,洁美科技,9.9976,16564.77,8065.13,8499.64,日涨幅偏离值达到7%的前五只证券,0.18,0.18,2017-08-28
5,002878,元隆雅图,10.0023,9156.21,3922.28,5233.93,日涨幅偏离值达到7%的前五只证券,0.10,0.13,2017-08-28
6,002878,元隆雅图,10.0023,9156.21,3922.28,5233.93,日换手率达到20%的前五只证券,0.10,0.13,2017-08-28
7,002882,金龙羽,8.8356,10392.35,2964.94,7427.41,日换手率达到20%的前五只证券,0.04,0.09,2017-08-28
8,002887,绿茵生态,10,11653.98,9515.22,2138.75,日涨幅偏离值达到7%的前五只证券,0.23,0.05,2017-08-28
9,002888,惠威科技,9.9942,8220.93,5004.36,3216.57,日换手率达到20%的前五只证券,0.13,0.08,2017-08-28
10,002889,东方嘉盛,9.997,6175.54,3881.20,2294.34,日涨幅偏离值达到7%的前五只证券,0.07,0.04,2017-08-28
11,002889,东方嘉盛,9.997,6175.54,3881.20,2294.34,日换手率达到20%的前五只证券,0.07,0.04,2017-08-28
12,002891,中宠股份,10.0031,558.90,543.81,15.09,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.97,0.03,2017-08-28
13,200168,舜喆B,-9.9398,860.30,433.92,426.37,日跌幅偏离值达到7%的前五只证券,0.43,0.42,2017-08-28
14,200168,舜喆B,-9.9398,861.48,433.92,427.56,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.43,0.42,2017-08-28
15,200986,粤华包B,-9.9099,682.76,272.63,410.13,日跌幅偏离值达到7%的前五只证券,0.47,0.70,2017-08-28
16,200986,粤华包B,-9.9099,687.87,277.74,410.13,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.45,0.66,2017-08-28
17,300229,拓尔思,9.9795,25449.37,12376.92,13072.45,日涨幅偏离值达到7%的前五只证券,0.27,0.29,2017-08-28
18,300289,利德曼,-5.9041,46363.15,11618.51,34744.64,日跌幅偏离值达到7%的前五只证券,0.20,0.59,2017-08-28
19,300457,赢合科技,10,14847.56,9142.78,5704.78,日涨幅偏离值达到7%的前五只证券,0.25,0.16,2017-08-28
20,300618,寒锐钴业,10,25611.66,20216.33,5395.33,日涨幅偏离值达到7%的前五只证券,0.28,0.07,2017-08-28
21,300670,大烨智能,10,9487.70,5984.16,3503.54,日换手率达到20%的前五只证券,0.18,0.11,2017-08-28
22,300671,富满电子,4.812,3781.71,2252.02,1529.68,日换手率达到20%的前五只证券,0.06,0.04,2017-08-28
23,300675,建科院,10.0108,15447.56,5912.06,9535.49,日涨幅偏离值达到7%的前五只证券,0.10,0.15,2017-08-28
24,300675,建科院,10.0108,15447.56,5912.06,9535.49,日换手率达到20%的前五只证券,0.10,0.15,2017-08-28
25,300680,隆盛科技,5.6134,7223.39,2076.09,5147.31,日换手率达到20%的前五只证券,0.07,0.17,2017-08-28
26,300686,智动力,10,11894.37,4199.40,7694.97,日涨幅偏离值达到7%的前五只证券,0.07,0.13,2017-08-28
27,300686,智动力,10,11894.37,4199.40,7694.97,日换手率达到20%的前五只证券,0.07,0.13,2017-08-28
28,300689,澄天伟业,9.9938,18268.21,9819.01,8449.19,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.07,0.06,2017-08-28
29,300692,中环环保,10,63.44,58.39,5.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.09,2017-08-28
30,600146,商赢环球,-9.9916,1907.41,407.47,1499.94,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.27,1.00,2017-08-28
31,600193,创兴资源,10.0671,2982.42,2322.65,659.77,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.28,2017-08-28
32,600740,山西焦化,10,48920.21,28643.99,20276.22,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.10,0.07,2017-08-28
33,601326,秦港股份,10.0457,953.03,922.73,30.30,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.03,2017-08-28
34,601619,嘉泽新能,10.0088,37900.54,23142.97,14757.57,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.09,0.06,2017-08-28
35,601881,中国银河,10.0386,42330.60,26766.03,15564.58,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.13,0.08,2017-08-28
36,603079,圣达生物,10.0038,100.19,84.68,15.51,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.18,2017-08-28
37,603129,春风动力,9.9968,1535.37,1495.03,40.35,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.03,2017-08-28
38,603357,设计总院,10.0192,23821.78,12356.24,11465.54,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.04,0.04,2017-08-28
39,603535,嘉诚国际,10.0094,24736.12,10095.02,14641.10,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.13,0.19,2017-08-28
