,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000153,丰原药业,-9.4055,8786.24,1865.59,6920.65,日跌幅偏离值达到7%的前五只证券,0.07,0.27,2017-07-13
1,000514,渝开发,9.9874,4783.44,3058.02,1725.42,日涨幅偏离值达到7%的前五只证券,0.06,0.04,2017-07-13
2,000635,英力特,10.0113,5474.92,3391.63,2083.30,日涨幅偏离值达到7%的前五只证券,0.10,0.06,2017-07-13
3,000702,正虹科技,-10.0171,1011.06,160.28,850.78,日跌幅偏离值达到7%的前五只证券,0.19,1.00,2017-07-13
4,000702,正虹科技,-10.0171,30404.64,13282.73,17121.92,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.24,0.31,2017-07-13
5,000777,中核科技,-8.5,5125.28,2293.39,2831.90,日跌幅偏离值达到7%的前五只证券,0.06,0.08,2017-07-13
6,000799,酒鬼酒,7.2391,7660.89,4670.36,2990.53,日涨幅偏离值达到7%的前五只证券,0.13,0.08,2017-07-13
7,000812,陕西金叶,9.9882,11617.14,5183.61,6433.53,日涨幅偏离值达到7%的前五只证券,0.16,0.19,2017-07-13
8,000916,华北高速,-5.2632,41949.99,10312.22,31637.77,日振幅值达到15%的前五只证券,0.06,0.17,2017-07-13
9,000985,大庆华科,7.8407,3345.72,1296.30,2049.42,日涨幅偏离值达到7%的前五只证券,0.08,0.13,2017-07-13
10,002175,东方网络,-10.0122,2715.11,303.35,2411.76,日跌幅偏离值达到7%的前五只证券,0.12,0.99,2017-07-13
11,002234,民和股份,9.9715,8053.58,4235.73,3817.85,日涨幅偏离值达到7%的前五只证券,0.12,0.11,2017-07-13
12,002420,毅昌股份,-7.2178,19073.74,6799.92,12273.82,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.16,0.29,2017-07-13
13,002497,雅化集团,-8.7762,30702.75,17154.15,13548.59,日跌幅偏离值达到7%的前五只证券,0.08,0.06,2017-07-13
14,002513,蓝丰生化,-10.0184,599.22,159.14,440.08,日跌幅偏离值达到7%的前五只证券,0.36,1.00,2017-07-13
15,002642,荣之联,10.0094,17824.10,7159.06,10665.04,日涨幅偏离值达到7%的前五只证券,0.12,0.17,2017-07-13
16,002809,红墙股份,5.1917,5311.84,1760.31,3551.53,日换手率达到20%的前五只证券,0.04,0.08,2017-07-13
17,002827,高争民爆,10.011,6365.98,3802.92,2563.06,日涨幅偏离值达到7%的前五只证券,0.19,0.13,2017-07-13
18,002827,高争民爆,10.011,8577.51,3656.98,4920.53,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.10,0.13,2017-07-13
19,002842,翔鹭钨业,0,5642.91,2161.55,3481.37,日换手率达到20%的前五只证券,0.06,0.10,2017-07-13
20,002861,瀛通通讯,9.9968,10199.44,5338.66,4860.78,日涨幅偏离值达到7%的前五只证券,0.32,0.29,2017-07-13
21,002879,长缆科技,10.0145,235.76,215.19,20.57,日涨幅偏离值达到7%的前五只证券,1.00,0.10,2017-07-13
