,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000795,英洛华,6.0563,20038.88,4350.28,15688.60,日换手率达到20%的前五只证券,0.04,0.14,2017-07-27
1,000933,神火股份,-6.9533,35141.99,20539.69,14602.30,日跌幅偏离值达到7%的前五只证券,0.15,0.11,2017-07-27
2,000953,*ST河化,-4.9462,1316.71,407.71,909.00,"连续三个交易日内,跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券",0.20,0.44,2017-07-27
3,000977,浪潮信息,10.033,12617.33,8838.98,3778.35,日涨幅偏离值达到7%的前五只证券,0.19,0.08,2017-07-27
4,002148,北纬通信,9.9901,14998.29,10865.02,4133.27,日涨幅偏离值达到7%的前五只证券,0.17,0.06,2017-07-27
5,002182,云海金属,9.9735,27752.79,21082.14,6670.65,日涨幅偏离值达到7%的前五只证券,0.13,0.04,2017-07-27
6,002182,云海金属,9.9735,27752.79,21082.14,6670.65,日换手率达到20%的前五只证券,0.13,0.04,2017-07-27
7,002195,二三四五,10.0775,17183.52,11672.37,5511.14,日涨幅偏离值达到7%的前五只证券,0.10,0.05,2017-07-27
8,002464,金利科技,-9.9949,45250.24,21257.15,23993.09,日跌幅偏离值达到7%的前五只证券,0.69,0.78,2017-07-27
9,002464,金利科技,-9.9949,45557.44,21256.80,24300.65,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.67,0.77,2017-07-27
10,002802,洪汇新材,10.005,8934.47,4404.31,4530.16,日涨幅偏离值达到7%的前五只证券,0.09,0.09,2017-07-27
11,002802,洪汇新材,10.005,8934.47,4404.31,4530.16,日换手率达到20%的前五只证券,0.09,0.09,2017-07-27
12,002809,红墙股份,1.4956,4826.93,2370.32,2456.61,日换手率达到20%的前五只证券,0.05,0.05,2017-07-27
13,002836,新宏泽,9.988,7335.55,4751.16,2584.39,日涨幅偏离值达到7%的前五只证券,0.09,0.05,2017-07-27
14,002836,新宏泽,9.988,21765.58,11406.33,10359.25,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.09,0.08,2017-07-27
15,002836,新宏泽,9.988,7335.55,4751.16,2584.39,日换手率达到20%的前五只证券,0.09,0.05,2017-07-27
16,002882,金龙羽,-4.4253,9824.61,3820.30,6004.31,日换手率达到20%的前五只证券,0.06,0.10,2017-07-27
17,300252,金信诺,-9.4226,36097.65,6396.15,29701.50,日跌幅偏离值达到7%的前五只证券,0.12,0.57,2017-07-27
18,300284,苏交科,10.0152,32272.02,12680.67,19591.35,日振幅值达到15%的前五只证券,0.11,0.17,2017-07-27
19,300372,欣泰退,-1.1494,444.75,197.84,246.91,退市整理期,0.34,0.42,2017-07-27
20,300418,昆仑万维,9.987,66372.69,20303.95,46068.74,日振幅值达到15%的前五只证券,0.10,0.22,2017-07-27
21,300436,广生堂,-4.7619,4097.13,1159.65,2937.48,日跌幅偏离值达到7%的前五只证券,0.13,0.33,2017-07-27
22,300609,汇纳科技,9.9928,7667.52,3800.44,3867.08,日换手率达到20%的前五只证券,0.10,0.11,2017-07-27
23,300649,杭州园林,9.9952,9595.57,5944.29,3651.28,日换手率达到20%的前五只证券,0.13,0.08,2017-07-27
24,300666,江丰电子,8.7168,13808.13,7576.99,6231.15,日振幅值达到15%的前五只证券,0.10,0.08,2017-07-27
25,300666,江丰电子,8.7168,13808.13,7576.99,6231.15,日换手率达到20%的前五只证券,0.10,0.08,2017-07-27
26,300671,富满电子,9.9921,6077.84,4517.90,1559.94,日换手率达到20%的前五只证券,0.16,0.06,2017-07-27
27,300672,国科微,0.8148,8280.21,3074.99,5205.22,日换手率达到20%的前五只证券,0.10,0.16,2017-07-27
28,600117,西宁特钢,10.0619,24514.22,16223.63,8290.59,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.20,0.10,2017-07-27
29,600117,西宁特钢,10.0619,32099.50,18191.16,13908.35,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.10,0.08,2017-07-27
30,600191,华资实业,-10.0057,15186.46,6536.85,8649.61,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.06,0.08,2017-07-27
31,600212,江泉实业,-8.9128,16327.72,11750.07,4577.65,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.37,0.15,2017-07-27
32,600291,西水股份,-8.6263,40542.62,26274.20,14268.43,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.07,0.04,2017-07-27
33,601619,嘉泽新能,10.1887,23.89,17.10,6.79,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.40,2017-07-27
34,603033,三维股份,10.0047,3829.74,1920.03,1909.71,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.19,0.19,2017-07-27
35,603305,旭升股份,-4.6611,26566.59,15325.56,11241.04,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.21,0.16,2017-07-27
36,603595,东尼电子,5.7111,14321.60,6753.48,7568.12,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.15,0.16,2017-07-27
37,603617,君禾股份,7.4136,4170.36,2516.01,1654.35,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.12,0.08,2017-07-27
