,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000670,盈方微,9.9303,10999.57,8999.56,2000.01,日涨幅偏离值达到7%的前五只证券,0.52,0.12,2017-09-05
1,002045,国光电器,10.0117,21634.43,13208.16,8426.27,日涨幅偏离值达到7%的前五只证券,0.19,0.12,2017-09-05
2,002183,怡亚通,10.0496,28239.11,20709.23,7529.89,日涨幅偏离值达到7%的前五只证券,0.28,0.10,2017-09-05
3,002288,超华科技,-9.9483,3039.22,440.71,2598.50,日跌幅偏离值达到7%的前五只证券,0.07,0.44,2017-09-05
4,002460,赣锋锂业,9.995,52670.05,26661.86,26008.19,日涨幅偏离值达到7%的前五只证券,0.08,0.08,2017-09-05
5,002570,贝因美,-10.0251,8973.74,1626.70,7347.04,日跌幅偏离值达到7%的前五只证券,0.14,0.65,2017-09-05
6,002703,浙江世宝,9.9644,7353.06,5650.44,1702.62,日涨幅偏离值达到7%的前五只证券,0.11,0.03,2017-09-05
7,002853,皮阿诺,10,19069.31,11009.96,8059.35,日涨幅偏离值达到7%的前五只证券,0.12,0.09,2017-09-05
8,002853,皮阿诺,10,19069.31,11009.96,8059.35,日换手率达到20%的前五只证券,0.12,0.09,2017-09-05
9,002881,美格智能,-1.2428,6285.10,1857.58,4427.52,日换手率达到20%的前五只证券,0.06,0.14,2017-09-05
10,002885,京泉华,3.2749,7934.03,4249.56,3684.47,日换手率达到20%的前五只证券,0.09,0.08,2017-09-05
11,002891,中宠股份,-4.9665,6126.46,3528.67,2597.79,日换手率达到20%的前五只证券,0.06,0.04,2017-09-05
12,002891,中宠股份,-4.9665,6126.46,3528.67,2597.79,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.06,0.04,2017-09-05
13,002892,科力尔,-10.0015,6913.74,2310.07,4603.67,日跌幅偏离值达到7%的前五只证券,0.05,0.10,2017-09-05
14,002892,科力尔,-10.0015,6913.74,2310.07,4603.67,日换手率达到20%的前五只证券,0.05,0.10,2017-09-05
15,300134,大富科技,-9.9894,6769.60,760.73,6008.87,日跌幅偏离值达到7%的前五只证券,0.12,0.97,2017-09-05
16,300198,纳川股份,10.0575,28149.67,13939.22,14210.46,日涨幅偏离值达到7%的前五只证券,0.19,0.19,2017-09-05
17,300198,纳川股份,10.0575,28182.13,13939.22,14242.92,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.19,0.19,2017-09-05
18,300457,赢合科技,10,14510.75,9071.41,5439.34,日涨幅偏离值达到7%的前五只证券,0.15,0.09,2017-09-05
19,300496,中科创达,10.0079,35032.75,21333.27,13699.48,日涨幅偏离值达到7%的前五只证券,0.13,0.09,2017-09-05
20,300496,中科创达,10.0079,62312.43,29659.86,32652.57,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.09,0.10,2017-09-05
21,300507,苏奥传感,-7.5282,8063.90,1095.93,6967.97,日跌幅偏离值达到7%的前五只证券,0.05,0.29,2017-09-05
22,300520,科大国创,9.9923,12338.87,6205.41,6133.46,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.07,2017-09-05
23,300613,富瀚微,4.816,32295.32,24138.13,8157.19,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.27,0.09,2017-09-05
24,300618,寒锐钴业,2.822,48475.55,19683.73,28791.83,日振幅值达到15%的前五只证券,0.14,0.21,2017-09-05
25,300659,中孚信息,9.9953,23492.37,13728.99,9763.38,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.12,0.09,2017-09-05
