,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000010,美丽生态,6.7143,33026.16,13820.52,19205.64,日换手率达到20%的前五只证券,0.11,0.15,2017-10-23
1,000513,丽珠集团,8.2717,14120.71,7014.37,7106.35,日涨幅偏离值达到7%的前五只证券,0.17,0.18,2017-10-23
2,000633,合金投资,10,4228.10,3128.90,1099.20,日涨幅偏离值达到7%的前五只证券,0.61,0.22,2017-10-23
3,000760,斯太尔,-8.1458,7165.05,2679.53,4485.52,日跌幅偏离值达到7%的前五只证券,0.16,0.27,2017-10-23
4,000786,北新建材,10.0091,43184.34,14277.82,28906.53,日涨幅偏离值达到7%的前五只证券,0.08,0.17,2017-10-23
5,002217,合力泰,10.0368,30879.74,16912.96,13966.78,日涨幅偏离值达到7%的前五只证券,0.29,0.24,2017-10-23
6,002264,新华都,-9.6894,20523.42,9423.10,11100.32,日跌幅偏离值达到7%的前五只证券,0.07,0.08,2017-10-23
7,002401,中远海科,10.0356,12582.33,5537.69,7044.64,日涨幅偏离值达到7%的前五只证券,0.09,0.12,2017-10-23
8,002569,步森股份,-8.7368,42631.30,24276.37,18354.92,日跌幅偏离值达到7%的前五只证券,0.32,0.24,2017-10-23
9,002822,中装建设,10.0186,7720.85,5597.53,2123.32,日涨幅偏离值达到7%的前五只证券,0.49,0.19,2017-10-23
10,002856,美芝股份,3.9521,6063.22,3051.83,3011.39,日换手率达到20%的前五只证券,0.08,0.08,2017-10-23
11,002877,智能自控,10.0108,11308.54,9163.47,2145.07,日涨幅偏离值达到7%的前五只证券,0.31,0.07,2017-10-23
12,002877,智能自控,10.0108,11308.54,9163.47,2145.07,日换手率达到20%的前五只证券,0.31,0.07,2017-10-23
13,002889,东方嘉盛,-0.0246,21965.56,10105.77,11859.79,日振幅值达到15%的前五只证券,0.13,0.15,2017-10-23
14,002889,东方嘉盛,-0.0246,21965.56,10105.77,11859.79,日换手率达到20%的前五只证券,0.13,0.15,2017-10-23
15,002901,大博医疗,-2.4223,7025.32,2923.39,4101.93,日换手率达到20%的前五只证券,0.05,0.07,2017-10-23
16,002906,华阳集团,10.0157,9293.18,7071.77,2221.41,日涨幅偏离值达到7%的前五只证券,0.06,0.02,2017-10-23
17,002906,华阳集团,10.0157,9293.18,7071.77,2221.41,日换手率达到20%的前五只证券,0.06,0.02,2017-10-23
