,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000762,西藏矿业,4.6814,43796.35,13963.85,29832.50,日换手率达到20%的前五只证券,0.05,0.11,2017-09-20
1,000792,盐湖股份,10,132958.22,75689.54,57268.68,日涨幅偏离值达到7%的前五只证券,0.22,0.17,2017-09-20
2,000807,云铝股份,10,36637.24,23804.13,12833.11,日涨幅偏离值达到7%的前五只证券,0.10,0.05,2017-09-20
3,000856,冀东装备,9.9927,25185.23,19604.60,5580.64,日涨幅偏离值达到7%的前五只证券,0.15,0.04,2017-09-20
4,000920,南方汇通,10.0173,6923.64,5275.73,1647.91,日涨幅偏离值达到7%的前五只证券,0.78,0.24,2017-09-20
5,000962,东方钽业,10.0195,9005.43,6301.84,2703.58,日涨幅偏离值达到7%的前五只证券,0.20,0.08,2017-09-20
6,002049,紫光国芯,10.0096,20621.43,13100.47,7520.97,日涨幅偏离值达到7%的前五只证券,0.11,0.06,2017-09-20
7,002149,西部材料,10.0226,18119.13,10228.90,7890.22,日涨幅偏离值达到7%的前五只证券,0.16,0.12,2017-09-20
8,002156,通富微电,10.0382,61814.03,13272.06,48541.97,日涨幅偏离值达到7%的前五只证券,0.15,0.54,2017-09-20
9,002185,华天科技,10.0551,35124.84,13708.35,21416.49,日涨幅偏离值达到7%的前五只证券,0.08,0.12,2017-09-20
10,002509,天广中茂,3.0435,31932.73,18734.07,13198.65,日振幅值达到15%的前五只证券,0.31,0.22,2017-09-20
11,002742,三圣股份,3.321,14596.80,6220.56,8376.24,日换手率达到20%的前五只证券,0.07,0.09,2017-09-20
12,002847,盐津铺子,0.7203,45139.66,16874.82,28264.84,日换手率达到20%的前五只证券,0.31,0.52,2017-09-20
13,002893,华通热力,9.9866,26.78,22.00,4.77,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.22,2017-09-20
14,002895,川恒股份,10,9068.45,5647.92,3420.53,日振幅值达到15%的前五只证券,0.10,0.06,2017-09-20
15,002895,川恒股份,10,9068.45,5647.92,3420.53,日涨幅偏离值达到7%的前五只证券,0.10,0.06,2017-09-20
16,002895,川恒股份,10,9068.45,5647.92,3420.53,日换手率达到20%的前五只证券,0.10,0.06,2017-09-20
17,002896,中大力德,1.2317,7680.36,3439.50,4240.86,日振幅值达到15%的前五只证券,0.05,0.06,2017-09-20
18,002896,中大力德,1.2317,7680.36,3439.50,4240.86,日换手率达到20%的前五只证券,0.05,0.06,2017-09-20
19,002897,意华股份,8.1501,5450.11,3329.87,2120.24,日换手率达到20%的前五只证券,0.06,0.04,2017-09-20
20,002898,赛隆药业,10.0104,139.08,126.71,12.37,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.10,2017-09-20
21,002899,英派斯,10.0143,36.22,28.53,7.69,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.27,2017-09-20
22,300327,中颖电子,10.0127,11805.53,7913.76,3891.77,日涨幅偏离值达到7%的前五只证券,0.13,0.06,2017-09-20
23,300334,津膜科技,9.9906,16914.93,12123.42,4791.51,日涨幅偏离值达到7%的前五只证券,0.14,0.05,2017-09-20
24,300604,长川科技,9.9911,7409.77,3280.46,4129.31,日涨幅偏离值达到7%的前五只证券,0.11,0.14,2017-09-20
25,300635,达安股份,3.2432,6122.11,3143.87,2978.24,日换手率达到20%的前五只证券,0.08,0.07,2017-09-20
26,300649,杭州园林,-3.3435,8544.00,4522.88,4021.12,日换手率达到20%的前五只证券,0.07,0.06,2017-09-20
