,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000407,胜利股份,8.6846,3475.52,1200.62,2274.90,日涨幅偏离值达到7%的前五只证券,0.09,0.16,2017-07-24
1,000617,中油资本,10.018,7219.48,4142.93,3076.55,日涨幅偏离值达到7%的前五只证券,0.18,0.13,2017-07-24
2,000796,凯撒旅游,10.0179,3334.87,2205.34,1129.53,日涨幅偏离值达到7%的前五只证券,0.22,0.11,2017-07-24
3,000830,鲁西化工,8.6956,31620.72,24837.54,6783.18,日涨幅偏离值达到7%的前五只证券,0.22,0.06,2017-07-24
4,000953,*ST河化,-4.9815,622.57,180.75,441.82,"连续三个交易日内,跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券",0.28,0.70,2017-07-24
5,002113,天润数娱,10,15754.10,6871.37,8882.73,日振幅值达到15%的前五只证券,0.12,0.16,2017-07-24
6,002113,天润数娱,10,15754.10,6871.37,8882.73,日涨幅偏离值达到7%的前五只证券,0.12,0.16,2017-07-24
7,002225,濮耐股份,10,10896.13,4901.77,5994.36,日涨幅偏离值达到7%的前五只证券,0.22,0.27,2017-07-24
8,002255,海陆重工,-9.5028,12014.23,4524.06,7490.17,日跌幅偏离值达到7%的前五只证券,0.15,0.24,2017-07-24
9,002255,海陆重工,-9.5028,12771.40,4897.68,7873.72,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.15,0.24,2017-07-24
10,002392,北京利尔,10.0885,10013.58,8348.74,1664.84,日涨幅偏离值达到7%的前五只证券,0.19,0.04,2017-07-24
11,002497,雅化集团,-6.8702,32037.97,15343.61,16694.36,日跌幅偏离值达到7%的前五只证券,0.11,0.12,2017-07-24
12,002783,凯龙股份,9.9802,3547.05,3125.10,421.95,日涨幅偏离值达到7%的前五只证券,0.73,0.10,2017-07-24
13,002809,红墙股份,-1.7337,3599.48,1567.03,2032.45,日换手率达到20%的前五只证券,0.05,0.07,2017-07-24
14,002849,威星智能,1.8987,20869.40,10332.02,10537.38,日换手率达到20%的前五只证券,0.56,0.57,2017-07-24
15,002882,金龙羽,10.023,377.66,364.44,13.23,日涨幅偏离值达到7%的前五只证券,1.00,0.04,2017-07-24
16,002883,中设股份,3.733,5266.11,2876.39,2389.72,日换手率达到20%的前五只证券,0.20,0.17,2017-07-24
17,300123,太阳鸟,9.9924,4374.76,2573.86,1800.90,日涨幅偏离值达到7%的前五只证券,0.15,0.11,2017-07-24
18,300137,先河环保,8.3211,28762.05,13781.65,14980.40,日换手率达到20%的前五只证券,0.10,0.11,2017-07-24
19,300179,四方达,10.0619,5806.07,4077.74,1728.33,日涨幅偏离值达到7%的前五只证券,0.27,0.11,2017-07-24
20,300268,佳沃股份,-10.0094,622.12,178.12,444.00,日跌幅偏离值达到7%的前五只证券,0.37,0.93,2017-07-24
21,300268,佳沃股份,-10.0094,3751.08,1678.08,2073.00,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.67,0.83,2017-07-24
22,300372,欣泰退,-10.0559,447.58,138.30,309.28,退市整理期,0.45,1.00,2017-07-24
23,300618,寒锐钴业,-7.5071,12718.77,3771.09,8947.68,日跌幅偏离值达到7%的前五只证券,0.06,0.15,2017-07-24
