,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000058,深赛格,10.0515,13640.74,9816.00,3824.74,日涨幅偏离值达到7%的前五只证券,0.34,0.13,2017-09-29
1,000838,财信发展,10.0152,4539.86,3423.65,1116.21,日涨幅偏离值达到7%的前五只证券,0.56,0.18,2017-09-29
2,000868,安凯客车,10.0418,27236.99,10231.13,17005.86,日振幅值达到15%的前五只证券,0.05,0.08,2017-09-29
3,000868,安凯客车,10.0418,27236.99,10231.13,17005.86,日涨幅偏离值达到7%的前五只证券,0.05,0.08,2017-09-29
4,000868,安凯客车,10.0418,27236.99,10231.13,17005.86,日换手率达到20%的前五只证券,0.05,0.08,2017-09-29
5,002136,安纳达,-6.4706,6075.62,3220.57,2855.05,日跌幅偏离值达到7%的前五只证券,0.15,0.13,2017-09-29
6,002194,武汉凡谷,9.9709,33312.11,25638.09,7674.02,日振幅值达到15%的前五只证券,0.29,0.09,2017-09-29
7,002194,武汉凡谷,9.9709,33312.11,25638.09,7674.02,日涨幅偏离值达到7%的前五只证券,0.29,0.09,2017-09-29
8,002264,新华都,9.9898,9817.25,5360.26,4456.99,日涨幅偏离值达到7%的前五只证券,0.43,0.36,2017-09-29
9,002264,新华都,9.9898,11482.15,6833.27,4648.88,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.40,0.28,2017-09-29
10,002446,盛路通信,10,13179.53,8316.41,4863.12,日涨幅偏离值达到7%的前五只证券,0.14,0.08,2017-09-29
11,002467,二六三,9.9664,20719.71,11966.30,8753.42,日涨幅偏离值达到7%的前五只证券,0.20,0.14,2017-09-29
12,002486,嘉麟杰,-8.9646,6455.47,3165.79,3289.68,日跌幅偏离值达到7%的前五只证券,0.08,0.08,2017-09-29
13,002660,茂硕电源,9.9609,5357.86,4424.74,933.12,日涨幅偏离值达到7%的前五只证券,0.27,0.06,2017-09-29
14,002847,盐津铺子,-7.1101,15296.71,1881.01,13415.70,日跌幅偏离值达到7%的前五只证券,0.07,0.48,2017-09-29
15,002861,瀛通通讯,-0.7152,5880.81,3084.80,2796.02,日换手率达到20%的前五只证券,0.09,0.08,2017-09-29
16,002881,美格智能,1.5801,5190.52,1909.58,3280.94,日换手率达到20%的前五只证券,0.05,0.09,2017-09-29
17,002895,川恒股份,-6.3981,8924.59,4605.44,4319.16,日跌幅偏离值达到7%的前五只证券,0.09,0.09,2017-09-29
18,002895,川恒股份,-6.3981,8924.59,4605.44,4319.16,日换手率达到20%的前五只证券,0.09,0.09,2017-09-29
19,002898,赛隆药业,-9.9877,5033.73,2021.63,3012.10,日跌幅偏离值达到7%的前五只证券,0.05,0.07,2017-09-29
20,002898,赛隆药业,-9.9877,5033.73,2021.63,3012.10,日换手率达到20%的前五只证券,0.05,0.07,2017-09-29
21,002899,英派斯,1.7766,6621.09,4426.41,2194.68,日换手率达到20%的前五只证券,0.07,0.03,2017-09-29
22,002899,英派斯,1.7766,6621.09,4426.41,2194.68,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.07,0.03,2017-09-29
23,002900,哈三联,10.0026,1389.34,1347.04,42.30,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.93,0.03,2017-09-29
24,002901,大博医疗,10.0041,155.95,134.66,21.30,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.16,2017-09-29
25,002902,铭普光磁,44.0198,39.63,32.97,6.65,无价格涨跌幅限制的证券,1.00,0.20,2017-09-29
26,300081,恒信东方,10.0148,11366.49,5854.73,5511.76,日涨幅偏离值达到7%的前五只证券,0.10,0.09,2017-09-29
27,300081,恒信东方,10.0148,17251.60,8728.88,8522.72,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.11,0.10,2017-09-29
28,300291,华录百纳,-9.99,1834.24,391.41,1442.83,日跌幅偏离值达到7%的前五只证券,0.27,1.00,2017-09-29
29,300500,启迪设计,10.0097,14711.44,12071.82,2639.62,日涨幅偏离值达到7%的前五只证券,0.23,0.05,2017-09-29
30,300500,启迪设计,10.0097,21901.21,13781.43,8119.78,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.11,0.07,2017-09-29
31,300505,川金诺,9.9955,9302.07,6650.37,2651.70,日涨幅偏离值达到7%的前五只证券,0.23,0.09,2017-09-29
32,300560,中富通,-10,10209.55,3162.81,7046.74,日跌幅偏离值达到7%的前五只证券,0.18,0.39,2017-09-29
33,300589,江龙船艇,3.0419,8963.53,2151.35,6812.18,日换手率达到20%的前五只证券,0.05,0.16,2017-09-29
34,300597,吉大通信,5.6315,22851.40,10793.63,12057.77,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.06,0.07,2017-09-29
35,300597,吉大通信,5.6315,12195.58,3594.84,8600.74,日换手率达到20%的前五只证券,0.04,0.11,2017-09-29
36,300629,新劲刚,0.5486,7640.10,2447.26,5192.84,日换手率达到20%的前五只证券,0.05,0.10,2017-09-29
37,300635,达安股份,-9.3527,11574.25,3658.50,7915.75,日振幅值达到15%的前五只证券,0.09,0.19,2017-09-29
38,300638,广和通,10,13718.74,6987.38,6731.36,日涨幅偏离值达到7%的前五只证券,0.19,0.18,2017-09-29
39,300638,广和通,10,21875.60,11783.85,10091.75,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.12,0.10,2017-09-29
40,300654,世纪天鸿,9.9777,28.40,22.98,5.42,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.24,2017-09-29
41,300657,弘信电子,9.9927,14193.65,9007.24,5186.41,日涨幅偏离值达到7%的前五只证券,0.16,0.09,2017-09-29
42,300697,电工合金,-10.0026,8642.11,2047.01,6595.10,日跌幅偏离值达到7%的前五只证券,0.03,0.11,2017-09-29
43,300698,万马科技,-9.9897,7293.15,3481.27,3811.88,日跌幅偏离值达到7%的前五只证券,0.06,0.06,2017-09-29
44,300699,光威复材,-9.4829,45256.08,22468.79,22787.29,日跌幅偏离值达到7%的前五只证券,0.08,0.08,2017-09-29
45,300700,岱勒新材,9.9979,1550.47,1509.96,40.50,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.97,0.03,2017-09-29
46,300701,森霸股份,9.9955,923.07,892.86,30.21,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.03,2017-09-29
47,300702,天宇股份,-2.4638,6733.25,3160.46,3572.79,日换手率达到20%的前五只证券,0.03,0.04,2017-09-29
48,300702,天宇股份,-2.4638,6733.25,3160.46,3572.79,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.03,0.04,2017-09-29
49,300703,创源文化,-4.9407,6202.61,4722.83,1479.78,日振幅值达到15%的前五只证券,0.09,0.03,2017-09-29
50,300703,创源文化,-4.9407,6202.61,4722.83,1479.78,日换手率达到20%的前五只证券,0.09,0.03,2017-09-29
51,300703,创源文化,-4.9407,6202.61,4722.83,1479.78,日均换手率与前五个交易日的日均换手率的比值达到30倍，且换手率累计达20%的证券,0.09,0.03,2017-09-29
52,300706,阿石创,10.0115,20.02,15.24,4.78,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.31,2017-09-29
53,600353,旭光股份,10.0529,6444.49,3985.66,2458.83,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.26,0.16,2017-09-29
54,600654,*ST中安,-4.6639,32801.56,5129.92,27671.65,"连续三个交易日内的日均换手率与前五个交易日日均换手率的比值到达30倍,并且该股票封闭式",0.05,0.25,2017-09-29
55,601086,国芳集团,43.9873,28.79,22.20,6.60,无价格涨跌幅限制的证券,1.00,0.30,2017-09-29
56,603183,建研院,-8.2511,4829.65,2319.14,2510.51,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.04,0.05,2017-09-29
57,603321,梅轮电梯,-3.2524,11331.02,6654.38,4676.64,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.07,0.05,2017-09-29
58,603321,梅轮电梯,-3.2524,11331.02,6654.38,4676.64,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.07,0.05,2017-09-29
59,603363,傲农生物,10.0599,23.12,18.08,5.04,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.28,2017-09-29
60,603367,辰欣药业,43.9966,63.26,52.66,10.60,无价格涨跌幅限制的证券,1.00,0.20,2017-09-29
61,603386,广东骏亚,-9.7872,15540.28,4908.31,10631.97,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.06,0.13,2017-09-29
62,603386,广东骏亚,-9.7872,15540.28,4908.31,10631.97,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.13,2017-09-29
63,603388,元成股份,-9.7719,6100.33,2158.85,3941.48,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.08,0.14,2017-09-29
64,603559,中通国脉,9.9917,9735.97,7449.44,2286.53,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.10,0.03,2017-09-29
