,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000537,广宇发展,8.9354,27248.67,17256.99,9991.69,日涨幅偏离值达到7%的前五只证券,0.21,0.12,2017-09-19
1,000537,广宇发展,8.9354,39595.41,27720.68,11874.73,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.18,0.08,2017-09-19
2,000567,海德股份,8.0986,13590.65,9427.12,4163.53,日涨幅偏离值达到7%的前五只证券,0.22,0.10,2017-09-19
3,000656,金科股份,9.9415,33840.56,20377.97,13462.59,日涨幅偏离值达到7%的前五只证券,0.18,0.12,2017-09-19
4,000736,中房地产,10.0112,8908.27,6309.32,2598.95,日涨幅偏离值达到7%的前五只证券,0.25,0.10,2017-09-19
5,000957,中通客车,7.5867,21660.94,6724.51,14936.42,日涨幅偏离值达到7%的前五只证券,0.05,0.12,2017-09-19
6,002133,广宇集团,9.9638,12227.35,8867.86,3359.49,日涨幅偏离值达到7%的前五只证券,0.25,0.10,2017-09-19
7,002296,辉煌科技,9.9688,12664.99,7659.49,5005.50,日涨幅偏离值达到7%的前五只证券,0.44,0.28,2017-09-19
8,002742,三圣股份,4.2881,23257.10,9009.99,14247.11,日换手率达到20%的前五只证券,0.09,0.14,2017-09-19
9,002856,美芝股份,9.6987,9235.55,4065.99,5169.56,日振幅值达到15%的前五只证券,0.17,0.22,2017-09-19
10,002856,美芝股份,9.6987,9235.55,4065.99,5169.56,日换手率达到20%的前五只证券,0.17,0.22,2017-09-19
11,002893,华通热力,10.0295,9.25,5.52,3.73,日涨幅偏离值达到7%的前五只证券,1.00,0.68,2017-09-19
12,002895,川恒股份,4.5089,7559.85,4993.35,2566.51,日换手率达到20%的前五只证券,0.09,0.04,2017-09-19
13,002896,中大力德,5.4593,12697.73,3829.27,8868.46,日换手率达到20%的前五只证券,0.05,0.12,2017-09-19
14,002897,意华股份,1.4615,4198.08,1974.53,2223.55,日换手率达到20%的前五只证券,0.05,0.05,2017-09-19
15,002898,赛隆药业,9.9829,50.95,42.35,8.61,日涨幅偏离值达到7%的前五只证券,1.00,0.20,2017-09-19
16,002899,英派斯,9.9921,19.57,12.58,6.99,日涨幅偏离值达到7%的前五只证券,1.00,0.56,2017-09-19
17,300035,中科电气,10.0198,28670.09,21442.18,7227.91,日涨幅偏离值达到7%的前五只证券,0.16,0.05,2017-09-19
18,300035,中科电气,10.0198,28670.09,21442.18,7227.91,日换手率达到20%的前五只证券,0.16,0.05,2017-09-19
19,300404,博济医药,10.013,3687.03,2099.18,1587.85,日涨幅偏离值达到7%的前五只证券,0.29,0.22,2017-09-19
20,300502,新易盛,10.0059,17355.23,10298.21,7057.02,日涨幅偏离值达到7%的前五只证券,0.17,0.12,2017-09-19
21,300548,博创科技,9.9959,4324.29,2455.73,1868.56,日涨幅偏离值达到7%的前五只证券,0.15,0.12,2017-09-19
22,300552,万集科技,10,3263.43,2255.05,1008.38,日涨幅偏离值达到7%的前五只证券,0.34,0.15,2017-09-19
23,300635,达安股份,-9.0221,9572.74,4944.55,4628.19,日跌幅偏离值达到7%的前五只证券,0.10,0.09,2017-09-19
24,300635,达安股份,-9.0221,9572.74,4944.55,4628.19,日换手率达到20%的前五只证券,0.10,0.09,2017-09-19
25,300649,杭州园林,-2.932,17644.97,4860.55,12784.43,日换手率达到20%的前五只证券,0.05,0.14,2017-09-19
26,300672,国科微,8.4347,13672.66,7117.56,6555.10,日换手率达到20%的前五只证券,0.12,0.11,2017-09-19
27,300675,建科院,1.3152,9892.39,3536.66,6355.73,日换手率达到20%的前五只证券,0.05,0.09,2017-09-19
28,300702,天宇股份,43.9982,32.22,24.15,8.07,无价格涨跌幅限制的证券,1.00,0.33,2017-09-19
29,300703,创源文化,44.0242,25.35,18.21,7.14,无价格涨跌幅限制的证券,1.00,0.39,2017-09-19
30,600293,三峡新材,-8.941,36597.47,5625.24,30972.23,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.10,0.54,2017-09-19
31,600736,苏州高新,10.0275,9102.45,6106.53,2995.92,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.26,0.13,2017-09-19
32,603069,海汽集团,10.0237,6410.93,4514.62,1896.31,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.24,0.10,2017-09-19
33,603127,昭衍新药,0.1329,10823.15,6716.18,4106.97,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.10,0.06,2017-09-19
34,603127,昭衍新药,0.1329,10823.15,6716.18,4106.97,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.10,0.06,2017-09-19
35,603277,银都股份,7.3411,6320.88,2953.67,3367.22,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.03,0.04,2017-09-19
36,603277,银都股份,7.3411,9306.35,5196.14,4110.21,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.03,0.02,2017-09-19
37,603277,银都股份,7.3411,6320.88,2953.67,3367.22,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.03,0.04,2017-09-19
38,603386,广东骏亚,10.038,74.12,65.96,8.17,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.12,2017-09-19
39,603725,天安新材,10.007,8952.74,5942.45,3010.28,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.15,0.08,2017-09-19
