,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000007,全新好,2.2409,7763.64,2551.78,5211.86,日振幅值达到15%的前五只证券,0.13,0.27,2017-07-18
1,000034,神州数码,-9.9796,1063.52,356.12,707.40,日跌幅偏离值达到7%的前五只证券,0.50,1.00,2017-07-18
2,000540,中天金融,9.3931,38053.51,24241.93,13811.58,日涨幅偏离值达到7%的前五只证券,0.13,0.07,2017-07-18
3,000628,高新发展,10.0307,7863.26,5347.22,2516.04,日涨幅偏离值达到7%的前五只证券,0.32,0.15,2017-07-18
4,000672,上峰水泥,10,17157.83,7130.61,10027.21,日涨幅偏离值达到7%的前五只证券,0.08,0.11,2017-07-18
5,000702,正虹科技,-5.2879,25797.10,11663.62,14133.48,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.15,0.18,2017-07-18
6,000797,中国武夷,10.0529,18324.50,6485.94,11838.55,日涨幅偏离值达到7%的前五只证券,0.17,0.30,2017-07-18
7,000971,高升控股,9.8489,4176.04,2565.35,1610.69,日涨幅偏离值达到7%的前五只证券,0.13,0.08,2017-07-18
8,002049,紫光国芯,-9.9856,15883.86,7207.61,8676.24,日跌幅偏离值达到7%的前五只证券,0.15,0.18,2017-07-18
9,002175,东方网络,-9.9665,34524.88,3654.86,30870.01,日跌幅偏离值达到7%的前五只证券,0.05,0.40,2017-07-18
10,002234,民和股份,9.9868,7038.34,3185.38,3852.95,日涨幅偏离值达到7%的前五只证券,0.08,0.09,2017-07-18
11,002261,拓维信息,-9.0204,23359.19,3632.21,19726.98,日跌幅偏离值达到7%的前五只证券,0.05,0.28,2017-07-18
12,002282,博深工具,10.0059,18972.39,15252.99,3719.40,日涨幅偏离值达到7%的前五只证券,0.29,0.07,2017-07-18
13,002575,群兴玩具,6.1947,3363.50,1281.97,2081.53,日振幅值达到15%的前五只证券,0.07,0.12,2017-07-18
14,002636,金安国纪,10,11678.62,6427.41,5251.21,日涨幅偏离值达到7%的前五只证券,0.10,0.08,2017-07-18
15,002675,东诚药业,-9.1972,22806.59,9917.26,12889.32,日跌幅偏离值达到7%的前五只证券,0.27,0.35,2017-07-18
16,002730,电光科技,-10,10420.68,1866.55,8554.12,日跌幅偏离值达到7%的前五只证券,0.09,0.41,2017-07-18
17,002761,多喜爱,10,7944.47,4358.70,3585.78,日涨幅偏离值达到7%的前五只证券,0.16,0.13,2017-07-18
18,002802,洪汇新材,10.0026,7123.58,3032.97,4090.60,日涨幅偏离值达到7%的前五只证券,0.08,0.11,2017-07-18
19,002802,洪汇新材,10.0026,7123.58,3032.97,4090.60,日换手率达到20%的前五只证券,0.08,0.11,2017-07-18
20,002827,高争民爆,-3.2808,7631.88,2512.93,5118.95,日换手率达到20%的前五只证券,0.06,0.12,2017-07-18
21,002884,凌霄泵业,-8.8317,4157.58,1354.87,2802.72,日换手率达到20%的前五只证券,0.04,0.08,2017-07-18
22,002885,京泉华,-5.3053,4252.01,1796.94,2455.08,日换手率达到20%的前五只证券,0.09,0.12,2017-07-18
23,002886,沃特股份,0.9779,3918.07,1764.94,2153.13,日换手率达到20%的前五只证券,0.13,0.16,2017-07-18
24,300033,同花顺,-7.982,36448.61,20327.79,16120.81,日跌幅偏离值达到7%的前五只证券,0.23,0.18,2017-07-18
25,300052,中青宝,5.3161,3023.49,1628.45,1395.04,日振幅值达到15%的前五只证券,0.12,0.10,2017-07-18
26,300176,鸿特精密,-10,4127.90,1166.53,2961.37,日跌幅偏离值达到7%的前五只证券,0.17,0.43,2017-07-18
27,300178,腾邦国际,10.0383,7134.11,5895.14,1238.96,日涨幅偏离值达到7%的前五只证券,0.35,0.07,2017-07-18
28,300215,电科院,9.9715,6422.24,4584.69,1837.56,日涨幅偏离值达到7%的前五只证券,0.18,0.07,2017-07-18
29,300302,同有科技,-7.9137,18668.59,6797.30,11871.29,日跌幅偏离值达到7%的前五只证券,0.24,0.42,2017-07-18
30,300311,任子行,9.9925,6188.66,4593.67,1594.99,日振幅值达到15%的前五只证券,0.25,0.09,2017-07-18
31,300311,任子行,9.9925,6188.66,4593.67,1594.99,日涨幅偏离值达到7%的前五只证券,0.25,0.09,2017-07-18
32,300350,华鹏飞,9.972,7782.70,4192.79,3589.92,日涨幅偏离值达到7%的前五只证券,0.20,0.17,2017-07-18
33,300366,创意信息,-9.9781,36858.04,4440.04,32418.00,日跌幅偏离值达到7%的前五只证券,0.12,0.84,2017-07-18
34,300372,欣泰退,-9.8901,34.37,17.12,17.24,退市整理期,0.99,1.00,2017-07-18
35,300391,康跃科技,9.9937,2817.01,1889.37,927.65,日振幅值达到15%的前五只证券,0.17,0.08,2017-07-18
36,300397,天和防务,5.438,18487.68,5447.14,13040.54,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.04,0.10,2017-07-18
37,300510,金冠电气,2.5019,7359.14,3623.28,3735.86,日振幅值达到15%的前五只证券,0.17,0.17,2017-07-18
38,300609,汇纳科技,-3.5032,5892.67,2881.72,3010.95,日换手率达到20%的前五只证券,0.08,0.09,2017-07-18
39,300645,正元智慧,-9.9976,2057.01,537.80,1519.21,日跌幅偏离值达到7%的前五只证券,0.35,1.00,2017-07-18
40,300649,杭州园林,6.0444,18194.03,3852.56,14341.47,日换手率达到20%的前五只证券,0.07,0.27,2017-07-18
41,300657,弘信电子,5.7845,7583.24,3188.75,4394.49,日换手率达到20%的前五只证券,0.08,0.10,2017-07-18
42,300671,富满电子,10.02,5911.65,3805.68,2105.97,日涨幅偏离值达到7%的前五只证券,0.09,0.05,2017-07-18
