,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000418,小天鹅A,10.002,13632.14,7774.58,5857.57,日涨幅偏离值达到7%的前五只证券,0.35,0.26,2017-10-25
1,000725,京东方A,9.5785,139142.85,53069.28,86073.57,日涨幅偏离值达到7%的前五只证券,0.05,0.09,2017-10-25
2,002211,宏达新材,10.0248,5060.12,2785.08,2275.04,日涨幅偏离值达到7%的前五只证券,0.11,0.09,2017-10-25
3,002530,金财互联,0.5741,25154.55,9918.64,15235.91,日振幅值达到15%的前五只证券,0.29,0.44,2017-10-25
4,002723,金莱特,5.7308,6705.16,3007.26,3697.90,日振幅值达到15%的前五只证券,0.16,0.20,2017-10-25
5,002822,中装建设,-1.9157,11813.83,2787.14,9026.69,日换手率达到20%的前五只证券,0.04,0.12,2017-10-25
6,002843,泰嘉股份,10.012,8589.05,4749.34,3839.72,日涨幅偏离值达到7%的前五只证券,0.11,0.09,2017-10-25
7,002843,泰嘉股份,10.012,8589.05,4749.34,3839.72,日换手率达到20%的前五只证券,0.11,0.09,2017-10-25
8,002846,英联股份,10.0122,9256.47,4890.85,4365.62,日涨幅偏离值达到7%的前五只证券,0.13,0.11,2017-10-25
9,002877,智能自控,-0.1501,26121.23,10848.86,15272.37,日换手率达到20%的前五只证券,0.22,0.31,2017-10-25
10,002902,铭普光磁,9.8485,15532.33,6813.82,8718.51,日振幅值达到15%的前五只证券,0.06,0.07,2017-10-25
11,002902,铭普光磁,9.8485,15532.33,6813.82,8718.51,日换手率达到20%的前五只证券,0.06,0.07,2017-10-25
12,002906,华阳集团,3.1111,14144.25,8862.43,5281.82,日换手率达到20%的前五只证券,0.09,0.05,2017-10-25
13,002907,华森制药,10.0127,4.01,2.09,1.92,日涨幅偏离值达到7%的前五只证券,1.00,0.92,2017-10-25
14,002907,华森制药,10.0127,13.63,11.16,2.47,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.22,2017-10-25
15,002908,德生科技,9.9924,8.72,5.09,3.63,日涨幅偏离值达到7%的前五只证券,1.00,0.71,2017-10-25
16,002908,德生科技,9.9924,22.59,18.10,4.49,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.25,2017-10-25
17,300176,鸿特精密,9.9975,15875.33,5946.36,9928.97,日涨幅偏离值达到7%的前五只证券,0.19,0.31,2017-10-25
18,300585,奥联电子,1.6155,9738.45,5117.21,4621.24,日换手率达到20%的前五只证券,0.12,0.11,2017-10-25
19,300592,华凯创意,4.2067,3548.08,1609.69,1938.38,日振幅值达到15%的前五只证券,0.17,0.21,2017-10-25
20,300645,正元智慧,-9.9959,1142.60,285.51,857.09,日跌幅偏离值达到7%的前五只证券,0.26,0.78,2017-10-25
21,300645,正元智慧,-9.9959,2912.47,735.45,2177.02,连续三个交易日内，跌幅偏离值累计达到20%的证券,0.15,0.43,2017-10-25
22,300649,杭州园林,10,9106.62,6339.96,2766.66,日涨幅偏离值达到7%的前五只证券,0.08,0.03,2017-10-25
23,300649,杭州园林,10,9106.62,6339.96,2766.66,日换手率达到20%的前五只证券,0.08,0.03,2017-10-25
24,300665,飞鹿股份,5.3588,5925.69,1996.58,3929.11,日换手率达到20%的前五只证券,0.07,0.13,2017-10-25
25,300669,沪宁股份,6.0071,6683.06,2219.81,4463.25,日换手率达到20%的前五只证券,0.09,0.18,2017-10-25
26,300678,中科信息,10,13680.02,7826.57,5853.46,日涨幅偏离值达到7%的前五只证券,0.12,0.09,2017-10-25
27,300700,岱勒新材,9.9984,20673.46,15259.94,5413.52,日涨幅偏离值达到7%的前五只证券,0.29,0.10,2017-10-25
28,300707,威唐工业,10.0037,16577.21,7590.50,8986.71,日涨幅偏离值达到7%的前五只证券,0.16,0.19,2017-10-25
29,300707,威唐工业,10.0037,16577.21,7590.50,8986.71,日换手率达到20%的前五只证券,0.16,0.19,2017-10-25
30,600526,菲达环保,10.0355,17529.23,13546.11,3983.12,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.20,0.06,2017-10-25
31,600822,上海物贸,6.7169,15372.27,11436.41,3935.86,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.12,0.04,2017-10-25
32,601369,陕鼓动力,1.0324,750.96,750.96,0.00,单只标的证券的当日融资买入数量达到当日该证券总交易量的50％以上,0.43,0.00,2017-10-25
33,603110,东方材料,9.9973,7731.16,4215.70,3515.46,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.08,0.07,2017-10-25
34,603128,华贸物流,-5.6315,31695.25,10076.76,21618.49,有价格涨跌幅限制的日价格振幅达到15%的前三只证券,0.05,0.10,2017-10-25
35,603305,旭升股份,10.0038,17084.90,10094.24,6990.66,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.07,0.05,2017-10-25
36,603335,迪生力,10.0389,14089.62,7191.99,6897.63,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.27,0.26,2017-10-25
37,603396,金辰股份,9.9902,261.94,230.34,31.60,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.14,2017-10-25
38,603466,风语筑,10.0139,43.56,27.69,15.88,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.57,2017-10-25
39,603466,风语筑,10.0139,110.43,90.53,19.90,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.22,2017-10-25
40,603607,京华激光,44.015,39.02,27.47,11.55,无价格涨跌幅限制的证券,1.00,0.42,2017-10-25
41,603648,畅联股份,-8.9521,20675.82,6311.03,14364.79,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.04,0.08,2017-10-25
42,603648,畅联股份,-8.9521,20675.82,6311.03,14364.79,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.08,2017-10-25
43,603683,晶华新材,10.0123,35.19,24.55,10.65,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.43,2017-10-25
44,603722,阿科力,44.0392,10.63,5.32,5.32,无价格涨跌幅限制的证券,1.00,1.00,2017-10-25
45,603797,联泰环保,1.9317,6750.01,1756.11,4993.91,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.03,0.10,2017-10-25
46,603896,寿仙谷,10.0037,16199.85,9342.99,6856.86,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.09,0.06,2017-10-25
