,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000600,建投能源,10.0187,23354.41,11612.64,11741.77,日涨幅偏离值达到7%的前五只证券,0.22,0.22,2017-08-08
1,000802,北京文化,-9.7919,18995.14,7062.50,11932.64,日跌幅偏离值达到7%的前五只证券,0.05,0.09,2017-08-08
2,000892,欢瑞世纪,-7.3996,8825.26,2400.17,6425.09,日跌幅偏离值达到7%的前五只证券,0.16,0.42,2017-08-08
3,000923,河北宣工,10.0151,16935.06,9330.94,7604.13,日涨幅偏离值达到7%的前五只证券,0.15,0.12,2017-08-08
4,000933,神火股份,5.9647,75653.88,28136.90,47516.97,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.04,0.07,2017-08-08
5,002092,中泰化学,-10.0162,39627.32,16812.02,22815.30,日跌幅偏离值达到7%的前五只证券,0.07,0.09,2017-08-08
6,002157,正邦科技,10.101,15139.43,9289.00,5850.43,日涨幅偏离值达到7%的前五只证券,0.22,0.14,2017-08-08
7,002160,常铝股份,4.5702,32139.32,9589.16,22550.16,日换手率达到20%的前五只证券,0.09,0.22,2017-08-08
8,002386,天原集团,10.0427,36713.23,28690.64,8022.59,日涨幅偏离值达到7%的前五只证券,0.27,0.07,2017-08-08
9,002457,青龙管业,-1.1719,10759.83,3954.92,6804.90,日换手率达到20%的前五只证券,0.04,0.07,2017-08-08
10,002477,雏鹰农牧,10.1149,15689.27,9954.38,5734.88,日涨幅偏离值达到7%的前五只证券,0.13,0.07,2017-08-08
11,002714,牧原股份,10,28367.90,13728.44,14639.46,日涨幅偏离值达到7%的前五只证券,0.15,0.16,2017-08-08
12,002809,红墙股份,-7.6236,2452.90,1338.26,1114.64,日跌幅偏离值达到7%的前五只证券,0.05,0.04,2017-08-08
13,002853,皮阿诺,9.9947,10695.07,5976.20,4718.87,日涨幅偏离值达到7%的前五只证券,0.14,0.11,2017-08-08
14,002853,皮阿诺,9.9947,13335.46,7829.42,5506.04,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.09,2017-08-08
15,002853,皮阿诺,9.9947,10695.07,5976.20,4718.87,日换手率达到20%的前五只证券,0.14,0.11,2017-08-08
