,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000536,华映科技,10,6750.03,4707.10,2042.93,日涨幅偏离值达到7%的前五只证券,0.25,0.11,2017-08-16
1,000615,京汉股份,1.0877,14668.85,6412.76,8256.09,日换手率达到20%的前五只证券,0.04,0.06,2017-08-16
2,000626,远大控股,10.006,5299.96,2809.70,2490.26,日涨幅偏离值达到7%的前五只证券,0.15,0.13,2017-08-16
3,000831,五矿稀土,-7.7258,14611.16,4314.94,10296.22,日跌幅偏离值达到7%的前五只证券,0.05,0.13,2017-08-16
4,000996,中国中期,10.0398,11050.33,8169.44,2880.89,日涨幅偏离值达到7%的前五只证券,0.31,0.11,2017-08-16
5,002128,露天煤业,9.9715,30713.98,8405.69,22308.29,日涨幅偏离值达到7%的前五只证券,0.23,0.61,2017-08-16
6,002128,露天煤业,9.9715,39098.43,12281.89,26816.54,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.27,0.58,2017-08-16
7,002234,民和股份,-7.6007,7627.56,2072.89,5554.67,日跌幅偏离值达到7%的前五只证券,0.06,0.17,2017-08-16
8,002528,英飞拓,9.9494,3190.50,2624.63,565.87,日涨幅偏离值达到7%的前五只证券,0.71,0.15,2017-08-16
9,002600,江粉磁材,3.1659,53542.14,21220.55,32321.59,日换手率达到20%的前五只证券,0.06,0.09,2017-08-16
10,002743,富煌钢构,-0.1905,8767.09,4831.20,3935.89,日换手率达到20%的前五只证券,0.09,0.07,2017-08-16
11,002748,世龙实业,10.0162,9049.46,6513.76,2535.70,日涨幅偏离值达到7%的前五只证券,0.26,0.10,2017-08-16
12,002805,丰元股份,-9.9864,5742.30,1613.35,4128.95,日跌幅偏离值达到7%的前五只证券,0.06,0.15,2017-08-16
13,002851,麦格米特,7.5466,5087.01,3168.31,1918.71,日涨幅偏离值达到7%的前五只证券,0.24,0.15,2017-08-16
14,002888,惠威科技,1.6233,3222.92,1352.48,1870.44,日换手率达到20%的前五只证券,0.07,0.10,2017-08-16
15,002889,东方嘉盛,1.6869,6514.36,3010.78,3503.59,日换手率达到20%的前五只证券,0.07,0.08,2017-08-16
16,002890,弘宇股份,-2.6602,3081.82,1558.50,1523.32,日换手率达到20%的前五只证券,0.09,0.09,2017-08-16
17,300077,国民技术,10.0157,12017.20,6881.70,5135.50,日涨幅偏离值达到7%的前五只证券,0.16,0.12,2017-08-16
18,300224,正海磁材,-6.0272,5801.13,1550.89,4250.24,日跌幅偏离值达到7%的前五只证券,0.05,0.15,2017-08-16
19,300372,欣泰退,3.4014,183.82,82.05,101.77,退市整理期,0.38,0.47,2017-08-16
20,300377,赢时胜,10.033,43315.02,20532.28,22782.74,日涨幅偏离值达到7%的前五只证券,0.10,0.11,2017-08-16
21,300419,浩丰科技,9.9733,11257.24,5977.48,5279.76,日涨幅偏离值达到7%的前五只证券,0.12,0.11,2017-08-16
22,300534,陇神戎发,10.0189,12689.23,4370.75,8318.48,日涨幅偏离值达到7%的前五只证券,0.09,0.17,2017-08-16
23,300534,陇神戎发,10.0189,12689.23,4370.75,8318.48,日换手率达到20%的前五只证券,0.09,0.17,2017-08-16
24,300675,建科院,-0.2299,10982.30,4825.11,6157.19,日换手率达到20%的前五只证券,0.10,0.12,2017-08-16
25,300676,华大基因,10.0019,43565.85,22530.66,21035.18,日涨幅偏离值达到7%的前五只证券,0.16,0.15,2017-08-16
26,300678,中科信息,9.9909,16896.62,8954.78,7941.84,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.08,0.07,2017-08-16
27,300678,中科信息,9.9909,9003.15,3930.94,5072.21,日换手率达到20%的前五只证券,0.10,0.13,2017-08-16
28,300682,朗新科技,4.065,6591.17,2702.27,3888.90,日换手率达到20%的前五只证券,0.06,0.09,2017-08-16
29,300685,艾德生物,10.0021,885.05,849.87,35.18,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.04,2017-08-16
30,300686,智动力,9.987,10226.92,4744.51,5482.41,日换手率达到20%的前五只证券,0.14,0.16,2017-08-16
31,300689,澄天伟业,9.9868,229.34,217.10,12.24,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.06,2017-08-16
32,300691,联合光电,9.9964,62.73,54.66,8.06,连续三个交易日内，涨幅偏离值累计达到20%的证券,1.00,0.15,2017-08-16
33,600392,盛和资源,-9.139,62275.06,19989.86,42285.20,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.06,0.12,2017-08-16
34,600516,方大炭素,-9.994,127537.71,47950.94,79586.76,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.05,0.09,2017-08-16
35,600793,宜宾纸业,-10.0031,2237.35,427.89,1809.47,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前三只证券,0.22,0.95,2017-08-16
36,600793,宜宾纸业,-10.0031,9972.19,2239.41,7732.78,非ST、*ST和S证券连续三个交易日内收盘价格跌幅偏离值累计达到20%的证券,0.16,0.55,2017-08-16
37,601016,节能风电,10.1093,13418.03,10166.26,3251.77,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.47,0.15,2017-08-16
38,601326,秦港股份,44.0171,62.24,56.87,5.37,无价格涨跌幅限制的证券,1.00,0.09,2017-08-16
39,603357,设计总院,-1.3188,7769.30,3097.40,4671.89,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.04,0.06,2017-08-16
40,603528,多伦科技,10.018,12881.53,5833.20,7048.32,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,0.19,0.23,2017-08-16
41,603612,索通发展,2.3279,28189.91,13982.29,14207.62,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.10,0.10,2017-08-16
42,603721,中广天择,10.0081,22.45,15.69,6.76,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前三只证券,1.00,0.43,2017-08-16
43,603721,中广天择,10.0081,31.15,24.39,6.76,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,1.00,0.28,2017-08-16
44,603880,南卫股份,0.075,7153.58,2346.81,4806.78,有价格涨跌幅限制的日换手率达到20%的前三只证券,0.06,0.13,2017-08-16
