,code,name,pchange,amount,buy,sell,reason,bratio,sratio,date
0,000005,世纪星源,10,15385.80,11559.05,3826.75,日涨幅偏离值达到7%的前五只证券,0.34,0.11,2017-09-08
1,000011,深物业A,9.9849,19005.15,15069.41,3935.74,日涨幅偏离值达到7%的前五只证券,0.22,0.06,2017-09-08
2,000762,西藏矿业,10,43255.54,31825.51,11430.03,日涨幅偏离值达到7%的前五只证券,0.24,0.09,2017-09-08
3,000792,盐湖股份,9.029,26994.85,15291.53,11703.32,日涨幅偏离值达到7%的前五只证券,0.17,0.13,2017-09-08
4,000815,美利云,10.0374,8915.90,6372.15,2543.75,日涨幅偏离值达到7%的前五只证券,0.40,0.16,2017-09-08
5,002056,横店东磁,10,48496.69,32262.01,16234.68,日涨幅偏离值达到7%的前五只证券,0.13,0.07,2017-09-08
6,002056,横店东磁,10,86267.01,54470.49,31796.52,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.13,0.07,2017-09-08
7,002095,生意宝,10.0078,19391.11,15985.73,3405.38,日涨幅偏离值达到7%的前五只证券,0.38,0.08,2017-09-08
8,002378,章源钨业,9.9823,12501.42,9594.80,2906.62,日涨幅偏离值达到7%的前五只证券,0.28,0.09,2017-09-08
9,002497,雅化集团,10.0313,64497.07,37563.72,26933.35,日涨幅偏离值达到7%的前五只证券,0.13,0.09,2017-09-08
10,002680,长生生物,10.0326,24792.37,9684.76,15107.62,日涨幅偏离值达到7%的前五只证券,0.18,0.28,2017-09-08
11,002733,雄韬股份,4.5431,23884.71,9143.67,14741.05,连续三个交易日内，涨幅偏离值累计达到20%的证券,0.06,0.10,2017-09-08
12,002767,先锋电子,1.0036,10303.27,1353.78,8949.48,日换手率达到20%的前五只证券,0.03,0.23,2017-09-08
13,002842,翔鹭钨业,7.2294,6545.09,3378.22,3166.87,日换手率达到20%的前五只证券,0.06,0.06,2017-09-08
14,002846,英联股份,8.3923,6669.52,3964.90,2704.62,日换手率达到20%的前五只证券,0.10,0.07,2017-09-08
