date,open,close,high,low,volume,code
2017-05-05,16.084,15.965,16.391,15.826,166931.0,600895
2017-05-12,15.945,16.114,17.283,15.836,552739.0,600895
2017-05-19,16.153,16.47,16.57,15.856,372634.0,600895
2017-05-26,16.153,16.005,16.223,15.668,349574.0,600895
2017-06-02,16.163,16.104,16.213,15.935,119449.0,600895
2017-06-09,16.153,16.451,16.688,16.153,294948.0,600895
2017-06-16,16.401,16.36,16.5,16.173,203750.0,600895
2017-06-23,16.44,16.79,17.22,16.36,519038.0,600895
2017-06-30,16.89,16.88,17.11,16.67,323794.0,600895
2017-07-07,16.87,16.8,16.98,16.7,239682.0,600895
2017-07-14,16.75,16.58,16.82,16.38,220866.0,600895
2017-07-21,16.54,16.36,16.54,16.0,248170.0,600895
2017-07-28,16.36,16.73,17.13,16.17,495472.0,600895
2017-08-04,16.73,16.37,17.14,16.36,360492.0,600895
2017-08-11,16.41,16.92,17.25,16.34,501004.0,600895
2017-08-18,16.97,16.99,17.35,16.79,542217.0,600895
2017-08-25,17.0,16.95,17.32,16.75,436264.0,600895
2017-09-01,16.97,17.18,17.65,16.94,651778.0,600895
2017-09-08,17.17,16.89,17.26,16.85,345785.0,600895
2017-09-15,16.89,16.88,17.04,16.72,249079.0,600895
2017-09-22,16.88,16.92,17.05,16.62,318742.0,600895
2017-09-29,16.95,16.77,17.01,16.65,233810.0,600895
2017-10-13,16.99,17.08,17.17,16.77,328073.0,600895
2017-10-20,17.08,17.98,18.05,16.78,1021161.0,600895
2017-10-27,17.74,17.13,17.85,17.1,730626.0,600895
2017-11-03,17.16,16.81,17.45,16.7,450013.0,600895
2017-11-10,16.76,16.6,16.96,16.51,285679.0,600895
2017-11-17,16.65,16.08,16.84,16.07,254195.0,600895
2017-11-24,16.18,15.81,16.23,15.76,157219.0,600895
2017-11-29,15.81,15.84,15.9,15.63,71082.0,600895
