date,open,close,high,low,volume,code
2017-05-05,5.42,5.32,5.5,5.3,160223.0,600163
2017-05-12,5.38,5.07,5.38,5.04,186068.0,600163
2017-05-19,5.06,5.03,5.12,4.9,197389.0,600163
2017-05-26,5.02,4.52,5.03,4.36,328427.0,600163
2017-06-02,4.54,4.45,4.59,4.31,93095.0,600163
2017-06-09,4.45,4.6,4.63,4.43,172343.0,600163
2017-06-16,4.57,4.62,4.64,4.45,156218.0,600163
2017-06-23,4.62,4.63,4.75,4.54,192071.0,600163
2017-06-30,4.6,4.75,4.84,4.58,187222.0,600163
2017-07-07,4.74,4.79,4.84,4.71,149139.0,600163
2017-07-14,4.79,4.6,4.81,4.54,183792.0,600163
2017-07-21,4.6,4.51,4.61,4.3,242926.0,600163
2017-07-28,4.49,4.62,4.65,4.48,228816.0,600163
2017-08-04,4.61,4.57,4.65,4.55,214209.0,600163
2017-08-11,4.57,4.47,4.72,4.45,278225.0,600163
2017-08-18,4.46,4.67,4.69,4.46,190950.0,600163
2017-08-25,4.68,4.68,4.7,4.61,177339.0,600163
2017-09-01,4.69,4.69,4.75,4.63,222311.0,600163
2017-09-08,4.7,4.64,4.71,4.62,210096.0,600163
2017-09-15,4.65,4.63,4.72,4.56,309848.0,600163
2017-09-22,4.64,4.59,4.7,4.58,246379.0,600163
2017-09-29,4.58,4.55,4.58,4.47,181708.0,600163
2017-10-13,4.57,4.66,4.67,4.55,203895.0,600163
2017-10-20,4.66,4.57,4.74,4.48,255715.0,600163
2017-10-27,4.58,4.56,4.62,4.53,158573.0,600163
2017-11-03,4.56,4.4,4.56,4.34,153376.0,600163
2017-11-10,4.4,4.39,4.45,4.35,178373.0,600163
2017-11-17,4.39,4.14,4.43,4.1,142130.0,600163
2017-11-24,4.14,3.99,4.16,3.94,120466.0,600163
2017-11-29,3.99,3.97,4.0,3.91,60003.0,600163
