date,open,close,high,low,volume,code
2017-05-05,4.808,4.534,4.837,4.495,956124.0,600743
2017-05-12,4.505,4.153,4.524,3.909,918772.0,600743
2017-05-19,4.124,4.231,4.632,4.095,1948828.0,600743
2017-05-26,4.231,4.231,4.495,3.938,1146687.0,600743
2017-06-02,4.3,4.28,4.397,4.134,520194.0,600743
2017-06-09,4.261,4.28,4.43,4.24,834409.0,600743
2017-06-16,4.26,4.24,4.34,4.22,548663.0,600743
2017-06-23,4.24,4.28,4.36,4.19,1003080.0,600743
2017-06-30,4.28,4.22,4.28,4.17,633380.0,600743
2017-07-07,4.22,4.22,4.25,4.18,493894.0,600743
2017-07-14,4.22,4.1,4.24,4.07,516217.0,600743
2017-07-21,4.11,4.03,4.12,3.87,633758.0,600743
2017-07-28,4.02,4.16,4.39,4.01,1002441.0,600743
2017-08-04,4.15,4.13,4.35,4.09,669258.0,600743
2017-08-11,4.1,4.01,4.13,4.0,424453.0,600743
2017-08-18,4.0,4.2,4.29,4.0,576157.0,600743
2017-08-25,4.18,4.35,4.38,4.17,1145551.0,600743
2017-09-01,4.33,4.28,4.45,4.26,1349292.0,600743
2017-09-08,4.25,4.28,4.35,4.23,815541.0,600743
2017-09-15,4.26,4.4,4.42,4.23,1018811.0,600743
2017-09-22,4.39,4.6,4.83,4.35,3190509.0,600743
2017-09-29,4.52,4.25,4.6,4.2,1980921.0,600743
2017-10-13,4.31,4.23,4.36,4.22,738764.0,600743
2017-10-20,4.24,4.13,4.25,4.09,556076.0,600743
2017-10-27,4.12,4.15,4.21,4.09,597623.0,600743
2017-11-03,4.14,4.11,4.21,4.05,566124.0,600743
2017-11-10,4.1,4.14,4.18,4.07,408546.0,600743
2017-11-17,4.13,3.95,4.17,3.92,489386.0,600743
2017-11-24,3.94,3.84,3.98,3.8,459140.0,600743
2017-11-29,3.84,3.92,3.99,3.77,280670.0,600743
