date,open,close,high,low,volume,code
2017-05-05,5.16,5.07,5.18,5.03,107736.0,600724
2017-05-12,5.09,4.78,5.09,4.71,137111.0,600724
2017-05-19,4.8,4.9,5.0,4.74,125954.0,600724
2017-05-26,4.88,4.76,4.95,4.56,104089.0,600724
2017-06-02,4.8,4.73,4.86,4.62,54005.0,600724
2017-06-09,4.71,4.89,4.94,4.71,95029.0,600724
2017-06-16,4.85,4.91,5.04,4.76,143695.0,600724
2017-06-23,4.91,4.77,4.99,4.66,120198.0,600724
2017-06-30,4.76,4.74,4.85,4.7,109792.0,600724
2017-07-07,4.76,4.84,4.88,4.71,140599.0,600724
2017-07-14,4.83,4.71,4.91,4.69,134974.0,600724
2017-07-21,4.69,4.57,4.7,4.34,174808.0,600724
2017-07-28,4.52,4.74,4.94,4.52,270476.0,600724
2017-08-04,4.72,4.61,4.79,4.59,151024.0,600724
2017-08-11,4.62,4.64,4.78,4.55,168995.0,600724
2017-08-18,4.6,4.71,4.72,4.59,132196.0,600724
2017-08-25,4.74,4.83,5.29,4.69,610965.0,600724
2017-09-01,4.81,4.86,4.9,4.78,212598.0,600724
2017-09-08,4.86,4.68,4.93,4.65,261387.0,600724
2017-09-15,4.66,4.78,4.81,4.65,241802.0,600724
2017-09-22,4.78,4.7,4.87,4.66,306369.0,600724
2017-09-29,4.7,4.56,4.73,4.52,160032.0,600724
2017-10-13,4.61,4.61,4.63,4.57,111006.0,600724
2017-10-20,4.6,4.43,4.6,4.36,125629.0,600724
2017-10-27,4.43,4.43,4.51,4.4,97646.0,600724
2017-11-03,4.43,4.22,4.43,4.21,124464.0,600724
2017-11-10,4.21,4.33,4.39,4.21,112019.0,600724
2017-11-17,4.33,4.05,4.34,3.97,143791.0,600724
2017-11-24,4.01,3.97,4.04,3.88,118139.0,600724
2017-11-29,3.96,3.97,4.0,3.91,61393.0,600724
