date,open,close,high,low,volume,code
2017-05-05,5.74,5.621,5.97,5.571,253771.0,300325
2017-05-12,5.611,5.541,5.631,5.382,260408.0,300325
2017-05-19,5.531,5.651,5.8,5.491,239220.0,300325
2017-05-24,5.661,5.481,5.661,5.262,160975.0,300325
2017-06-16,5.631,5.561,5.77,5.422,288867.0,300325
2017-06-23,5.561,5.641,5.77,5.541,241010.0,300325
2017-06-30,5.621,5.82,5.95,5.621,280360.0,300325
2017-07-07,5.82,5.88,5.94,5.8,202586.0,300325
2017-07-14,5.89,5.57,5.89,5.48,209075.0,300325
2017-07-21,5.51,5.5,5.55,5.22,186832.0,300325
2017-07-28,5.46,5.56,5.66,5.4,177657.0,300325
2017-08-04,5.57,5.47,5.6,5.42,110435.0,300325
2017-08-11,5.47,5.42,5.51,5.35,129998.0,300325
2017-08-18,5.38,5.55,5.61,5.37,205115.0,300325
2017-08-25,5.55,5.55,5.64,5.43,247252.0,300325
2017-09-01,5.52,5.47,5.63,5.45,173379.0,300325
2017-09-08,5.47,5.95,6.19,5.41,875880.0,300325
2017-09-15,6.05,6.26,6.5,5.96,1628418.0,300325
2017-09-22,6.4,6.37,6.78,6.1,1047822.0,300325
2017-09-29,6.34,6.11,6.42,6.03,486696.0,300325
2017-10-13,6.19,5.95,6.24,5.8,433321.0,300325
2017-10-20,5.93,5.8,5.95,5.66,281326.0,300325
2017-10-27,5.77,6.16,6.25,5.75,496525.0,300325
2017-11-03,6.18,6.13,6.57,5.95,388099.0,300325
2017-11-10,6.33,6.36,6.45,6.15,347872.0,300325
2017-11-17,6.34,6.47,6.73,6.29,619775.0,300325
2017-11-24,6.4,6.3,6.43,6.14,289085.0,300325
2017-11-29,6.26,6.22,6.35,6.11,169530.0,300325
