date,open,close,high,low,volume,code
2017-08-04,14.01,12.74,14.01,12.14,794545.0,300148
2017-08-11,12.64,12.62,12.85,12.34,522088.0,300148
2017-08-18,12.42,13.23,13.8,11.88,1004888.0,300148
2017-08-25,13.2,13.23,13.74,12.86,503929.0,300148
2017-09-01,13.23,12.55,13.45,12.4,518725.0,300148
2017-09-08,12.56,12.6,13.5,12.56,871697.0,300148
2017-09-15,12.61,12.06,12.76,11.96,599279.0,300148
2017-09-22,12.05,12.11,12.56,12.01,427788.0,300148
2017-09-29,12.05,11.52,12.1,11.36,350649.0,300148
2017-10-13,11.65,12.15,12.23,11.53,421138.0,300148
2017-10-20,12.08,11.04,12.08,10.98,365720.0,300148
2017-10-27,11.06,10.5,11.2,10.46,392491.0,300148
2017-11-03,10.54,9.75,10.54,9.37,705631.0,300148
2017-11-10,9.76,9.6,9.83,9.38,441934.0,300148
2017-11-17,9.62,8.61,9.68,8.47,488533.0,300148
2017-11-24,8.6,8.45,8.65,8.14,615709.0,300148
2017-11-29,8.35,8.1,8.43,7.98,497621.0,300148
