date,open,close,high,low,volume,code
2017-05-05,15.691,15.084,15.809,14.829,1988657.0,600266
2017-05-12,14.996,13.682,15.133,13.094,1558607.0,600266
2017-05-19,13.643,13.996,14.662,13.623,1716800.0,600266
2017-05-26,13.77,13.957,14.457,13.065,1259726.0,600266
2017-06-02,14.211,14.251,14.506,13.859,908058.0,600266
2017-06-09,14.221,14.329,14.633,13.976,1102228.0,600266
2017-06-16,14.241,14.3,14.368,13.966,844272.0,600266
2017-06-23,14.3,14.349,14.78,14.133,1153551.0,600266
2017-06-30,14.349,14.251,14.633,14.113,699686.0,600266
2017-07-07,14.261,13.986,14.31,13.947,503988.0,600266
2017-07-14,13.986,13.78,14.143,13.633,582787.0,600266
2017-07-21,13.81,13.8,14.035,12.81,933823.0,600266
2017-07-28,13.83,13.77,14.05,13.49,501020.0,600266
2017-08-04,13.72,13.47,14.02,13.45,815190.0,600266
2017-08-11,13.46,13.51,13.97,13.4,642498.0,600266
2017-08-18,13.59,14.49,14.65,13.59,1193030.0,600266
2017-08-25,14.41,14.53,15.09,14.25,1248466.0,600266
2017-09-01,14.51,14.37,14.69,14.23,721667.0,600266
2017-09-08,14.36,14.36,14.62,14.1,912561.0,600266
2017-09-15,14.27,14.59,14.75,14.18,1172575.0,600266
2017-09-22,14.58,15.64,15.83,14.38,2520426.0,600266
2017-09-29,15.41,15.57,16.14,14.89,2131291.0,600266
2017-10-13,15.9,15.31,16.08,15.15,1499134.0,600266
2017-10-20,15.38,15.72,16.08,15.32,1106842.0,600266
2017-10-27,15.56,14.95,15.79,14.89,748700.0,600266
2017-11-03,14.88,14.84,15.08,14.55,638617.0,600266
2017-11-10,14.84,14.37,14.84,14.25,813871.0,600266
2017-11-17,14.3,14.56,14.65,14.02,657917.0,600266
2017-11-24,14.48,14.23,14.83,13.98,719214.0,600266
2017-11-29,14.23,14.24,14.3,13.9,291139.0,600266
