date,open,close,high,low,volume,code
2017-05-05,10.703,11.079,11.565,10.604,162455.0,600070
2017-05-12,11.01,10.435,11.06,10.128,112129.0,600070
2017-05-19,10.485,10.961,11.198,10.445,136936.0,600070
2017-05-26,11.079,11.31,11.37,10.8,139983.0,600070
2017-06-02,11.35,11.79,11.96,11.02,136225.0,600070
2017-06-09,11.81,12.48,12.68,11.81,219231.0,600070
2017-06-16,12.45,12.26,13.0,12.2,198975.0,600070
2017-06-23,12.24,11.95,12.25,11.41,169844.0,600070
2017-06-30,11.9,11.88,12.05,11.57,145898.0,600070
2017-07-07,11.86,12.23,12.65,11.64,202830.0,600070
2017-07-14,12.2,11.78,12.25,11.49,162853.0,600070
2017-07-21,11.92,10.97,11.93,10.95,214114.0,600070
2017-07-28,10.92,11.17,11.3,10.88,103395.0,600070
2017-08-04,11.16,10.53,11.46,10.44,167322.0,600070
2017-08-11,10.53,10.77,11.18,10.53,129851.0,600070
2017-08-18,10.65,10.94,11.0,10.48,204083.0,600070
2017-08-25,11.0,10.91,11.4,10.78,211609.0,600070
2017-09-01,10.92,11.17,11.4,10.92,177142.0,600070
2017-09-08,11.25,11.09,11.39,11.01,134863.0,600070
2017-09-15,11.13,10.83,11.2,10.82,134528.0,600070
2017-09-22,10.82,10.68,10.89,10.58,157105.0,600070
2017-09-29,10.7,10.62,10.75,10.52,102717.0,600070
2017-10-13,10.7,11.47,11.85,10.61,329241.0,600070
2017-10-20,11.36,11.48,11.65,11.14,277545.0,600070
2017-10-27,11.41,11.44,11.8,11.35,257671.0,600070
2017-11-03,11.45,10.79,11.53,10.64,137086.0,600070
2017-11-10,10.82,10.62,10.86,10.59,114168.0,600070
2017-11-17,10.61,10.55,10.75,10.45,102215.0,600070
2017-11-24,10.5,9.7,10.56,9.53,135062.0,600070
2017-11-29,9.61,9.76,9.8,9.53,44717.0,600070
