date,open,close,high,low,volume,code
2017-05-05,24.429,24.03,25.287,23.711,229308.0,600702
2017-05-12,23.881,22.923,24.329,22.435,214601.0,600702
2017-05-19,22.734,23.88,24.718,22.734,228053.0,600702
2017-05-26,23.73,24.4,24.72,23.3,264178.0,600702
2017-06-02,24.6,23.73,24.79,23.04,87793.0,600702
2017-06-09,23.68,25.04,25.53,23.55,203617.0,600702
2017-06-16,25.0,25.07,25.96,24.57,225125.0,600702
2017-06-23,25.02,26.4,26.53,24.6,371366.0,600702
2017-06-30,26.35,26.61,27.38,26.13,301756.0,600702
2017-07-07,26.56,26.77,27.86,26.32,338615.0,600702
2017-07-14,26.78,28.26,28.77,26.48,400324.0,600702
2017-07-21,28.06,28.15,28.27,24.35,672691.0,600702
2017-07-28,27.85,29.89,30.13,27.25,570562.0,600702
2017-08-04,30.0,30.51,32.88,30.0,584408.0,600702
2017-08-11,30.55,32.98,35.05,30.3,571683.0,600702
2017-08-18,33.07,33.0,34.1,31.6,330089.0,600702
2017-08-25,33.15,31.59,33.41,30.0,479278.0,600702
2017-09-01,32.1,34.75,35.44,32.1,412199.0,600702
2017-09-08,34.48,32.88,34.65,32.6,229872.0,600702
2017-09-15,32.8,37.86,39.49,32.5,607244.0,600702
2017-09-22,37.98,37.27,39.9,37.04,345818.0,600702
2017-09-29,37.45,39.09,41.2,37.2,387614.0,600702
2017-10-13,39.2,40.47,41.5,37.51,346747.0,600702
2017-10-20,40.1,38.08,40.27,37.59,364535.0,600702
2017-10-27,37.95,39.97,40.38,37.5,420153.0,600702
2017-11-03,39.3,47.99,49.6,39.0,725143.0,600702
2017-11-10,48.06,48.71,51.17,46.74,494779.0,600702
2017-11-17,48.77,45.62,49.0,44.81,402218.0,600702
2017-11-24,45.6,41.55,47.6,40.0,422812.0,600702
2017-11-29,41.0,42.65,44.1,40.0,234585.0,600702
