date,open,close,high,low,volume,code
2017-05-05,8.911,8.631,9.151,8.621,261744.0,600191
2017-05-12,8.611,9.75,9.97,8.551,873770.0,600191
2017-05-19,9.66,9.59,10.26,9.511,905524.0,600191
2017-05-26,9.55,9.64,9.77,8.601,693138.0,600191
2017-06-02,9.73,8.681,9.86,8.292,419414.0,600191
2017-06-09,8.671,9.231,9.471,8.591,445613.0,600191
2017-06-16,9.111,9.131,9.231,8.711,349206.0,600191
2017-06-23,9.101,10.08,10.13,9.031,836577.0,600191
2017-06-30,9.98,9.58,10.16,9.41,731599.0,600191
2017-07-07,9.58,10.33,10.85,9.51,1115254.0,600191
2017-07-14,10.35,11.99,12.18,10.17,1786247.0,600191
2017-07-21,12.03,15.8,15.8,11.88,2808845.0,600191
2017-07-28,16.2,15.72,18.33,15.51,3014173.0,600191
2017-08-04,15.6,14.47,16.56,14.41,1970488.0,600191
2017-08-11,14.38,12.72,14.38,12.67,1342313.0,600191
2017-08-18,12.71,13.32,13.58,12.54,1176376.0,600191
2017-08-25,13.2,12.94,13.49,12.44,792877.0,600191
2017-09-01,12.97,13.98,14.18,12.92,1093757.0,600191
2017-09-08,13.76,14.36,15.34,13.76,1411534.0,600191
2017-09-15,14.3,14.07,14.96,13.8,890692.0,600191
2017-09-22,13.95,12.76,13.95,12.51,628077.0,600191
2017-09-29,12.66,11.3,12.77,11.16,479450.0,600191
2017-10-13,11.5,13.01,13.36,11.4,1036914.0,600191
2017-10-20,12.96,12.13,13.26,11.8,599608.0,600191
2017-10-27,12.18,12.18,12.79,12.04,459682.0,600191
2017-11-03,12.04,11.54,12.29,11.33,388985.0,600191
2017-11-10,11.41,12.45,12.75,11.19,555242.0,600191
2017-11-17,12.3,11.89,13.08,11.76,748881.0,600191
2017-11-24,11.55,8.34,11.73,8.32,985953.0,600191
2017-11-29,8.34,8.24,8.45,8.11,315336.0,600191
