date,open,close,high,low,volume,code
2017-05-05,7.78,7.16,7.83,7.15,694325.0,600123
2017-05-12,7.12,7.06,7.24,6.95,565247.0,600123
2017-05-19,7.04,7.17,7.29,7.02,421030.0,600123
2017-05-26,7.13,7.16,7.28,6.79,624029.0,600123
2017-06-02,7.2,7.1,7.26,6.96,354133.0,600123
2017-06-09,7.11,7.24,7.29,7.09,623324.0,600123
2017-06-16,7.22,7.32,7.41,7.16,645191.0,600123
2017-06-23,7.32,7.33,7.45,7.25,517924.0,600123
2017-06-30,7.31,7.62,7.71,7.31,807610.0,600123
2017-07-07,7.61,8.03,8.06,7.6,1214073.0,600123
2017-07-14,7.99,8.14,8.37,7.88,1787610.0,600123
2017-07-21,8.17,9.45,9.66,7.8,3872684.0,600123
2017-07-28,9.42,8.91,9.53,8.58,2554964.0,600123
2017-08-04,8.96,9.54,10.1,8.93,3251762.0,600123
2017-08-11,9.47,8.97,10.26,8.85,3292588.0,600123
2017-08-18,9.04,9.2,9.35,8.9,1527031.0,600123
2017-08-25,9.19,9.29,9.48,8.78,1628676.0,600123
2017-09-01,9.22,10.22,10.68,9.17,2636530.0,600123
2017-09-08,10.3,9.86,10.34,9.73,1916518.0,600123
2017-09-15,9.76,9.42,10.45,9.37,1923519.0,600123
2017-09-22,9.33,9.41,9.72,9.25,969338.0,600123
2017-09-29,9.4,9.6,9.64,9.2,910831.0,600123
2017-10-13,9.7,9.34,9.74,9.05,1046633.0,600123
2017-10-20,9.37,9.05,9.43,8.84,726869.0,600123
2017-10-27,9.01,8.9,9.2,8.89,614388.0,600123
2017-11-03,8.91,8.42,8.94,8.39,515661.0,600123
2017-11-10,8.45,8.65,8.94,8.33,737305.0,600123
2017-11-17,8.63,8.24,9.03,8.15,745232.0,600123
2017-11-24,8.2,8.52,8.63,8.08,749290.0,600123
2017-11-29,8.53,8.9,8.95,8.39,640998.0,600123
