date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,20.77,20.8,20.27,19.6,416232.47,-0.52,-2.5,20.788,21.211,21.622,229812.33,249376.17,239498.52,2.74
2017-11-09,20.76,21.0,20.79,20.61,129739.17,-0.08,-0.38,20.814,21.44,21.667,229140.06,223661.3,231441.89,0.85
2017-11-08,20.97,21.26,20.87,20.72,156378.94,-0.12,-0.57,20.884,21.621,21.655,254762.52,230024.95,236508.11,1.03
2017-11-07,20.97,21.34,20.99,20.7,204322.5,-0.03,-0.14,21.108,21.781,21.676,260392.6,235506.76,236448.19,1.34
2017-11-06,20.41,21.04,21.02,20.23,242388.55,0.62,3.04,21.406,21.919,21.687,268323.77,233548.43,233730.76,1.59
2017-11-03,21.03,21.49,20.4,20.2,412871.12,-0.74,-3.5,21.634,22.05,21.695,268940.02,240064.14,231403.9,2.72
2017-11-02,21.89,22.0,21.14,21.11,257851.48,-0.85,-3.87,22.066,22.174,21.725,218182.54,219729.17,221378.41,1.7
2017-11-01,22.38,22.66,21.99,21.94,184529.36,-0.49,-2.18,22.358,22.265,21.688,205287.38,212726.39,217396.89,1.21
2017-10-31,22.16,22.59,22.48,21.82,243978.36,0.32,1.44,22.454,22.258,21.598,210620.93,236999.24,213847.01,1.6
2017-10-30,22.62,22.7,22.16,21.72,245469.8,-0.4,-1.77,22.432,22.144,21.484,198773.08,229417.92,211207.07,1.61
2017-10-27,22.45,22.9,22.56,22.39,159083.7,-0.04,-0.18,22.466,22.033,21.406,211188.25,229620.86,204779.58,1.05
2017-10-26,22.49,22.75,22.6,22.25,193375.69,0.13,0.58,22.282,21.893,21.318,221275.81,239222.48,204605.81,1.27
2017-10-25,22.44,22.96,22.47,22.23,211197.08,0.1,0.45,22.172,21.688,21.214,220165.4,242991.27,200543.46,1.39
2017-10-24,22.45,22.49,22.37,22.22,184739.12,0.04,0.18,22.062,21.571,21.126,263377.56,237389.61,199228.66,1.22
2017-10-23,21.81,22.64,22.33,21.71,307545.66,0.69,3.19,21.856,21.454,21.049,260062.75,233913.09,200408.58,2.02
2017-10-20,21.86,22.05,21.64,21.38,209521.48,-0.41,-1.86,21.6,21.339,20.976,248053.46,222743.66,205120.13,1.38
2017-10-19,21.93,22.26,22.05,21.68,187823.64,0.13,0.59,21.504,21.276,20.93,257169.15,223027.64,211486.77,1.24
2017-10-18,21.45,22.36,21.92,21.4,427257.91,0.58,2.72,21.204,21.11,20.832,265817.14,222067.39,209343.26,2.81
2017-10-17,20.98,21.48,21.34,20.59,168165.08,0.29,1.38,21.08,20.938,20.741,211401.65,190694.77,197036.24,1.11
2017-10-16,21.2,21.55,21.05,21.02,247499.19,-0.11,-0.52,21.052,20.824,20.682,207763.42,192996.22,204958.03,1.63
2017-10-13,20.56,21.17,21.16,20.34,255099.95,0.61,2.97,21.078,20.778,20.613,197433.87,179938.3,204000.45,1.68
2017-10-12,21.3,21.4,20.55,20.51,231063.59,-0.75,-3.52,21.048,20.743,20.512,188886.12,169989.14,197297.32,1.52
2017-10-11,21.09,21.42,21.3,20.91,155180.44,0.1,0.47,21.016,20.74,20.441,178317.64,158095.64,196173.71,1.02
2017-10-10,21.12,21.35,21.2,20.91,149973.91,0.02,0.09,20.796,20.68,20.35,169987.89,161067.71,201265.53,0.99
2017-10-09,21.35,21.58,21.18,20.96,195851.45,0.17,0.81,20.596,20.644,20.267,178229.03,166904.08,209261.19,1.29
2017-09-29,20.54,21.2,21.01,20.45,212361.23,0.62,3.04,20.478,20.613,20.159,162442.73,187496.6,208677.79,1.4
2017-09-28,20.3,20.73,20.39,20.21,178221.19,0.19,0.94,20.438,20.583,20.049,151092.15,199945.89,210573.65,1.17
2017-09-27,20.2,20.43,20.2,20.12,113531.65,0.0,0.0,20.464,20.554,19.959,137873.64,196619.12,208944.66,0.75
2017-09-26,20.59,20.79,20.2,20.0,191179.64,-0.39,-1.89,20.564,20.544,19.888,152147.53,203377.72,215419.02,1.26
2017-09-25,20.98,21.08,20.59,20.56,116919.93,-0.22,-1.06,20.692,20.539,19.809,155579.13,216919.83,228246.07,0.77
2017-09-22,20.58,20.94,20.81,20.53,155608.33,0.29,1.41,20.748,20.447,19.755,212550.47,228062.59,243340.18,1.02
2017-09-21,20.72,20.96,20.52,20.49,112128.67,-0.18,-0.87,20.728,20.28,19.653,248799.63,224605.51,245453.02,0.74
2017-09-20,20.82,20.83,20.7,20.4,184901.08,-0.14,-0.67,20.644,20.141,19.562,255364.59,234251.78,249240.97,1.22
2017-09-19,20.9,20.9,20.84,20.45,208337.64,-0.03,-0.14,20.524,20.019,19.47,254607.91,241463.35,254675.93,1.37
2017-09-18,20.81,21.62,20.87,20.7,401776.62,0.16,0.77,20.386,19.889,19.351,278260.53,251618.29,255245.97,2.64
2017-09-15,20.05,20.8,20.71,20.05,336854.16,0.61,3.04,20.146,19.705,19.251,243574.72,229858.97,248818.33,2.22
