date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,21.19,21.2,20.86,20.8,25820.0,-0.23,-1.09,20.544,20.77,21.361,22509.36,23310.71,21637.03,3.82
2017-11-09,20.4,21.34,21.07,20.3,38088.11,0.76,3.74,20.372,20.892,21.442,24189.56,23409.06,21441.88,5.63
2017-11-08,20.18,20.5,20.31,20.06,17806.19,0.1,0.49,20.318,20.979,21.526,22994.03,21934.33,20493.46,2.63
2017-11-07,20.17,20.28,20.21,20.03,12868.97,-0.06,-0.3,20.554,21.172,21.641,22496.16,22679.16,20917.07,1.9
2017-11-06,20.25,20.38,20.27,19.85,17963.51,0.27,1.35,20.79,21.342,21.777,22732.87,22535.61,22553.68,2.65
2017-11-03,20.81,20.9,20.0,19.85,34221.02,-0.8,-3.85,20.996,21.512,21.867,24112.05,22258.26,22549.63,5.06
2017-11-02,21.4,21.4,20.8,20.71,32110.48,-0.69,-3.21,21.412,21.712,21.956,22628.55,20279.66,21962.9,4.74
2017-11-01,21.47,21.73,21.49,21.32,15316.83,0.1,0.47,21.64,21.779,21.997,20874.62,18761.51,21227.43,2.26
2017-10-31,21.49,21.49,21.39,21.16,14052.51,0.09,0.42,21.79,21.792,22.022,22862.15,19234.43,21255.98,2.08
2017-10-30,22.0,22.0,21.3,21.16,24859.43,-0.78,-3.53,21.894,21.853,22.052,22338.35,19818.8,21954.0,3.67
2017-10-27,21.96,22.5,22.08,21.96,26803.52,0.14,0.64,22.028,21.952,22.103,20404.47,19963.35,21965.02,3.96
2017-10-26,22.03,22.04,21.94,21.8,23340.8,-0.3,-1.35,22.012,21.992,22.16,17930.76,19474.7,21511.1,3.45
2017-10-25,21.88,22.26,22.24,21.76,25254.51,0.33,1.51,21.918,22.072,22.224,16648.4,19052.59,21326.34,3.73
2017-10-24,22.0,22.0,21.91,21.63,11433.5,-0.06,-0.27,21.794,22.109,22.299,15606.7,19154.99,20867.04,1.69
