date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-09-07,18.57,18.93,18.08,18.0,62021.6,-0.59,-3.16,18.302,17.777,17.119,56713.51,54526.67,40102.69,3.12
2017-09-06,18.61,19.2,18.67,18.55,56365.86,-0.11,-0.59,18.284,17.659,17.019,60133.95,53712.34,37827.35,2.84
2017-09-05,17.97,18.85,18.78,17.86,74863.82,0.79,4.39,18.046,17.433,16.895,65554.22,49970.23,35863.52,3.77
2017-09-04,17.83,18.14,17.99,17.75,35262.85,0.0,0.0,17.686,17.218,16.773,56661.33,44914.97,33086.34,1.77
2017-09-01,17.88,18.37,17.99,17.71,55053.4,0.0,0.0,17.486,17.092,16.691,57296.38,43386.64,32333.17,2.77
2017-08-31,17.34,18.12,17.99,17.34,79123.83,0.51,2.92,17.252,16.952,16.621,52339.84,40367.51,31451.96,3.98
2017-08-30,16.98,17.97,17.48,16.98,83467.19,0.5,2.94,17.034,16.831,16.522,47290.72,36737.5,28133.27,4.2
2017-08-29,16.91,17.04,16.98,16.85,30399.37,-0.01,-0.06,16.82,16.726,16.451,34386.24,30844.21,25009.86,1.53
2017-08-28,16.95,17.09,16.99,16.75,38438.09,0.17,1.01,16.75,16.644,16.426,33168.62,29098.14,24491.36,1.93
2017-08-25,16.71,16.95,16.82,16.6,30270.71,-0.08,-0.47,16.698,16.561,16.413,29476.9,26601.55,23883.38,1.52
2017-08-24,16.43,17.14,16.9,16.38,53878.23,0.49,2.99,16.652,16.46,16.392,28395.18,25678.7,23609.3,2.71
2017-08-23,16.66,16.68,16.41,16.35,18944.78,-0.22,-1.32,16.628,16.378,16.358,26184.29,21942.37,22095.67,0.95
2017-08-22,16.73,16.88,16.63,16.51,24311.27,-0.1,-0.6,16.632,16.357,16.328,27302.19,21756.82,21876.01,1.22
2017-08-21,16.81,16.88,16.73,16.59,19979.5,0.14,0.84,16.538,16.327,16.287,25027.67,21257.71,21324.68,1.01
2017-08-18,16.71,16.71,16.59,16.49,24862.1,-0.19,-1.13,16.424,16.289,16.249,23726.2,21279.71,21397.14,1.25
2017-08-17,16.42,16.88,16.78,16.34,42823.8,0.35,2.13,16.268,16.289,16.202,22962.22,22536.41,20745.15,2.16
2017-08-16,16.16,16.49,16.43,16.12,24534.29,0.27,1.67,16.128,16.213,16.152,17700.45,19529.04,19460.82,1.23
2017-08-15,16.18,16.25,16.16,16.08,12938.68,0.0,0.0,16.082,16.175,16.112,16211.44,19175.5,18980.5,0.65
2017-08-14,15.71,16.19,16.16,15.67,13472.11,0.35,2.21,16.116,16.208,16.072,17487.74,19884.58,19175.13,0.68
2017-08-11,16.06,16.29,15.81,15.76,21042.24,-0.27,-1.68,16.154,16.264,16.022,18833.22,21165.21,20005.87,1.06
2017-08-10,16.15,16.35,16.08,16.02,16514.91,-0.12,-0.74,16.31,16.323,16.055,22110.59,21539.9,19530.94,0.83
2017-08-09,16.32,16.36,16.2,16.09,17089.28,-0.13,-0.8,16.298,16.337,16.076,21357.64,22248.98,19572.88,0.86
2017-08-08,16.35,16.49,16.33,16.16,19320.14,-0.02,-0.12,16.268,16.298,16.082,22139.56,21995.2,20444.42,0.97
2017-08-07,16.48,16.52,16.35,16.19,20199.54,-0.24,-1.45,16.3,16.247,16.092,22281.42,21391.65,20940.84,1.02
2017-08-04,16.1,16.97,16.59,15.94,37429.08,0.57,3.56,16.374,16.209,16.129,23497.19,21514.58,22043.04,1.88
2017-08-03,15.95,16.29,16.02,15.9,12750.15,-0.03,-0.19,16.336,16.114,16.16,20969.2,18953.9,21969.97,0.64
2017-08-02,16.49,16.54,16.05,16.0,20998.9,-0.44,-2.67,16.376,16.09,16.206,23140.32,19392.6,22406.54,1.06
2017-08-01,16.65,16.71,16.49,16.3,20029.43,-0.23,-1.38,16.328,16.048,16.246,21850.84,18785.49,22442.95,1.01
2017-07-31,16.38,16.85,16.72,16.2,26278.4,0.32,1.95,16.194,15.935,16.267,20501.87,18465.69,22139.35,1.32
2017-07-28,16.24,16.85,16.4,16.24,24789.14,0.18,1.11,16.044,15.78,16.272,19531.96,18846.53,21388.83,1.25
2017-07-27,15.8,16.25,16.22,15.68,23605.73,0.41,2.59,15.892,15.786,16.287,16938.59,17521.99,20781.81,1.19
2017-07-26,15.8,15.91,15.81,15.7,14551.52,-0.01,-0.06,15.804,15.814,16.313,15644.87,16896.79,20358.2,0.73
2017-07-25,15.97,16.05,15.82,15.73,13284.58,-0.15,-0.94,15.768,15.865,16.358,15720.13,18893.64,20676.98,0.67
2017-07-24,15.65,16.05,15.97,15.45,21428.84,0.33,2.11,15.676,15.937,16.409,16429.5,20490.03,21301.02,1.08
2017-07-21,15.64,15.85,15.64,15.6,11822.28,-0.14,-0.89,15.516,16.048,16.456,18161.1,22571.51,21616.76,0.59
2017-07-20,15.65,15.88,15.78,15.6,17137.14,0.15,0.96,15.68,16.206,16.502,18105.38,24986.05,22694.87,0.86
2017-07-19,15.41,15.71,15.63,15.22,14927.83,0.27,1.76,15.824,16.322,16.547,18148.71,25420.49,23839.59,0.75
2017-07-18,15.17,15.53,15.36,15.0,16831.41,0.19,1.25,15.962,16.443,16.623,22067.14,26100.41,26314.38,0.85
2017-07-17,16.44,16.44,15.17,15.15,30086.83,-1.29,-7.84,16.198,16.598,16.692,24550.56,25813.01,28245.89,1.51
2017-07-14,16.5,16.68,16.46,16.3,11543.7,-0.04,-0.24,16.58,16.763,16.748,26981.93,23931.13,28598.9,0.58
