date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,21.36,21.56,21.44,21.23,12082.66,0.16,0.75,21.206,21.456,22.855,13721.62,16006.16,15509.3,1.04
2017-11-09,21.27,21.38,21.28,21.14,8488.06,-0.06,-0.28,21.076,21.665,23.029,15195.65,15756.12,15606.79,0.73
2017-11-08,21.11,21.66,21.34,20.9,16989.05,0.18,0.85,21.054,21.909,23.202,17222.92,16081.63,15842.13,1.46
2017-11-07,20.9,21.28,21.16,20.81,17540.44,0.35,1.68,21.172,22.155,23.373,17617.31,16059.19,15615.67,1.51
2017-11-06,20.96,20.96,20.81,20.25,13507.89,0.02,0.1,21.402,22.444,23.556,16461.73,16624.51,15358.67,1.16
2017-11-03,21.19,21.39,20.79,20.46,19452.8,-0.38,-1.79,21.706,22.844,23.755,18290.7,16825.2,15495.97,1.67
2017-11-02,21.9,21.9,21.17,21.1,18624.43,-0.76,-3.47,22.254,23.204,23.96,16316.6,16010.42,15545.84,1.6
2017-11-01,22.34,22.34,21.93,21.77,18961.01,-0.38,-1.7,22.764,23.522,24.129,14940.33,15378.08,16244.32,1.63
2017-10-31,22.02,22.45,22.31,22.02,11762.54,-0.02,-0.09,23.138,23.785,24.235,14501.06,14730.5,15644.16,1.01
2017-10-30,23.81,23.81,22.33,21.25,22652.72,-1.2,-5.1,23.486,24.05,24.32,16787.29,15855.79,15679.05,1.95
2017-10-27,23.72,23.85,23.53,23.52,9582.29,-0.19,-0.8,23.982,24.254,24.412,15359.7,15012.44,15049.83,0.82
2017-10-26,23.75,23.93,23.72,23.67,11743.1,-0.08,-0.34,24.154,24.393,24.455,15704.25,15457.47,15514.77,1.01
2017-10-25,24.04,24.2,23.8,23.61,16764.63,-0.25,-1.04,24.28,24.494,24.508,15815.83,15602.63,15903.54,1.44
2017-10-24,24.61,24.61,24.05,23.9,23193.72,-0.76,-3.06,24.432,24.59,24.584,14959.95,15172.16,15933.25,2.0
2017-10-23,24.55,24.98,24.81,24.45,15514.77,0.42,1.72,24.614,24.668,24.643,14924.29,14092.83,15924.69,1.34
2017-10-20,24.31,24.59,24.39,24.26,11305.01,0.04,0.16,24.526,24.665,24.659,14665.17,14166.74,16110.84,0.97
2017-10-19,24.52,24.66,24.35,24.33,12301.0,-0.21,-0.85,24.632,24.716,24.673,15210.69,15081.26,16242.43,1.06
2017-10-18,24.75,24.93,24.56,24.53,12485.25,-0.4,-1.6,24.708,24.736,24.692,15389.43,17110.56,16894.6,1.07
2017-10-17,24.3,25.25,24.96,24.17,23015.41,0.59,2.42,24.748,24.685,24.719,15384.38,16557.82,17007.45,1.98
2017-10-16,24.96,25.08,24.37,24.26,14219.19,-0.55,-2.21,24.722,24.59,24.724,13261.37,15502.32,17604.56,1.22
2017-10-13,24.7,24.97,24.92,24.6,14032.58,0.19,0.77,24.804,24.569,24.783,13668.31,15087.22,18818.22,1.21
2017-10-12,24.77,24.87,24.73,24.55,13194.7,-0.03,-0.12,24.8,24.517,24.845,14951.83,15572.07,21443.38,1.14
2017-10-11,24.79,24.83,24.76,24.6,12460.0,-0.07,-0.28,24.764,24.522,24.879,18831.69,16204.46,23562.2,1.07
2017-10-10,24.68,24.9,24.83,24.59,12400.39,0.05,0.2,24.622,24.578,24.885,17731.26,16694.33,23796.95,1.07
2017-10-09,24.9,25.08,24.78,24.68,16253.9,-0.12,-0.48,24.458,24.617,24.885,17743.26,17756.56,23990.43,1.4
2017-09-29,24.6,25.06,24.9,24.36,20450.15,0.35,1.43,24.334,24.652,24.894,16506.13,18054.93,24299.18,1.76
2017-09-28,24.19,25.28,24.55,24.19,32594.0,0.5,2.08,24.234,24.63,24.892,16192.31,17403.6,24434.06,2.81
2017-09-27,23.93,24.26,24.05,23.93,6957.88,0.04,0.17,24.28,24.647,24.912,13577.23,16678.64,24251.86,0.6
2017-09-26,24.28,24.33,24.01,23.97,12460.36,-0.15,-0.62,24.534,24.753,24.977,15657.4,17457.08,26248.03,1.07
2017-09-25,24.43,24.5,24.16,24.13,10068.24,-0.24,-0.98,24.776,24.857,25.03,17769.86,19706.81,27163.8,0.87
2017-09-22,24.7,24.71,24.4,24.23,18881.09,-0.38,-1.53,24.97,24.996,25.08,19603.74,22549.21,28482.45,1.63
2017-09-21,25.33,25.49,24.78,24.78,19518.57,-0.54,-2.13,25.026,25.173,25.083,18614.88,27314.69,28496.59,1.68
2017-09-20,25.22,25.5,25.32,25.17,17358.75,0.1,0.4,25.014,25.236,25.065,19780.05,30919.93,28549.14,1.49
2017-09-19,25.3,25.48,25.22,25.07,23022.65,0.09,0.36,24.972,25.191,25.026,19256.75,30899.56,29133.8,1.98
2017-09-18,24.71,25.17,25.13,24.69,19237.65,0.45,1.82,24.938,25.153,25.026,21643.76,30224.29,29831.31,1.66
2017-09-15,24.76,24.81,24.68,24.62,13936.77,-0.04,-0.16,25.022,25.135,25.022,25494.68,30543.43,30956.88,1.2
2017-09-14,25.05,25.24,24.72,24.71,25344.45,-0.39,-1.55,25.32,25.154,25.053,36014.51,31464.53,32506.64,2.18
2017-09-13,25.05,25.26,25.11,24.96,14742.25,0.06,0.24,25.458,25.176,25.082,42059.81,31825.09,34039.57,1.27
2017-09-12,25.43,25.54,25.05,25.0,34957.7,-0.5,-1.96,25.41,25.2,25.056,42542.36,35038.99,36275.95,3.01
2017-09-11,25.95,25.95,25.55,25.4,38492.22,-0.62,-2.37,25.368,25.202,25.023,38804.82,34620.8,37399.48,3.31
2017-09-08,25.42,26.24,26.17,25.02,66535.91,0.76,2.99,25.248,25.163,24.912,35592.18,34415.68,36876.66,5.73
2017-09-07,25.35,25.83,25.41,25.12,55570.97,0.54,2.17,24.988,24.992,24.738,26914.56,29678.49,34332.22,4.78
2017-09-06,24.79,24.94,24.87,24.65,17155.02,0.03,0.12,24.894,24.894,24.604,21590.37,26178.35,32449.46,1.48
2017-09-05,24.88,25.05,24.84,24.72,16270.0,-0.11,-0.44,24.99,24.86,24.522,27535.62,27368.05,32929.51,1.4
2017-09-04,24.81,25.16,24.95,24.76,22429.0,0.08,0.32,25.036,24.898,24.423,30436.77,29438.32,32867.61,1.93
2017-09-01,24.72,25.1,24.87,24.68,23147.81,-0.07,-0.28,25.078,24.909,24.311,33239.18,31370.33,32433.55,1.99
2017-08-31,25.04,25.18,24.94,24.73,28950.0,-0.41,-1.62,24.996,24.952,24.207,32442.43,33548.74,32470.94,2.49
2017-08-30,25.97,26.15,25.35,25.23,46881.27,0.28,1.12,24.894,24.987,24.13,30766.32,36254.04,32572.65,4.04
2017-08-29,25.05,25.23,25.07,24.69,30775.75,-0.09,-0.36,24.73,24.912,24.017,27200.48,37512.92,31453.67,2.65
2017-08-28,24.65,25.23,25.16,24.51,36441.07,0.7,2.86,24.76,24.843,23.916,28439.88,40178.16,31191.56,3.14
2017-08-25,24.31,24.58,24.46,24.1,19164.05,0.03,0.12,24.74,24.66,23.788,29501.48,39337.65,30103.35,1.65
2017-08-24,24.55,24.75,24.43,24.27,20569.48,-0.1,-0.41,24.908,24.483,23.704,34655.06,38985.94,30130.73,1.77
2017-08-23,25.07,25.15,24.53,24.49,29052.05,-0.69,-2.74,25.08,24.314,23.624,41741.76,38720.57,30244.76,2.5
2017-08-22,25.0,25.49,25.22,24.7,36972.76,0.16,0.64,25.094,24.183,23.513,47825.35,38490.96,29505.7,3.18
2017-08-21,25.05,25.66,25.06,24.01,41749.05,-0.24,-0.95,24.926,23.947,23.381,51916.43,36296.89,28441.77,3.59
2017-08-18,25.29,25.68,25.3,24.85,44931.95,0.01,0.04,24.58,23.713,23.28,49173.82,33496.77,27025.38,3.87
2017-08-17,24.47,25.55,25.29,24.16,56003.0,0.69,2.81,24.058,23.462,23.161,43316.83,31393.15,25658.03,4.82
2017-08-16,24.38,25.6,24.6,24.35,59470.01,0.22,0.9,23.548,23.273,23.053,35699.37,28891.26,23995.7,5.12
2017-08-15,23.36,24.8,24.38,23.36,57428.13,1.05,4.5,23.272,23.121,22.978,29156.57,25394.41,22295.91,4.94
2017-08-14,22.9,23.5,23.33,22.75,28036.01,0.64,2.82,22.968,22.988,22.921,20677.36,22204.96,21304.03,2.41
2017-08-11,22.51,22.97,22.69,22.45,15647.0,-0.05,-0.22,22.846,22.915,22.931,17819.72,20869.06,22475.21,1.35
2017-08-10,23.34,23.34,22.74,22.65,17915.72,-0.48,-2.07,22.866,22.924,23.103,19469.46,21275.51,22340.54,1.54
2017-08-09,22.75,23.39,23.22,22.65,26756.0,0.36,1.57,22.998,22.934,23.291,22083.14,21768.94,22488.88,2.3
2017-08-08,22.8,23.15,22.86,22.66,15032.05,0.14,0.62,22.97,22.843,23.445,21632.26,20520.44,22787.43,1.29
2017-08-07,22.56,22.85,22.72,22.56,13747.81,-0.07,-0.31,23.008,22.815,23.637,23732.56,20586.66,23723.14,1.18
2017-08-04,23.33,23.57,22.79,22.74,23895.72,-0.61,-2.61,22.984,22.846,23.878,23918.4,20554.0,24338.33,2.06
2017-08-03,23.05,23.79,23.4,22.93,30984.12,0.32,1.39,22.982,22.859,24.133,23081.57,19922.91,24501.71,2.67
2017-08-02,23.1,23.19,23.08,22.7,24501.58,0.03,0.13,22.87,22.832,24.344,21454.75,19100.15,23965.66,2.11
2017-08-01,22.69,23.25,23.05,22.51,25533.58,0.45,1.99,22.716,22.834,24.579,19408.63,19197.4,23645.21,2.2
2017-07-31,22.8,22.88,22.6,22.54,14677.0,-0.18,-0.79,22.622,22.853,24.809,17440.75,20403.1,23377.51,1.26
2017-07-28,22.84,23.15,22.78,22.74,19711.56,-0.06,-0.26,22.708,22.947,25.079,17189.59,24081.36,24232.62,1.7
2017-07-27,22.4,22.87,22.84,22.0,22850.01,0.53,2.38,22.736,23.281,25.312,16764.24,23405.56,24273.21,1.97
2017-07-26,22.58,22.73,22.31,22.3,14271.0,-0.27,-1.2,22.794,23.647,25.558,16745.55,23208.83,24359.56,1.23
2017-07-25,23.03,23.13,22.58,22.45,15694.19,-0.45,-1.95,22.952,24.046,25.821,18986.17,25054.41,24692.71,1.35
2017-07-24,22.9,23.3,23.03,22.84,13421.19,0.11,0.48,23.084,24.458,26.083,23365.45,26859.61,24991.9,1.16
2017-07-21,23.01,23.34,22.92,22.83,17584.82,-0.21,-0.91,23.186,24.91,26.338,30973.13,28122.67,25539.64,1.51
2017-07-20,22.99,23.68,23.13,22.9,22756.57,0.03,0.13,23.826,25.406,26.582,30046.88,29080.52,26922.33,1.96
2017-07-19,23.03,23.2,23.1,22.6,25474.07,-0.14,-0.6,24.5,25.856,26.83,29672.1,28831.17,29357.91,2.19
