date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-10,8.15,8.68,8.33,8.15,66279.41,0.26,3.22,8.076,8.067,8.278,27789.6,22980.79,20193.34,1.24
2017-11-09,8.01,8.09,8.07,7.98,15454.36,0.03,0.37,8.0,8.073,8.298,17378.52,17638.55,17652.22,0.29
2017-11-08,7.98,8.1,8.04,7.95,25099.83,0.05,0.63,7.99,8.113,8.332,17767.29,17581.31,17680.42,0.47
2017-11-07,7.9,8.02,7.99,7.89,15390.37,0.04,0.5,8.008,8.154,8.369,16161.26,16324.62,17847.01,0.29
2017-11-06,7.95,7.99,7.95,7.83,16724.01,0.0,0.0,8.038,8.201,8.404,16030.67,17068.64,17889.67,0.31
2017-11-03,8.0,8.04,7.95,7.91,14224.02,-0.07,-0.87,8.058,8.258,8.44,18171.98,16909.29,18278.87,0.27
2017-11-02,8.1,8.11,8.02,8.0,17398.21,-0.11,-1.35,8.146,8.313,8.472,17898.58,17260.56,18349.12,0.33
2017-11-01,8.11,8.16,8.13,8.0,17069.7,-0.01,-0.12,8.236,8.352,8.501,17395.32,17937.04,18507.87,0.32
2017-10-31,8.03,8.16,8.14,8.02,14737.4,0.09,1.12,8.3,8.395,8.525,16487.98,17373.97,18838.52,0.28
2017-10-30,8.38,8.43,8.05,7.99,27430.59,-0.34,-4.05,8.364,8.438,8.544,18106.62,17399.71,19180.56,0.51
2017-10-27,8.47,8.47,8.39,8.37,12857.0,-0.08,-0.94,8.458,8.488,8.57,15646.59,17405.88,19921.87,0.24
2017-10-26,8.45,8.48,8.47,8.41,14881.93,0.02,0.24,8.48,8.523,8.59,16622.55,17665.88,20588.83,0.28
2017-10-25,8.46,8.47,8.45,8.39,12533.0,-0.01,-0.12,8.468,8.55,8.61,18478.76,17779.53,21857.52,0.24
2017-10-24,8.56,8.56,8.46,8.39,22830.59,-0.06,-0.7,8.49,8.583,8.626,18259.96,19369.4,22719.1,0.43
2017-10-23,8.55,8.62,8.52,8.5,15130.43,0.02,0.23,8.512,8.607,8.643,16692.8,18710.69,22741.06,0.28
2017-10-20,8.42,8.51,8.5,8.38,17736.78,0.09,1.07,8.518,8.622,8.658,19165.17,19648.45,22880.66,0.33
2017-10-19,8.56,8.56,8.41,8.38,24163.02,-0.15,-1.75,8.566,8.631,8.672,18709.22,19437.68,23173.65,0.45
2017-10-18,8.58,8.6,8.56,8.54,11439.0,-0.01,-0.12,8.632,8.649,8.693,17080.3,19078.7,23554.42,0.21
2017-10-17,8.56,8.61,8.57,8.53,14994.76,0.02,0.23,8.676,8.655,8.709,20478.83,20303.07,24041.02,0.28
2017-10-16,8.71,8.71,8.55,8.52,27492.29,-0.19,-2.17,8.702,8.649,8.725,20728.57,20961.41,25497.41,0.52
2017-10-13,8.68,8.77,8.74,8.67,15457.03,0.0,0.0,8.726,8.652,8.74,20131.74,22437.86,25286.4,0.29
